         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -26          0         24          1      38.47       5.20      47.65       3.14      42.30       3.14      33.72       3.14       8.58       0.00       0.99      47.77       3.14
       -26          0         25          1      17.70       9.07      26.95       0.00      23.62       6.28       3.78       3.14      27.40       3.14       0.56      26.65       6.28
       -26          0         26          1      21.27       8.25      39.25       0.00      34.01       0.00       1.26       0.00      32.75       3.14       0.83      39.37       0.00
       -26          0         27          1      13.37       7.67      15.05       3.14      12.85       3.14       4.93       0.00      17.78       0.00       0.30      14.97       3.14
       -26          1          1          1      11.51       5.28      14.31       2.20      12.82       2.20       8.01       5.34      20.83       5.34       0.21      14.36       2.19
       -26          1          2          1      33.37       4.49      16.69       1.08      15.09       1.08      23.49       1.08       8.40       1.08       0.58      16.73       1.09
       -26          1          3          1      23.48       6.07      21.27       4.71      19.38       4.71       4.58       4.71      14.80       1.57       0.51      20.92       4.72
       -26          1          4          1      27.54       5.50      32.84       5.43      30.18       5.43       9.53       5.43      20.65       2.29       0.72      32.84       5.43
       -26          1          5          1      15.61       6.13      33.94       1.90      31.41       1.90      15.28       5.04      46.70       5.04       0.52      33.98       1.89
       -26          1          6          1      51.14       3.80      41.22       2.82      38.37       2.82      53.09       2.82      14.72       2.82       0.89      41.16       2.81
       -26          1          7          1      14.79       6.02      21.87       5.47      20.45       5.47      10.42       2.33      30.88       2.33       0.34      21.71       5.46
       -26          1          8          1      95.94       4.55      61.50       0.47      57.76       0.47     126.89       0.47      69.13       0.47       0.96      61.49       0.46
       -26          1          9          1      64.25       3.16      74.52       0.89      70.21       0.89      52.40       0.89      17.82       4.03       0.95      74.22       0.90
       -26          1         10          1      10.59       5.00      17.68       4.96      16.68       4.96      12.35       1.82      29.03       1.82       0.20      17.40       4.95
       -26          1         11          1      69.13       3.18      66.77       4.13      63.01       4.13      68.53       4.13       5.52       4.13       0.95      66.93       4.14
       -26          1         12          1      80.16       3.45      74.15       3.51      69.99       3.51      84.27       3.51      14.27       3.51       0.96      75.21       3.50
       -26          1         14          1      64.00       3.13      77.89       2.22      73.48       2.22      48.83       2.22      24.65       5.36       0.96      77.74       2.22
       -26          1         15          1      38.22       3.80      32.91       2.60      31.00       2.60      30.34       2.60       0.66       5.74       0.80      33.22       2.63
       -26          1         16          1      44.32       3.88      40.29       0.90      37.84       0.90      39.20       0.90       1.36       0.90       0.87      40.36       0.90
       -26          1         17          1      41.40       3.74      53.90       3.15      50.40       3.15      24.04       3.15      26.37       0.01       0.90      53.67       3.15
       -26          1         18          1      43.77       3.60      27.12       4.78      25.24       4.78      44.62       4.78      19.38       4.78       0.80      26.92       4.79
       -26          1         19          1      57.46       3.42      56.85       0.34      52.58       0.34      54.89       0.34       2.31       0.34       0.94      56.56       0.33
       -26          1         20          1      38.14       4.04      34.79       2.14      31.96       2.14      31.23       2.14       0.74       5.28       0.83      34.73       2.14
       -26          1         21          1      48.37       3.37      43.46       4.85      39.58       4.85      47.62       4.85       8.04       4.85       0.90      42.70       4.86
       -26          1         22          1      61.58       3.55      51.28       5.65      46.32       5.65      69.15       5.65      22.82       5.65       0.94      51.04       5.64
       -26          1         23          1      40.87       3.73      55.84       2.01      49.97       2.01      24.81       2.01      25.16       5.15       0.91      55.88       2.01
       -26          1         24          1      36.27       3.63      58.42       2.36      51.71       2.36      14.40       2.36      37.31       5.50       0.91      58.28       2.35
       -26          1         25          1      15.81       5.66      25.44       5.88      22.27       5.88       6.97       2.74      29.24       2.74       0.48      25.53       5.88
       -26          1         26          1      19.40       5.55      24.15       5.42      20.83       5.42       0.82       5.42      20.01       2.28       0.56      23.71       5.42
       -26          1         27          1      37.46       3.88      20.59       4.99      17.55       4.99      39.70       4.99      22.15       4.99       0.76      20.57       4.99
       -26          2          1          1      32.54       4.69       8.99       4.83       8.02       4.83      15.86       4.83       7.84       4.83       0.37       9.38       4.86
       -26          2          2          1      39.21       4.10       6.39       2.60       5.72       2.61      18.88       2.61      13.16       2.61       0.31       6.10       2.66
       -26          2          3          1      50.81       3.66      36.36       2.58      32.93       2.58      57.36       2.58      24.44       2.58       0.89      36.07       2.56
       -26          2          4          1      46.74       3.77      47.91       5.75      43.73       5.75      41.04       5.75       2.69       2.60       0.91      47.63       5.75
       -26          2          5          1      37.82       4.63      25.40       5.24      23.35       5.24      33.07       5.24       9.72       5.24       0.75      25.59       5.23
       -26          2          6          1      56.80       3.63      45.54       2.28      42.10       2.28      62.07       2.28      19.97       2.28       0.92      45.17       2.27
       -26          2          7          1      56.81       3.62      46.55       0.45      43.24       0.45      61.02       0.45      17.78       0.45       0.92      45.76       0.45
       -26          2          8          1     104.36       5.01      96.74       6.10      90.27       6.10     113.92       6.10      23.65       6.10       0.98      97.01       6.11
       -26          2          9          1      13.56       5.81      22.27       0.74      20.85       0.74      12.15       3.88      33.00       3.88       0.32      22.34       0.74
       -26          2         10          1      69.37       3.69      63.24       2.67      59.32       2.67      72.48       2.67      13.16       2.67       0.95      62.90       2.66
       -26          2         11          1      52.95       3.76      40.47       2.55      38.01       2.55      56.57       2.55      18.55       2.55       0.89      40.63       2.53
       -26          2         12          1      64.71       5.16      46.28       3.28      43.50       3.28      75.92       3.28      32.42       3.28       0.92      46.68       3.28
       -26          2         13          1      30.70       5.10      27.80       2.31      26.12       2.31      16.01       2.31      10.11       5.45       0.69      28.33       2.31
       -26          2         14          1      52.62       4.98      50.87       0.52      47.72       0.52      48.45       0.52       0.72       0.52       0.91      51.46       0.52
