         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -26         11          7          1      49.67       4.60      50.96       4.19      49.20       4.19      43.16       4.19       6.04       1.05       0.93      51.05       4.18
       -26         11          8          1      22.75       7.34      20.65       2.79      19.91       2.79       4.08       2.79      15.82       5.93       0.53      20.46       2.79
       -26         11          9          1      79.26       3.40      79.78       2.09      76.79       2.09      77.50       2.09       0.72       2.09       0.97      79.89       2.09
       -26         11         10          1      84.06       3.66      82.31       5.51      79.09       5.51      84.94       5.51       5.86       5.51       0.98      82.49       5.51
       -26         11         11          1      66.71       4.94      58.52       1.87      56.20       1.87      71.66       1.87      15.46       1.87       0.96      58.50       1.87
       -26         11         12          1      41.35       6.25      22.73       6.27      21.82       6.27      45.66       6.27      23.84       6.27       0.82      22.70       6.27
       -26         11         13          1      28.05       8.96      13.12       4.20      12.66       4.20      13.98       4.20       1.33       4.20       0.47      13.18       4.20
       -26         11         14          1     109.55       4.47      78.43       3.60      76.34       3.60     139.11       3.60      62.77       3.60       0.98      78.43       3.60
       -26         11         15          1      77.54       4.84      36.12       0.82      35.03       0.82     112.56       0.82      77.53       0.82       0.95      36.15       0.82
       -26         11         16          0      47.28       4.72      12.73       4.67      12.23       4.67      12.23       4.67       0.00       0.00       0.00      12.65       4.66
       -26         11         17          1      72.74       4.00      67.06       5.11      63.88       5.11      77.61       5.11      13.73       5.11       0.97      67.03       5.11
       -26         11         18          1      49.71       4.76      37.55       1.82      36.13       1.82      56.76       1.82      20.63       1.82       0.93      37.48       1.82
       -26         11         19          0      27.53       7.76      49.75       1.41      48.20       1.41      48.20       1.41       0.00       0.00       0.00      49.76       1.41
       -26         11         20          1      14.28       6.67      29.30       4.32      28.30       4.32       8.11       1.18      36.41       1.18       0.71      29.33       4.32
       -26         11         21          1      57.98       6.24      75.84       4.81      72.88       4.81      40.41       4.81      32.47       1.67       0.98      75.85       4.81
       -26         11         22          0      33.21       6.08      27.54       5.85      25.80       5.86      25.80       5.86       0.00       0.00       0.00      27.50       5.86
       -26         11         23          1      50.82       5.12      43.75       1.59      41.19       1.59      56.75       1.59      15.56       1.59       0.96      43.72       1.59
       -26         11         24          1      56.68       5.71      69.10       3.05      64.37       3.05      46.77       3.05      17.60       6.19       0.98      69.11       3.05
       -26         11         25          1      14.65       6.53      14.24       6.03      12.94       6.03       2.30       6.03      10.64       2.89       0.52      14.24       6.03
       -26         11         26          1      49.20       7.25      45.83       6.00      40.67       6.00      53.48       6.00      12.80       6.00       0.96      45.80       6.00
       -26         11         27          1      50.37       7.04      39.92       0.53      37.43       0.53      57.62       0.53      20.20       0.53       0.94      39.91       0.53
       -26         11         28          1      31.76       7.20      26.28       2.54      22.10       2.54      33.81       2.54      11.71       2.54       0.88      26.27       2.54
       -26         11         29          1      15.09       6.64      18.68       1.68      15.31       1.68       3.16       1.68      12.14       4.82       0.61      18.68       1.68
       -26         11         30          1      51.49      10.09      57.16       4.86      45.30       4.86      53.46       4.86       8.16       4.86       0.96      57.17       4.86
       -26         11         31          1      37.65      10.86      23.26       0.39      17.88       0.39      45.13       0.39      27.25       0.39       0.84      23.25       0.39
       -26         11         32          1      40.89       9.12      45.70       3.09      34.13       3.09      43.01       3.09       8.88       3.09       0.94      45.70       3.09
       -26         12          1          1      15.67       6.97      18.62       4.64      17.87       4.64       4.36       1.50      22.23       1.50       0.43      18.46       4.63
       -26         12          2          1      22.14       7.37      38.90       4.81      37.34       4.81       2.65       1.66      40.00       1.66       0.78      38.86       4.80
       -26         12          3          1      24.18       7.32      32.91       3.83      31.60       3.83       5.06       3.83      26.53       0.69       0.76      32.98       3.83
       -26         12          4          1      26.25      10.17      22.38       2.98      21.49       2.98      10.35       2.98      11.14       6.12       0.61      22.26       2.98
       -26         12          5          1      10.98       5.35      21.53       2.06      20.67       2.06      12.66       5.20      33.33       5.20       0.36      21.48       2.06
       -26         12          6          1      63.73       4.34      81.22       2.02      77.97       2.02      45.92       2.02      32.05       5.16       0.97      81.27       2.02
       -26         12          7          1      97.67       5.55     106.64       1.57     102.36       1.57      90.24       1.57      12.13       4.71       0.99     106.61       1.57
       -26         12          8          1      40.95       4.66      50.25       0.70      48.33       0.70      27.83       0.70      20.50       3.84       0.93      50.23       0.70
       -26         12          9          1      80.56       4.02      82.22       0.56      79.41       0.56      78.33       0.56       1.08       3.70       0.98      82.24       0.56
       -26         12         10          1      68.59       7.22      76.95       5.17      74.70       5.17      58.31       5.17      16.39       2.03       0.97      76.97       5.17
       -26         12         11          1      57.70       7.34      50.40       1.52      49.15       1.52      59.77       1.52      10.62       1.52       0.94      50.51       1.52
       -26         12         12          1      56.47       3.93      47.33       3.26      45.89       3.26      61.54       3.26      15.65       3.26       0.95      47.38       3.27
       -26         12         13          1      18.92       6.80       6.61       1.20       6.36       1.20       2.51       1.20       3.85       4.34       0.23       6.66       1.20
       -26         12         14          1      19.81       6.76       9.12       3.43       8.73       3.43       3.48       3.43       5.25       0.29       0.31       9.13       3.43
       -26         12         15          0      37.71       6.22      13.58       5.12      12.92       5.12      12.92       5.12       0.00       0.00       0.00      13.49       5.12
       -26         12         16          1      35.05       5.76      43.43       3.33      41.94       3.33      22.50       3.33      19.43       0.19       0.92      43.52       3.33
       -26         12         17          1      15.76       6.96      17.28       5.34      16.74       5.34       0.19       2.20      16.93       2.20       0.52      17.30       5.34
       -26         12         18          1      73.10       5.08      76.96       2.14      74.21       2.14      69.59       2.14       4.62       5.28       0.98      76.92       2.14
       -26         12         19          1      30.59       7.65      21.81       4.53      21.07       4.53      28.70       4.53       7.63       4.53       0.81      21.80       4.53
       -26         12         20          1      37.44       5.71      61.22       4.69      57.52       4.69      14.07       4.69      43.46       1.55       0.96      61.17       4.69
       -26         12         21          1      35.09       5.26      46.14       4.83      43.48       4.83      22.87       4.83      20.62       1.69       0.95      46.17       4.83
       -26         12         22          1      32.84       8.42       6.05       2.28       5.68       2.28      24.71       2.28      19.03       2.28       0.46       6.04       2.28
       -26         12         23          1      13.53       6.15      10.76       0.23       9.86       0.23       0.63       0.23       9.23       3.37       0.39      10.74       0.23
       -26         12         24          1      31.61       7.23      24.85       3.87      22.47       3.87      33.34       3.87      10.87       3.87       0.88      24.88       3.87
       -26         12         25          0      32.88       7.26      23.65       1.24      21.06       1.24      21.06       1.24       0.00       0.00       0.00      23.65       1.24
       -26         12         26          1      29.25       7.96      22.95       0.91      20.83       0.91      26.42       0.91       5.59       0.91       0.81      22.96       0.91
       -26         12         27          1      25.98       7.47      14.59       1.44      12.15       1.44      24.87       1.44      12.72       1.44       0.71      14.58       1.44
       -26         12         28          1      14.84       6.59      12.40       2.69      10.15       2.69       2.93       2.69       7.22       5.83       0.44      12.40       2.69
       -26         12         29          0      19.15       6.88      33.68       0.85      26.65       0.85      26.65       0.85       0.00       0.00       0.00      33.69       0.85
       -26         12         30          0      25.68       7.79      18.86       5.06      14.44       5.06      14.44       5.06       0.00       0.00       0.00      18.86       5.06
       -26         12         31          1      30.61       8.24      29.43       1.11      21.96       1.11      32.56       1.11      10.60       1.11       0.89      29.43       1.11
       -26         13          1          1      40.78       5.19      42.22       4.57      40.77       4.57      34.62       4.57       6.15       1.42       0.92      42.27       4.57
       -26         13          2          1      61.23       4.65      69.08       3.41      66.85       3.41      51.90       3.41      14.95       0.27       0.97      69.14       3.42
       -26         13          3          1      77.43       4.83      86.59       2.41      83.90       2.41      67.92       2.41      15.98       5.55       0.98      86.54       2.41
       -26         13          4          1      22.95       9.40      44.81       1.09      43.44       1.09       5.85       4.23      49.29       4.23       0.82      44.86       1.09
       -26         13          5          0      72.25       4.21      70.67       0.13      68.49       0.13      68.49       0.13       0.00       0.00       0.00      70.66       0.13
       -26         13          6          1      85.56       7.02      78.28       5.95      75.78       5.95      91.68       5.95      15.90       5.95       0.98      78.16       5.95
       -26         13          7          1      61.97       5.04      76.27       6.00      73.70       6.00      46.90       6.00      26.80       2.86       0.97      76.27       6.00
       -26         13          8          1      50.72       3.91      49.12       4.37      47.34       4.37      49.30       4.37       1.96       4.37       0.95      49.11       4.37
       -26         13          9          1      32.97       5.37      55.76       6.10      53.57       6.10       7.79       6.10      45.77       2.96       0.93      55.76       6.10
       -26         13         10          1      13.44       6.03      26.95       2.72      25.79       2.72      10.81       5.87      36.60       5.87       0.56      26.94       2.73
       -26         13         11          0      33.31       5.09      13.37       5.70      12.74       5.70      12.74       5.70       0.00       0.00       0.00      13.42       5.70
       -26         13         12          1      60.02       4.75      45.52       4.60      43.49       4.60      70.65       4.60      27.17       4.60       0.95      45.57       4.60
       -26         13         13          1      35.18       6.76      26.32       5.26      25.41       5.26      34.56       5.26       9.15       5.26       0.85      26.29       5.26
       -26         13         14          1      21.31       7.03      23.99       2.12      23.25       2.12       8.21       2.12      15.04       5.26       0.74      23.94       2.12
       -26         13         15          1      12.82       5.83      29.07       1.59      28.08       1.59      10.61       4.73      38.69       4.73       0.68      29.09       1.59
       -26         13         16          1      37.51       5.89      36.01       2.05      34.76       2.05      34.64       2.05       0.11       5.20       0.93      36.00       2.05
       -26         13         17          1      35.10       4.83      16.23       5.73      15.57       5.74      41.79       5.74      26.22       5.74       0.82      16.21       5.74
       -26         13         18          1      52.05       4.87      35.09       1.19      32.97       1.19      65.63       1.19      32.66       1.19       0.95      35.14       1.19
       -26         13         19          1      27.11       7.52      35.58       4.44      33.47       4.44      14.61       4.44      18.86       1.30       0.89      35.55       4.44
       -26         13         20          0      16.59       7.13      25.08       4.15      23.59       4.15      23.59       4.15       0.00       0.00       0.00      25.07       4.15
       -26         13         21          1      13.73       6.25       3.65       0.61       3.40       0.61       0.72       0.61       2.68       3.75       0.15       3.68       0.61
       -26         13         22          1      34.75       7.01      42.58       0.81      38.64       0.81      26.59       0.81      12.05       3.95       0.94      42.56       0.81
       -26         13         23          1      17.04       7.72      16.03       0.36      14.28       0.36       5.14       0.36       9.14       3.51       0.57      16.04       0.36
       -26         13         24          1      59.45       7.42      41.32       4.20      38.20       4.21      75.24       4.21      37.04       4.21       0.95      41.34       4.21
       -26         13         25          1      16.01       6.90       9.79       2.69       8.42       2.69       3.59       2.69       4.83       5.83       0.38       9.79       2.69
       -26         13         26          1      16.39       6.88       6.15       1.50       5.04       1.50       4.58       1.50       0.46       4.64       0.29       6.14       1.50
       -26         13         27          1      19.08       8.18       7.10       3.24       5.74       3.24       6.08       3.24       0.34       3.24       0.31       7.10       3.24
       -26         13         28          1      20.20       8.13      22.64       5.94      17.85       5.94      13.03       5.94       4.82       2.80       0.76      22.63       5.94
       -26         13         29          1      38.61       8.46      34.70       0.79      26.34       0.79      44.88       0.79      18.54       0.79       0.92      34.69       0.79
       -26         14          1          1      52.94       4.87      47.56       5.19      45.88       5.19      55.07       5.19       9.19       5.19       0.95      47.52       5.19
       -26         14          2          1      69.57       4.70      59.97       3.15      57.65       3.15      77.43       3.15      19.78       3.15       0.97      59.95       3.15
       -26         14          3          1      44.63       5.05      31.57       3.44      30.29       3.44      50.63       3.44      20.34       3.44       0.91      31.61       3.44
       -26         14          4          1      24.45       9.57      21.28       6.16      20.40       6.16      10.12       6.16      10.27       3.02       0.62      21.21       6.16
       -26         14          5          1      20.35       6.92      30.32       5.42      29.08       5.42       0.82       5.42      28.26       2.28       0.73      30.33       5.42
       -26         14          6          1      79.80       4.61      67.77       4.78      65.10       4.78      90.90       4.78      25.80       4.78       0.98      67.80       4.78
       -26         14          7          1      78.05       4.63      58.19       4.35      56.07       4.35      96.02       4.35      39.95       4.35       0.97      58.25       4.35
       -26         14          8          0      54.88       3.84      56.72       2.92      54.88       2.92      54.88       2.92       0.00       0.00       0.00      56.77       2.92
       -26         14          9          1      33.03       5.94      12.40       0.01      12.05       0.01      33.08       0.01      21.03       0.01       0.68      12.41       0.00
       -26         14         10          1      20.74       7.10      14.82       0.19      14.41       0.19       9.05       0.19       5.36       3.33       0.57      14.95       0.19
       -26         14         11          1      37.56       7.21      30.22       5.25      29.21       5.25      38.28       5.25       9.07       5.25       0.90      30.23       5.25
       -26         14         12          0      35.58       5.26      31.75       4.20      30.60       4.21      30.60       4.21       0.00       0.00       0.00      31.73       4.21
       -26         14         13          1      23.76       7.14      23.01       3.74      22.20       3.74      14.61       3.74       7.59       0.60       0.77      22.98       3.74
       -26         14         14          1      24.53       6.53      29.74       1.87      28.59       1.88      12.90       1.88      15.70       5.02       0.85      29.73       1.88
       -26         14         15          1      16.13       6.53      17.01       0.29      15.98       0.30       1.70       0.30      14.28       3.44       0.55      16.93       0.30
       -26         14         16          1      23.25       6.52       1.03       3.76       1.01       3.81       1.92       3.81       0.91       3.81       0.06       1.07       3.81
       -26         14         17          1      27.57       7.12      18.83       6.26      17.74       6.26      25.82       6.26       8.07       6.26       0.79      18.83       6.26
       -26         14         18          1      34.52       4.58      43.88       0.28      41.25       0.28      24.64       0.28      16.61       3.43       0.95      43.87       0.28
       -26         14         19          1      34.60       7.86      11.68       0.70      10.82       0.70      38.51       0.70      27.69       0.70       0.71      11.72       0.70
       -26         14         20          1      16.09       7.67      26.67       1.89      24.21       1.89       0.39       5.03      24.60       5.03       0.74      26.66       1.89
       -26         14         21          1      37.85       5.89      32.76       2.21      29.24       2.21      41.25       2.21      12.01       2.21       0.93      32.76       2.21
       -26         14         22          1      38.04       5.61      19.18       5.02      17.46       5.02      47.90       5.02      30.44       5.02       0.86      19.17       5.02
       -26         14         23          1      15.22       6.60       2.62       1.41       2.33       1.40       0.70       1.40       1.64       4.54       0.10       2.62       1.40
       -26         14         24          1      15.24       6.43      11.70       5.64       9.74       5.64       4.86       5.64       4.88       2.50       0.48      11.70       5.64
       -26         14         25          0      13.58       6.11      11.22       4.32       9.21       4.32       9.21       4.32       0.00       0.00       0.00      11.24       4.32
       -26         14         26          1      28.89       7.64      25.50       4.92      20.23       4.92      29.68       4.92       9.45       4.92       0.86      25.51       4.92
       -26         14         27          1      23.26       7.06      21.43       0.53      16.69       0.53      21.19       0.53       4.50       0.53       0.81      21.43       0.53
       -26         14         28          1      15.20       6.36      21.08       6.06      15.88       6.06       5.75       6.06      10.13       2.92       0.71      21.08       6.06
       -26         15          1          1      19.80       6.95      21.49       2.99      20.71       2.99       7.19       2.99      13.52       6.13       0.70      21.44       2.99
       -26         15          2          1      33.90       6.38      32.82       1.72      31.70       1.72      29.67       1.72       2.03       4.86       0.90      32.83       1.72
       -26         15          3          1      30.93       7.15      31.60       4.09      30.49       4.09      24.20       4.09       6.29       0.95       0.88      31.59       4.09
       -26         15          4          1      62.69       5.29      30.46       5.84      29.42       5.84      89.67       5.84      60.25       5.84       0.95      30.47       5.84
       -26         15          5          1      18.13       7.07      13.77       5.80      13.28       5.81       5.20       5.81       8.08       2.67       0.51      13.76       5.81
       -26         15          6          1      28.39       7.23      13.44       1.26      13.04       1.25      24.64       1.25      11.60       1.25       0.66      13.51       1.25
       -26         15          7          1      66.76       8.49      64.31       2.73      62.15       2.73      67.71       2.73       5.56       2.73       0.97      64.34       2.73
       -26         15          8          1      42.97       4.65      56.17       2.69      54.29       2.70      28.37       2.70      25.92       5.84       0.96      56.18       2.70
       -26         15          9          1      18.53       6.81      30.72       3.21      29.56       3.21       0.29       0.07      29.85       0.07       0.79      30.69       3.21
       -26         15         10          1      29.74       6.42      29.66       4.08      28.31       4.08      23.75       4.08       4.56       0.93       0.88      29.67       4.08
       -26         15         11          1      12.90       5.75      12.89       1.63      12.16       1.63       2.13       4.77      14.30       4.77       0.39      12.89       1.63
       -26         15         12          1      28.32       6.17      32.61       6.11      30.61       6.11      19.50       6.11      11.10       2.97       0.88      32.62       6.11
       -26         15         13          1      33.28       5.12      36.02       6.21      33.93       6.21      27.59       6.21       6.34       3.06       0.92      36.05       6.21
       -26         15         14          1      19.07       6.78       8.27       1.48       7.81       1.48       7.48       1.48       0.33       4.62       0.40       8.29       1.48
       -26         15         15          0      19.24       6.57       9.70       0.28       9.14       0.28       9.14       0.28       0.00       0.00       0.00       9.72       0.28
       -26         15         16          1      21.87       6.30      14.24       3.66      13.20       3.66      16.59       3.66       3.39       3.66       0.68      14.22       3.66
       -26         15         17          1      15.24       6.71      12.19       1.46      11.12       1.46       2.81       1.46       8.32       4.60       0.46      12.19       1.46
       -26         15         18          1      28.09       5.85      20.58       0.63      18.60       0.63      29.43       0.63      10.83       0.63       0.85      20.58       0.63
       -26         15         19          1      21.91       7.21      24.43       0.80      21.68       0.80      13.18       0.80       8.50       3.94       0.80      24.43       0.80
       -26         15         20          1      31.64       6.33      22.41       2.10      20.58       2.10      32.77       2.10      12.19       2.10       0.84      22.42       2.10
       -26         15         21          0      17.15       7.22      31.22       2.70      27.75       2.70      27.75       2.70       0.00       0.00       0.00      31.21       2.70
       -26         15         22          1      44.32       6.58      50.70       4.68      42.35       4.68      42.90       4.68       0.55       4.68       0.96      50.71       4.68
       -26         15         23          1      21.73       8.00      12.43       0.74      10.18       0.74      14.00       0.74       3.82       0.74       0.56      12.42       0.74
       -26         15         24          0      16.77       6.69      27.68       0.08      22.16       0.08      22.16       0.08       0.00       0.00       0.00      27.68       0.08
       -26         15         25          0      27.27       7.92      20.96       5.78      16.52       5.78      16.52       5.78       0.00       0.00       0.00      20.96       5.78
       -26         15         26          1      13.47       5.82      21.96       4.83      16.69       4.83       2.02       4.83      14.67       1.69       0.69      21.96       4.83
       -26         15         27          1      13.13       6.45      12.23       1.79       9.11       1.79       3.32       1.79       5.80       4.93       0.47      12.22       1.79
       -26         16          1          0      18.84       6.58      33.40       1.52      31.48       1.52      31.48       1.52       0.00       0.00       0.00      33.40       1.52
       -26         16          2          1      21.57       8.87      21.24       1.93      19.96       1.93      10.23       1.93       9.72       5.07       0.70      21.20       1.93
       -26         16          3          1      51.52       4.90      45.75       1.24      43.07       1.24      56.15       1.24      13.08       1.24       0.96      45.77       1.24
       -26         16          4          1      18.65       6.76      15.90       0.70      14.92       0.70       7.44       0.70       7.48       3.84       0.60      15.86       0.70
       -26         16          5          1      28.55       9.80      26.89       3.54      25.40       3.54      21.26       3.54       4.15       0.40       0.82      26.99       3.54
       -26         16          6          1      37.51       5.72      29.14       4.86      27.44       4.86      41.12       4.86      13.68       4.86       0.91      29.15       4.86
       -26         16          7          1      57.33       4.13      55.10       1.76      51.92       1.76      59.82       1.76       7.90       1.76       0.97      55.11       1.76
       -26         16          8          1      18.39       6.53      26.61       2.81      25.09       2.81       3.79       2.81      21.30       5.95       0.79      26.62       2.81
       -26         16          9          1      28.77       6.54      46.15       2.72      43.47       2.72      10.15       2.72      33.32       5.87       0.93      46.15       2.72
       -26         16         10          1      26.48       6.19      23.93       4.45      22.48       4.45      23.13       4.45       0.65       4.45       0.86      23.89       4.45
       -26         16         11          1      16.08       6.42      27.54       1.09      25.91       1.09       0.13       4.24      26.04       4.24       0.80      27.56       1.09
       -26         16         12          0      29.29       6.24      28.49       3.91      26.46       3.91      26.46       3.91       0.00       0.00       0.00      28.45       3.91
       -26         16         13          1      15.84       6.96      19.90       5.60      18.26       5.60       2.15       5.60      16.11       2.46       0.64      19.89       5.60
       -26         16         14          1      11.17       5.30       8.66       1.26       7.91       1.26       1.30       4.40       9.21       4.40       0.30       8.69       1.26
       -26         16         15          1      54.84       4.98      54.09       5.73      48.83       5.73      58.23       5.73       9.40       5.73       0.98      54.09       5.73
       -26         16         16          0      14.24       5.99      35.42       4.41      31.51       4.41      31.51       4.41       0.00       0.00       0.00      35.42       4.41
       -26         16         17          0      31.22       5.18      32.45       1.02      29.31       1.02      29.31       1.02       0.00       0.00       0.00      32.46       1.02
       -26         16         18          1      29.90       7.09      14.19       2.22      13.16       2.22      28.06       2.22      14.90       2.22       0.69      14.19       2.22
       -26         16         19          1      19.59       7.28      19.55       1.73      16.72       1.73      10.13       1.73       6.59       4.87       0.69      19.54       1.73
       -26         16         20          1      12.16       5.40      25.37       1.23      20.97       1.23       3.42       4.37      24.39       4.37       0.72      25.35       1.23
       -26         16         21          1      15.69       6.08      34.39       1.51      28.17       1.51       2.45       4.65      30.62       4.65       0.82      34.39       1.51
       -26         16         22          1      15.25       6.45      20.91       3.88      16.71       3.88       3.99       3.88      12.73       0.74       0.68      20.90       3.88
       -26         16         23          1      27.03       7.31      14.91       4.99      11.76       4.99      29.14       4.99      17.38       4.99       0.76      14.91       4.99
       -26         16         24          1      13.77       5.93      20.82       5.33      15.89       5.33       2.85       5.33      13.04       2.19       0.68      20.82       5.33
       -26         16         25          1      11.79       5.51       3.52       5.96       2.63       5.96       0.91       5.96       1.73       2.82       0.15       3.52       5.96
       -26         17          1          1      46.06       5.45      49.18       0.33      44.85       0.33      43.93       0.33       0.92       3.48       0.96      49.19       0.33
       -26         17          2          1      43.56       5.23      54.93       2.29      50.19       2.29      33.91       2.29      16.28       5.43       0.97      54.93       2.29
       -26         17          3          1      42.11       5.52      25.00       3.71      22.89       3.71      54.31       3.71      31.42       3.71       0.92      25.02       3.71
       -26         17          4          1      43.18       5.32      40.46       4.76      37.06       4.76      45.11       4.76       8.05       4.76       0.95      40.48       4.76
       -26         17          5          1      31.89      10.07      50.86       1.35      46.54       1.35      12.19       1.35      34.35       4.49       0.92      50.86       1.35
       -26         17          6          1      57.94       6.72      48.76       3.23      44.59       3.23      67.49       3.23      22.89       3.23       0.97      48.78       3.23
       -26         17          7          1      14.68       6.38      30.35       0.82      27.69       0.82       5.07       3.96      32.75       3.96       0.77      30.34       0.82
       -26         17          8          1      17.08       7.28       3.21       3.81       2.94       3.82       2.12       3.82       0.82       0.67       0.15       3.23       3.82
       -26         17          9          1      22.53       7.19      27.27       2.65      24.73       2.65      13.06       2.65      11.67       5.79       0.84      27.26       2.65
       -26         17         10          1      63.65       5.44      68.17       4.35      61.57       4.34      63.57       4.34       2.00       4.34       0.98      68.15       4.34
       -26         17         11          1      24.49       6.16      22.05       0.30      19.76       0.30      20.90       0.30       1.14       0.30       0.83      22.05       0.30
       -26         17         12          1      45.51       5.74      53.61       2.55      47.62       2.55      40.21       2.55       7.40       5.69       0.96      53.64       2.55
       -26         17         13          1      35.55       5.08      18.57       3.57      16.62       3.57      44.22       3.57      27.60       3.57       0.86      18.58       3.57
       -26         17         14          1      33.38       9.76      29.65       2.11      27.42       2.11      29.55       2.11       2.13       2.11       0.85      29.65       2.11
       -26         17         15          1      25.25       6.41      24.35       0.20      22.13       0.20      18.94       0.20       3.19       3.34       0.81      24.36       0.20
       -26         17         16          1      23.71       6.24      19.23       3.58      16.35       3.58      20.01       3.58       3.66       3.58       0.77      19.20       3.58
       -26         17         17          1      31.58       6.33      36.19       6.06      30.08       6.06      28.49       6.06       1.59       2.92       0.93      36.19       6.06
       -26         17         18          1      17.04       6.77      10.57       4.57       8.66       4.57       7.02       4.57       1.64       1.43       0.46      10.56       4.57
       -26         17         19          1      12.69       5.91       8.76       1.51       7.10       1.51       0.73       1.51       6.37       4.65       0.31       8.76       1.51
       -26         17         20          1      20.47       6.39      21.19       6.11      16.79       6.11      15.40       6.11       1.38       2.97       0.79      21.18       6.11
       -26         17         21          1      25.61       6.45      15.30       5.90      12.00       5.90      27.80       5.90      15.80       5.90       0.78      15.30       5.90
       -26         17         22          1      15.32       5.93      12.45       1.47       9.45       1.47       6.81       1.47       2.64       4.62       0.53      12.45       1.47
       -26         17         23          1      13.96       6.00       9.39       1.57       7.03       1.57       4.55       1.57       2.48       4.72       0.41       9.39       1.57
       -26         18          1          1      48.33       7.67      60.24       5.90      55.68       5.90      37.19       5.90      18.48       2.76       0.96      60.25       5.90
       -26         18          2          1      28.32       5.75      30.98       2.18      28.35       2.18      21.62       2.18       6.73       5.32       0.88      30.96       2.18
       -26         18          3          1      32.12       6.00      18.09       4.28      16.48       4.28      35.65       4.28      19.17       4.28       0.81      18.10       4.28
       -26         18          4          1      30.20       5.92      34.94       4.00      31.73       4.00      22.90       4.00       8.83       0.85       0.90      34.94       4.00
       -26         18          5          1      26.18       6.10      16.15       1.13      14.67       1.13      23.34       1.13       8.67       1.13       0.73      16.14       1.13
       -26         18          6          1      62.22       6.52      59.37       3.77      54.27       3.77      66.73       3.77      12.47       3.77       0.97      59.39       3.77
       -26         18          7          1      41.35       8.15      25.32       4.97      23.34       4.97      49.56       4.97      26.22       4.97       0.88      25.34       4.97
       -26         18          8          1      59.95       7.24      26.86       5.90      25.03       5.90      86.32       5.90      61.29       5.90       0.93      26.86       5.90
       -26         18          9          1      13.85       6.13      38.79       0.07      35.93       0.07      14.36       3.21      50.30       3.21       0.78      38.77       0.07
       -26         18         10          1      43.93       5.86      45.97       3.07      41.38       3.07      42.18       3.07       0.81       3.07       0.95      45.97       3.07
       -26         18         11          0      12.72       5.62       6.77       2.46       5.88       2.46       5.88       2.46       0.00       0.00       0.00       6.77       2.46
       -26         18         12          1      12.20       5.47       6.73       3.26       5.69       3.25       0.27       3.25       5.42       0.11       0.24       6.73       3.25
       -26         18         13          1      13.81       6.04       2.88       2.92       2.40       2.92       1.11       2.92       1.29       6.06       0.13       2.89       2.92
       -26         18         14          1      21.06       6.15      25.94       2.25      21.32       2.25      14.15       2.25       7.17       5.39       0.84      25.95       2.25
       -26         18         15          1      24.74       6.12      25.43       0.43      20.83       0.43      21.02       0.43       0.19       0.43       0.85      25.44       0.43
       -26         18         16          1      12.69       5.60      22.36       1.65      18.04       1.65       1.51       4.79      19.55       4.79       0.65      22.37       1.65
       -26         18         17          0      29.30       7.70      31.30       3.42      24.79       3.42      24.79       3.42       0.00       0.00       0.00      31.29       3.42
       -26         18         18          1      33.47       6.31      29.52       3.80      23.25       3.80      38.49       3.80      15.24       3.80       0.92      29.52       3.80
       -26         18         19          0      28.07       6.18      27.25       5.86      20.90       5.86      20.90       5.86       0.00       0.00       0.00      27.25       5.86
       -26         18         20          1      38.42       6.01      37.41       0.21      28.20       0.21      44.57       0.21      16.38       0.21       0.95      37.41       0.21
       -26         19          1          1      50.62       9.78      69.08       6.16      56.72       6.16      41.12       6.16      15.59       3.02       0.97      69.09       6.16
       -26         19          2          1      44.47       8.29      57.86       1.67      47.54       1.67      38.02       1.67       9.52       4.81       0.96      57.86       1.67
       -26         19          3          0      34.63       7.28      22.64       3.71      18.60       3.71      18.60       3.71       0.00       0.00       0.00      22.63       3.71
       -26         19          4          1      20.40       6.67      34.06       3.24      27.99       3.24       7.78       3.24      20.22       0.10       0.88      34.05       3.24
       -26         19          5          1      20.27       6.67       7.30       2.65       5.99       2.65      11.05       2.65       5.05       2.65       0.42       7.29       2.65
       -26         19          6          1      34.21       6.82      39.77       4.87      32.69       4.87      31.45       4.87       1.24       1.73       0.94      39.78       4.87
       -26         19          7          1      10.65       4.91      15.62       5.66      12.83       5.66       2.07       2.52      14.90       2.52       0.51      15.63       5.66
       -26         19          8          1      16.47       6.26      33.06       2.29      27.11       2.29       0.18       2.29      26.94       5.43       0.83      33.05       2.29
       -26         19          9          1      11.50       5.26      18.05       5.98      14.79       5.98       2.36       2.84      17.15       2.84       0.54      18.05       5.98
       -26         19         10          1      25.16       6.41      25.78       1.67      21.06       1.67      21.35       1.67       0.29       1.67       0.84      25.78       1.67
       -26         19         11          1      38.70       5.78      20.98       3.35      16.95       3.35      51.99       3.35      35.04       3.35       0.89      20.98       3.35
       -26         19         12          1      19.69       6.99      24.12       4.26      19.24       4.26      11.68       4.26       7.56       1.12       0.79      24.13       4.26
       -26         19         13          1      49.71       9.70      58.01       0.42      45.92       0.42      49.55       0.42       3.63       0.42       0.96      58.02       0.42
       -26         19         14          1      13.58       6.18      17.72       1.62      13.95       1.62       3.16       1.62      10.80       4.76       0.63      17.71       1.62
       -26         19         15          1      25.00       6.43      17.90       3.53      13.87       3.53      26.31       3.53      12.43       3.53       0.80      17.89       3.53
