         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -24         10          6          1      68.09       5.00      50.28       5.16      48.82       5.38      13.26       5.38      35.56       2.24       0.46      52.04       5.42
       -24         10          7          0     156.00       3.15     142.02       5.74     127.09       5.78     127.09       5.78       0.00       0.00       0.00     133.04       5.78
       -24         10          8          1      60.87       5.82      91.99       0.41      91.56       0.33      13.97       3.47     105.53       3.47       0.64      97.38       0.32
       -24         10          9          1     147.41       3.27     117.31       0.78     119.84       0.87     145.72       0.87      25.89       0.87       0.90     127.89       0.88
       -24         10         10          1     176.01       3.08     162.31       0.70     157.12       0.84     173.21       0.84      16.08       0.84       0.94     166.61       0.86
       -24         10         11          1      56.20       6.19      87.04       1.69      62.71       1.80       9.87       4.94      72.58       4.94       0.47      63.13       1.82
       -24         10         12          1     118.77       3.61     123.78       2.45     119.27       2.52      89.03       2.52      30.23       5.66       0.88     126.50       2.53
       -24         10         13          1      41.75       8.17     129.77       5.06     103.60       5.17      57.27       2.03     160.86       2.03       0.55     106.51       5.20
       -24         10         14          1      19.38       8.83      41.46       0.09      73.80       0.37      65.23       3.51     139.02       3.51       0.22      85.04       0.40
       -24         10         15          1     139.46       3.47      97.92       3.19      97.96       3.17     148.12       3.17      50.16       3.17       0.88     105.32       3.16
       -24         10         16          1      30.01      10.69      44.63       1.09      28.90       1.54      20.25       4.68      49.15       4.68       0.14      29.15       1.67
       -24         10         17          1     127.15       5.28      56.87       0.48      50.40       0.33     138.19       0.33      87.79       0.33       0.74      53.89       0.29
       -24         10         18          1     181.15       3.55     214.68       1.26     192.63       1.28     155.61       1.28      37.02       4.42       0.96     209.43       1.28
       -24         10         19          1      41.35      11.99      52.29       2.95      33.96       2.88      12.83       6.02      46.79       6.02       0.26      33.84       2.85
       -24         10         20          1     136.70       3.93      24.76       4.98      12.76       5.32      81.01       5.32      68.25       5.32       0.34      12.03       5.53
       -24         10         21          0      55.49       8.89     130.56       0.11     102.67       6.26     102.67       6.26       0.00       0.00       0.00     114.81       6.21
       -24         10         22          1      77.23       6.17      71.81       0.89      62.79       0.93      52.06       0.93      10.73       4.07       0.74      74.79       0.94
       -24         10         23          1     106.42       4.81      41.11       1.11      32.98       1.18     107.59       1.18      74.61       1.18       0.66      38.51       1.21
       -24         10         24          1      33.24      12.04      60.08       6.04      41.40       5.47      19.48       2.33      60.88       2.33       0.33      51.57       5.17
       -24         10         25          1      91.23       6.37     124.78       4.14     101.31       4.11      62.87       4.11      38.45       0.97       0.90     121.21       4.10
       -24         10         26          1      22.37      10.51      69.80       4.39      54.47       4.33      39.32       1.19      93.79       1.19       0.34      64.48       4.29
       -24         10         27          1      41.39      13.26      45.25       5.05      35.82       5.12       3.83       1.98      39.65       1.98       0.39      45.03       5.16
       -24         10         28          1      26.05      12.04      43.88       1.71      29.63       1.47      18.60       4.61      48.23       4.61       0.21      37.35       1.35
       -24         10         29          1      39.07      13.14      84.36       0.96      62.68       1.00      19.88       4.14      82.56       4.14       0.55      86.06       1.01
       -24         10         30          1      90.02       7.02      64.72       3.38      48.08       3.44      91.02       3.44      42.94       3.44       0.77      68.59       3.45
       -24         10         31          1      31.35      13.02      72.71       4.12      52.74       4.25      25.00       1.11      77.74       1.11       0.44      76.71       4.28
       -24         10         32          1      96.04       7.83      51.72       5.31      39.03       5.13     110.35       5.13      71.32       5.13       0.78      58.29       5.11
       -24         10         33          1     121.83       6.33      34.29       1.93      19.97       1.77     146.58       1.77     126.61       1.77       0.68      30.00       1.76
       -24         11          1          1      48.02       5.76     105.38       0.27      91.99       0.29      27.36       3.43     119.35       3.43       0.67     103.99       0.30
       -24         11          2          1      91.16       3.46     110.70       0.82     101.47       0.80      54.17       0.80      47.30       3.94       0.85     114.40       0.79
       -24         11          3          1      72.75       5.19     136.22       3.61     113.73       3.57       6.41       3.57     107.32       0.43       0.83     123.23       3.56
       -24         11          4          1     130.85       2.98     205.13       4.20     201.97       4.17      46.39       4.17     155.58       1.03       0.95     225.58       4.17
       -24         11          5          0     135.00       2.99     153.71       0.66     153.57       0.75     153.57       0.75       0.00       0.00       0.00     170.48       0.77
       -24         11          6          1     203.82       3.09     173.38       1.97     179.89       2.04     212.28       2.04      32.40       2.04       0.96     199.56       2.06
       -24         11          7          1     163.29       3.00      83.79       0.22      80.59       0.06     209.27       0.06     128.67       0.06       0.89      87.79       0.02
       -24         11          8          1      55.92       5.24      23.83       4.08      19.83       4.00       1.87       4.00      17.96       0.86       0.19      20.78       3.98
       -24         11          9          1      46.86       6.43      97.31       0.08      93.40       0.04      36.40       3.18     129.80       3.18       0.61     100.92       0.03
       -24         11         10          1     170.57       3.03     100.03       5.67      92.25       5.64     217.00       5.64     124.75       5.64       0.91      98.92       5.63
       -24         11         11          1      84.38       4.32     126.91       0.38     133.04       0.40      12.98       0.40     120.06       3.55       0.87     146.91       0.41
       -24         11         12          1     122.51       3.95      75.69       2.21      72.60       2.04     129.97       2.04      57.37       2.04       0.83      79.44       2.01
       -24         11         13          1      43.17       7.94      51.36       0.36      42.69       0.56      15.16       3.71      57.85       3.71       0.32      45.59       0.62
       -24         11         14          1      53.81       7.19      93.53       2.29      81.14       2.36      13.53       5.50      94.67       5.50       0.63      87.86       2.37
       -24         11         15          1     105.39       3.82      99.85       1.05      90.14       0.88      89.38       0.88       0.76       4.02       0.85     100.12       0.84
       -24         11         16          1      87.09       4.65      71.25       4.18      61.30       4.07      64.44       4.07       3.15       4.07       0.72      67.93       4.04
       -24         11         17          1     102.81       5.50     133.23       6.09     114.23       6.02      69.11       6.02      45.12       2.87       0.89     128.37       5.99
       -24         11         18          1     106.59       4.00      81.80       4.26      68.44       4.23     107.60       4.23      39.16       4.23       0.83      77.64       4.23
       -24         11         19          1      45.76       9.63      40.53       5.23      30.81       5.62       2.98       2.48      33.79       2.48       0.30      35.91       5.77
       -24         11         20          0      26.01      10.76      44.22       5.71      34.95       5.72      34.95       5.72       0.00       0.00       0.00      40.32       5.73
       -24         11         21          1      96.77       4.74      47.66       0.84      47.04       0.84      97.90       0.84      50.85       0.84       0.75      59.72       0.84
       -24         11         22          1     164.87       3.83     122.44       6.00     107.36       5.99     204.89       5.99      97.53       5.99       0.95     131.85       5.98
       -24         11         23          1      19.03       9.14      33.79       4.30      33.88       4.03      27.13       0.89      61.01       0.89       0.18      45.55       3.93
       -24         11         24          1     102.05       5.54      39.92       2.91      32.99       2.96     111.62       2.96      78.63       2.96       0.71      40.34       3.00
       -24         11         25          1      67.47       7.91      50.84       4.61      47.02       4.79      45.55       4.79       1.47       1.65       0.69      63.54       4.87
       -24         11         26          1      23.35      10.67      85.26       2.57      71.11       2.49      51.00       5.64     122.12       5.64       0.43      95.00       2.46
       -24         11         27          1      82.26       7.20      30.89       3.93      18.39       3.91      47.86       3.91      29.46       3.91       0.40      22.26       3.90
       -24         11         28          1      30.20      12.53      74.40       5.81      57.05       5.81      31.63       2.67      88.67       2.67       0.42      81.15       5.82
       -24         11         29          1      32.67      14.32      60.53       1.11      45.82       1.12      20.54       4.26      66.36       4.26       0.39      66.26       1.12
       -24         11         30          1      30.66      12.52      33.64       1.86      25.18       1.69      10.89       4.83      36.07       4.83       0.23      37.14       1.67
       -24         11         31          1      37.97      13.17      43.97       4.87      28.86       4.92       2.79       1.78      31.66       1.78       0.34      42.77       4.93
       -24         11         32          1      20.95      10.23      50.94       3.12      34.37       3.17      23.17       0.02      57.54       0.02       0.27      52.28       3.17
       -24         12          1          1      70.78       3.68      16.33       4.65       6.74       4.88      10.27       4.88       3.52       4.88       0.12       5.00       5.18
       -24         12          2          1      37.56       8.59      87.79       2.35      65.26       2.57      27.38       5.71      92.65       5.71       0.50      74.27       2.66
       -24         12          3          1     127.77       2.83     121.82       1.70     103.01       1.77     131.06       1.77      28.05       1.77       0.92     120.34       1.80
       -24         12          4          1      63.43       4.92      90.36       3.73      79.98       3.77      14.22       3.77      65.75       0.62       0.74      93.59       3.78
       -24         12          5          1      55.67       5.59      50.06       4.43      42.19       4.42       8.96       4.42      33.22       1.28       0.46      48.03       4.42
       -24         12          6          1     140.41       2.75     132.34       4.73     122.05       4.73     139.29       4.73      17.24       4.73       0.93     141.86       4.73
       -24         12          7          1      91.11       3.14      66.08       0.13      46.79       0.02      75.05       0.02      28.26       0.02       0.67      49.46       6.26
       -24         12          8          1      87.28       3.43      76.38       1.48      68.45       1.40      65.95       1.40       2.49       4.54       0.77      78.22       1.38
       -24         12          9          1      97.73       3.25      89.59       3.73      88.96       3.97      77.32       3.97      11.63       0.83       0.85     105.39       4.04
       -24         12         10          1      59.58       6.73      69.63       5.03      57.62       5.02      11.66       5.02      45.95       1.88       0.58      64.13       5.01
       -24         12         11          1     114.57       3.28     134.03       3.99     106.05       3.89      99.78       3.89       6.27       0.75       0.90     116.89       3.85
       -24         12         12          1      19.59       8.73      62.99       4.48      61.58       4.50      51.87       1.36     113.45       1.36       0.25      72.74       4.50
       -24         12         13          1      64.07       5.56      44.40       4.89      28.31       4.69      19.22       4.69       9.09       1.55       0.37      29.09       4.59
       -24         12         14          1      56.99       5.98      59.56       0.75      46.23       0.82      11.86       0.82      34.36       3.96       0.51      51.59       0.85
       -24         12         15          1      36.82       8.98     114.14       5.17     107.15       5.02      58.34       1.87     165.49       1.87       0.66     130.07       4.97
       -24         12         16          1     113.10       3.68     120.97       5.58     113.33       5.50      94.05       5.50      19.28       2.36       0.92     139.36       5.47
       -24         12         17          1      56.16       6.81      31.99       5.31      38.09       5.30      14.58       5.30      23.51       2.16       0.47      50.65       5.30
       -24         12         18          1      32.29      10.59      55.52       3.28      50.87       3.24      26.46       0.10      77.32       0.10       0.38      62.95       3.23
       -24         12         19          1      71.01       6.71      12.31       5.94      12.24       5.81      19.92       5.81       7.68       5.81       0.23      15.84       5.77
       -24         12         20          1     174.15       3.28     157.49       5.89     137.86       5.88     197.46       5.88      59.60       5.88       0.96     170.53       5.87
       -24         12         21          1      45.57      10.25     101.65       5.68      84.42       5.69      18.27       2.55     102.68       2.55       0.73     102.71       5.70
       -24         12         22          1      48.53      10.14      34.01       0.56      29.27       0.37       8.76       0.37      20.52       3.51       0.39      37.30       0.27
       -24         12         23          1      68.78       6.76      87.65       5.68      73.86       5.63      38.63       5.63      35.23       2.49       0.82      95.29       5.60
       -24         12         24          1      43.78      10.68      69.42       5.89      54.43       6.08       5.16       2.94      59.60       2.94       0.56      71.64       6.17
       -24         12         25          1     120.18       5.07      80.77       0.64      66.63       0.70     146.59       0.70      79.96       0.70       0.89      92.42       0.72
       -24         12         26          1      22.50      10.49       4.95       5.61       8.20       5.07       5.91       1.93      14.12       1.93       0.05      13.68       5.01
       -24         12         27          1      70.76       8.18      26.51       1.74       9.81       1.81      18.88       1.81       9.07       1.81       0.20      10.74       1.86
       -24         12         28          1      53.41      12.43       9.78       2.72       8.40       3.07       5.97       3.07       2.43       6.21       0.13      12.66       3.12
       -24         12         29          1     109.35       6.47      66.19       0.68      48.33       0.80     137.91       0.80      89.58       0.80       0.85      71.74       0.82
       -24         12         30          1      24.03      11.27      52.00       3.16      40.27       3.20      24.44       0.06      64.71       0.06       0.33      60.99       3.21
       -24         13          1          1      84.34       3.06     114.75       5.27      94.23       5.28      55.17       5.28      39.06       2.14       0.89     113.61       5.28
       -24         13          2          1      31.39       8.80      40.10       5.27      43.38       5.35      21.40       2.21      64.78       2.21       0.35      58.51       5.38
       -24         13          3          1      20.38       8.25      88.73       1.86      80.78       1.92      64.31       5.06     145.09       5.06       0.40     101.14       1.94
       -24         13          4          1     204.96       2.78     125.43       4.92     102.62       4.91     288.91       4.91     186.29       4.91       0.96     121.77       4.90
       -24         13          5          1      92.88       3.81      92.56       2.48      73.06       2.41      84.13       2.41      11.07       2.41       0.85      85.10       2.38
       -24         13          6          1     204.20       2.79     181.29       2.37     152.79       2.41     242.93       2.41      90.14       2.41       0.97     182.77       2.42
       -24         13          7          1     107.02       2.80      68.84       3.90      55.19       3.82     119.22       3.82      64.03       3.82       0.81      64.57       3.79
       -24         13          8          1      15.35       7.39      56.57       3.72      49.59       3.46      43.80       0.32      93.39       0.32       0.19      61.16       3.36
       -24         13          9          1      44.42       6.20      12.28       2.66       9.21       3.02       0.05       6.16       9.26       6.16       0.10      10.88       3.18
       -24         13         10          1      96.35       3.30      94.21       6.19      92.14       6.18      77.91       6.18      14.23       3.04       0.88     116.19       6.18
       -24         13         11          1      88.44       3.88     113.00       5.09      90.97       5.12      62.82       5.12      28.15       1.98       0.87     106.42       5.13
       -24         13         12          1      30.55      10.85      44.23       4.29      41.44       4.36      23.16       1.22      64.60       1.22       0.30      51.73       4.38
       -24         13         13          1      25.26       9.57      38.66       1.24      22.23       1.58      15.08       4.72      37.32       4.72       0.14      22.87       1.83
       -24         13         14          1      17.42       7.89      34.49       5.60      35.87       5.42      30.22       2.28      66.08       2.28       0.16      47.17       5.36
       -24         13         15          1     194.17       2.91     154.53       4.66     123.36       4.64     250.05       4.64     126.69       4.64       0.96     145.11       4.63
       -24         13         16          1      69.52       4.88      32.01       0.52      25.24       0.48      36.38       0.48      11.14       0.48       0.44      29.64       0.45
       -24         13         17          1      54.31       6.78      88.64       1.28      71.02       1.34       8.39       1.34      62.63       4.49       0.73      84.58       1.38
       -24         13         18          1      25.93      10.20      61.85       1.57      58.05       1.57      37.38       4.71      95.42       4.71       0.40      75.38       1.57
       -24         13         19          1     122.46       3.79     128.52       5.26     108.48       5.26     121.47       5.26      12.99       5.26       0.94     134.78       5.25
       -24         13         20          1      30.61      10.87      59.18       0.69      50.48       0.67      25.20       3.81      75.68       3.81       0.41      65.09       0.66
       -24         13         21          1      35.06      12.19      69.74       3.99      65.54       3.97      27.38       0.83      92.92       0.83       0.54      90.71       3.96
       -24         13         22          1      33.65      11.59      27.03       2.29      19.61       2.75       7.32       5.89      26.94       5.89       0.18      26.88       2.94
       -24         13         23          1      40.53      10.78      82.03       0.41      57.99       0.45      13.73       3.59      71.72       3.59       0.55      77.21       0.47
       -24         13         24          1     142.68       3.88     131.46       0.58     102.06       0.59     165.98       0.59      63.92       0.59       0.94     145.71       0.59
       -24         13         25          1      30.08      11.55      32.51       4.17      24.73       4.07      12.11       0.93      36.84       0.93       0.21      35.72       4.05
       -24         13         26          1      26.68      11.79      36.10       2.12      26.77       2.17      15.41       5.31      42.18       5.31       0.21      39.05       2.18
       -24         13         27          1      30.70      12.47      52.51       6.26      38.33       0.01      16.57       3.15      54.91       3.15       0.35      56.71       0.01
       -24         13         28          1      90.40       8.57      42.44       6.12      29.15       5.87      95.14       5.87      65.99       5.87       0.69      43.77       5.86
       -24         13         29          0      58.31      11.57      38.09       3.28      17.73       3.40      17.73       3.40       0.00       0.00       0.00      26.89       3.40
       -24         14          1          1      63.39       4.17      41.88       4.05      41.79       4.01      37.63       4.01       4.16       0.87       0.63      59.00       4.00
       -24         14          2          1      64.94       3.90     101.87       3.30      80.27       3.34      27.11       3.34      53.16       0.20       0.83     100.30       3.36
       -24         14          3          1      76.87       4.17      17.73       1.62      11.03       1.78      28.55       1.78      17.52       1.78       0.26      11.62       1.92
       -24         14          4          1      39.79      14.26      16.57       1.79      16.31       1.59       1.91       4.73      18.22       4.73       0.18      22.26       1.51
       -24         14          5          1      30.12       9.01      67.99       2.78      54.23       2.79      27.69       5.93      81.93       5.93       0.44      64.97       2.79
       -24         14          6          1     110.59       3.46     102.77       2.54      84.27       2.55     116.66       2.55      32.39       2.55       0.91     102.37       2.56
       -24         14          7          0      54.02       4.48      26.53       0.23      16.19       0.56      16.19       0.56       0.00       0.00       0.00      17.24       0.83
       -24         14          8          1      66.09       4.13      24.80       4.40      18.81       4.02      27.68       4.02       8.86       4.02       0.35      23.30       3.80
       -24         14          9          1     126.02       2.76     172.84       3.87     147.17       3.88      93.40       3.88      53.78       0.74       0.95     181.81       3.89
       -24         14         10          1      98.07       3.14      42.95       3.00      38.65       3.03     106.81       3.03      68.16       3.03       0.74      49.13       3.04
       -24         14         11          1      67.53       4.64      88.39       1.00      76.37       0.92      34.26       0.92      42.11       4.06       0.82      95.46       0.88
       -24         14         12          1      24.98       8.95      54.91       2.13      45.60       2.16      29.63       5.30      75.23       5.30       0.32      55.80       2.18
       -24         14         13          1     119.77       2.91      86.88       1.25      71.38       1.21     144.55       1.21      73.18       1.21       0.90      87.06       1.19
       -24         14         14          1      81.26       4.43      52.73       1.70      48.22       1.69      75.79       1.69      27.57       1.69       0.76      62.70       1.69
       -24         14         15          1      76.08       5.41      49.01       3.84      46.96       3.86      64.46       3.86      17.49       3.86       0.73      63.26       3.87
       -24         14         16          1     132.86       2.96     106.81       3.79      80.43       3.73     164.53       3.73      84.10       3.73       0.92      97.88       3.69
       -24         14         17          1      96.02       4.43      59.24       2.94      48.59       2.92     104.98       2.92      56.39       2.92       0.80      63.26       2.92
       -24         14         18          1      70.10       5.72      35.83       0.36      32.85       0.26      46.61       0.26      13.76       0.26       0.57      45.85       0.23
       -24         14         19          1      53.28       7.43      24.09       3.72      17.19       3.64      10.42       3.64       6.77       0.50       0.26      22.27       3.61
       -24         14         20          1      27.12      10.95      47.98       5.23      29.60       5.05      17.78       1.91      47.37       1.91       0.22      37.69       4.97
       -24         14         21          1      28.07      10.55      27.35       3.26      18.02       3.39      10.28       0.25      28.30       0.25       0.14      24.45       3.43
       -24         14         22          1      28.24      10.75      73.28       2.05      55.12       1.92      32.17       5.06      87.29       5.06       0.41      79.06       1.89
       -24         14         23          1     101.02       4.77      33.92       1.51      23.42       1.41      97.25       1.41      73.83       1.41       0.60      33.42       1.38
       -24         14         24          1      35.40      12.11      28.30       5.96      18.23       5.74       4.31       2.60      22.54       2.60       0.20      26.27       5.70
       -24         14         25          1      30.40      12.24       4.34       3.91       7.53       2.99       2.96       6.13      10.49       6.13       0.08      12.07       2.96
       -24         14         26          1      34.54      13.75      50.43       3.45      33.97       3.44       8.26       0.30      42.23       0.30       0.37      50.94       3.44
       -24         14         27          1      23.59      10.73      44.10       2.98      24.28       3.02      14.02       6.16      38.30       6.16       0.22      36.96       3.02
       -24         15          1          1      80.18       4.43      70.20       3.86      50.05       3.86      69.61       3.86      19.56       3.86       0.75      69.68       3.86
       -24         15          2          1     120.47       2.22     126.20       3.17      92.50       3.13     129.25       3.13      36.75       3.13       0.92     127.39       3.12
       -24         15          3          1      32.75       6.30      62.25       6.25      45.90       6.25      19.64       3.11      65.53       3.11       0.40      62.08       6.25
       -24         15          4          1     159.76       2.04     131.27       0.29      99.51       0.29     202.77       0.29     103.26       0.29       0.95     133.75       0.29
       -24         15          5          1      14.86       6.76      39.39       5.44      30.86       5.75      26.87       2.61      57.73       2.61       0.13      42.48       5.86
       -24         15          6          1      44.05       5.26      66.02       4.09      51.25       4.10       2.15       0.95      53.40       0.95       0.56      67.88       4.10
       -24         15          7          1      25.74       7.87      34.24       1.68      24.79       1.54      15.28       4.68      40.07       4.68       0.18      31.76       1.48
       -24         15          8          1      85.00       3.14      49.64       2.71      36.53       2.68      78.90       2.68      42.38       2.68       0.68      46.63       2.67
       -24         15          9          1      30.41       8.10      18.78       4.12      18.10       3.96       8.36       0.82      26.46       0.82       0.16      25.82       3.91
       -24         15         10          1      69.55       3.97     146.87       6.19     112.92       6.17      10.55       6.17     102.37       3.03       0.89     147.05       6.17
       -24         15         11          1      45.81       6.17      37.99       1.20      23.36       1.19       4.54       1.19      18.82       4.33       0.30      27.18       1.18
       -24         15         12          1      62.45       4.83      84.94       4.34      62.08       4.33      30.97       4.33      31.11       1.19       0.75      80.02       4.33
       -24         15         13          1      90.74       3.39      28.72       2.73      18.53       3.12      63.24       3.12      44.71       3.12       0.45      24.12       3.31
       -24         15         14          1      98.47       3.32      87.02       0.23      65.19       0.28     103.59       0.28      38.40       0.28       0.86      87.15       0.29
       -24         15         15          1      60.77       5.01      41.26       5.70      31.94       5.77      28.16       5.77       3.78       2.63       0.49      43.95       5.79
       -24         15         16          1     100.24       3.64     149.79       2.77     112.01       2.74      72.55       2.74      39.46       5.88       0.92     155.03       2.73
       -24         15         17          1     120.92       3.11     128.88       3.35      93.63       3.35     129.11       3.35      35.48       3.35       0.92     130.99       3.34
       -24         15         18          1      57.18       6.45      33.39       2.53      19.53       2.51      16.33       2.51       3.20       5.65       0.31      25.82       2.50
       -24         15         19          1      61.96       7.08      34.07       5.10      24.48       5.40      27.43       5.40       2.96       5.40       0.42      35.33       5.46
       -24         15         20          1      33.66      11.09      10.37       0.11       4.89       6.11       1.54       2.96       6.43       2.96       0.05       6.45       6.02
       -24         15         21          1      40.21      11.10      41.53       5.69      29.42       5.79       1.27       2.64      30.69       2.64       0.35      42.92       5.80
       -24         15         22          1     109.01       4.13      38.85       5.53      23.82       5.35     122.75       5.35      98.93       5.35       0.67      34.63       5.33
       -24         15         23          1      43.79      10.63      73.84       2.57      46.19       2.60       4.42       2.60      41.77       5.75       0.58      68.46       2.61
       -24         15         24          1      45.97      10.24      29.22       0.74      22.14       0.62      10.84       0.62      11.30       3.76       0.36      33.67       0.62
       -24         16          1          1      84.97       2.60      34.64       1.83      18.33       1.65      62.47       1.65      44.13       1.65       0.48      25.67       1.61
       -24         16          2          1      13.43       6.06      53.50       1.50      40.73       1.53      35.95       4.67      76.67       4.67       0.18      59.87       1.53
       -24         16          3          1      61.20       3.12      72.38       0.02      52.12       0.08      35.06       0.08      17.06       3.22       0.71      75.45       0.09
       -24         16          4          1      52.67       3.73      29.33       6.26      18.56       0.03      12.88       0.03       5.68       3.18       0.30      25.94       0.05
       -24         16          5          1      20.60       7.73      65.36       4.37      53.04       4.35      40.00       1.20      93.03       1.20       0.32      77.79       4.34
       -24         16          6          0      25.86       8.10      24.71       1.95      10.69       1.64      10.69       1.64       0.00       0.00       0.00      13.27       1.49
       -24         16          7          1      20.86       8.03      52.15       2.07      39.83       2.13      29.80       5.27      69.63       5.27       0.24      57.41       2.14
       -24         16          8          1      32.40       7.00      24.35       2.29      22.81       2.20       8.83       5.34      31.64       5.34       0.22      34.27       2.18
       -24         16          9          1      15.46       7.12      60.23       5.37      45.13       5.51      38.83       2.37      83.96       2.37       0.20      64.79       5.54
       -24         16         10          1      48.34       5.38      52.09       5.72      41.10       5.71       8.55       5.71      32.54       2.57       0.51      59.55       5.71
       -24         16         11          1     116.33       2.57     106.06       1.81      76.38       1.83     133.82       1.83      57.45       1.83       0.90     108.48       1.83
       -24         16         12          1      73.72       4.01      34.15       1.84      22.60       1.63      44.84       1.63      22.25       1.63       0.46      31.74       1.57
       -24         16         13          1      44.13       7.25      53.24       4.47      38.91       4.48       2.12       4.48      36.79       1.33       0.46      55.84       4.48
       -24         16         14          1      39.53       8.01      26.23       6.12      17.53       6.00       0.95       2.86      18.48       2.86       0.21      24.84       5.97
       -24         16         15          1      98.76       3.35      78.27       4.29      56.59       4.23     111.08       4.23      54.49       4.23       0.85      81.93       4.21
       -24         16         16          1      42.33       8.30      12.53       1.27       7.30       1.83       1.11       1.83       6.19       4.97       0.10      10.61       1.94
       -24         16         17          1      83.44       5.97      82.48       3.43      55.98       3.47      81.26       3.47      25.27       3.47       0.82      81.47       3.48
       -24         16         18          1      52.05       7.50      79.31       2.07      61.65       1.97      14.55       1.97      47.11       5.11       0.73      92.05       1.96
       -24         16         19          1      25.68      10.46      52.34       4.19      35.38       4.25      19.90       1.11      55.28       1.11       0.30      52.55       4.26
       -24         16         20          1      73.19       7.25     120.13       4.90      84.37       4.89      45.26       4.89      39.11       1.75       0.89     127.00       4.89
       -24         16         21          1      32.61      11.50      48.75       4.43      31.23       4.36       7.93       1.22      39.16       1.22       0.36      47.39       4.36
       -24         17          2          1      72.31       2.96      50.38       2.04      39.67       2.12      68.93       2.12      29.26       2.12       0.75      60.52       2.12
       -24         17          3          1      73.53       2.37      27.07       3.04      17.76       3.15      50.53       3.15      32.77       3.15       0.46      26.78       3.16
       -24         17          4          1      68.62       2.62      75.01       4.35      48.62       4.38      58.00       4.38       9.38       4.38       0.78      72.79       4.39
       -24         17          5          1      23.47       7.80      24.12       4.87      17.09       4.88      10.22       1.74      27.31       1.74       0.15      25.61       4.88
       -24         17          6          1      24.03       7.39      43.40       0.19      32.82       0.19      19.54       3.33      52.36       3.33       0.28      49.27       0.19
       -24         17          7          1      12.85       6.04      41.52       0.33      23.51       0.42      20.68       3.56      44.19       3.56       0.11      34.25       0.43
       -24         17          8          1      69.41       3.50      75.08       2.40      51.95       2.47      56.58       2.47       4.63       2.47       0.78      77.14       2.47
       -24         17          9          1      43.86       5.57      21.02       0.27      21.67       0.37       6.97       0.37      14.70       3.51       0.33      33.20       0.37
       -24         17         10          1      33.63       7.57      88.68       5.90      66.79       5.83      25.00       2.68      91.79       2.68       0.62      99.94       5.82
       -24         17         11          1      79.04       3.46      79.07       6.11      51.62       6.00      76.83       6.00      25.21       6.00       0.81      76.36       5.99
       -24         17         12          1      49.05       5.73      34.61       3.69      12.12       3.68       8.96       3.68       3.16       0.54       0.21      16.58       3.68
       -24         17         13          0     120.79       3.49      71.66       1.55      52.80       1.61      52.80       1.61       0.00       0.00       0.00      79.34       1.61
       -24         17         14          1      81.38       3.95     118.30       4.80      76.04       4.85      68.62       4.85       7.43       1.70       0.89     113.73       4.85
       -24         17         15          1      52.74       5.74      20.44       5.90      18.49       5.86      19.25       5.86       0.75       5.86       0.36      28.23       5.86
       -24         17         16          1      44.21       8.36      41.71       4.20      27.34       4.04      10.57       4.04      16.77       0.90       0.43      41.50       4.04
       -23          0          1          1      70.50      10.13       2.38       3.14      54.15       6.28       8.14       3.14      62.29       3.14       0.33      49.13       6.28
       -23          0          2          1     207.94       4.86     128.97       0.00      86.16       6.28     300.39       6.28     214.24       6.28       0.93      90.03       6.28
       -23          0          3          1     265.94       5.70     243.01       3.14     289.32       3.14     242.56       3.14      46.76       0.00       1.00     283.22       3.14
       -23          0          4          1     282.20       5.71     319.56       3.14     267.16       3.14     297.22       3.14      30.06       3.14       1.00     272.94       3.14
       -23          0          5          1     186.69       4.77     298.25       0.00     228.43       6.28     143.48       6.28      84.95       3.14       1.00     236.93       6.28
       -23          0          6          1      35.12      16.34      48.98       3.14      50.10       3.14      41.73       0.00      91.83       0.00       0.12      50.34       3.14
       -23          0          7          1      42.87      19.04     109.65       0.00      54.63       6.28      41.59       3.14      96.22       3.14       0.15      61.07       6.28
       -23          0          8          1     191.31       4.80      87.51       3.14      62.95       3.14     189.44       3.14     126.49       3.14       0.66      66.24       3.14
       -23          0          9          1     156.65       5.14     210.74       0.00     135.66       6.28     141.31       6.28       5.65       6.28       0.88     145.18       6.28
       -23          0         10          1      25.58      14.94     168.06       3.14     190.18       3.14     174.38       0.00     364.56       0.00       0.31     189.62       3.14
       -23          0         11          1     794.80      14.90     783.79       3.14     862.93       3.14     726.67       3.14     136.26       0.00       1.00     861.26       3.14
       -23          0         12          1     170.79       5.43      29.43       3.14      40.82       3.14     116.64       3.14      75.81       3.14       0.46      39.82       3.14
       -23          0         13          1     350.74       6.98     187.81       3.14     240.04       3.14     461.43       3.14     221.39       3.14       1.00     234.89       3.14
       -23          0         14          1     159.34       5.82     174.70       3.14     207.36       3.14     108.71       3.14      98.65       0.00       0.99     203.36       3.14
       -23          0         15          1     614.14      11.49     624.29       0.00     681.87       0.00     546.41       0.00     135.46       3.14       1.00     670.69       0.00
       -23          0         16          1     172.02       4.78     298.55       0.00     227.62       6.28     115.83       6.28     111.79       3.14       1.00     233.65       6.28
       -23          0         17          1     287.20       5.82     406.80       3.14     358.82       3.14     215.57       3.14     143.25       0.00       1.00     363.70       3.14
       -23          0         18          1     177.91       5.08      17.36       3.14      29.79       6.28     118.88       6.28      89.09       6.28       0.42      27.35       6.28
