         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -28          9         16          1     117.42       1.77      90.43       1.28      90.05       1.28     137.64       1.28      47.59       1.28       0.97      90.31       1.28
       -28          9         17          1     108.59       1.77      69.35       1.31      69.03       1.31     139.31       1.31      70.28       1.31       0.96      69.78       1.29
       -28          9         18          1      38.85       2.06      35.57       3.46      35.38       3.46      24.14       3.46      11.24       0.32       0.77      35.01       3.47
       -28          9         19          1      37.08       2.35      52.34       4.74      52.01       4.74      11.99       4.74      40.02       1.60       0.86      52.83       4.73
       -28          9         20          1      85.64       1.77      86.46       3.58      85.13       3.58      80.70       3.58       4.43       0.43       0.97      86.00       3.57
       -28          9         21          1      32.67       2.35      48.04       0.28      46.62       0.28       7.74       0.28      38.88       3.42       0.83      47.59       0.28
       -28          9         22          1      71.23       1.77      95.29       4.91      91.56       4.91      46.04       4.91      45.52       1.76       0.97      94.60       4.91
       -28          9         23          1      32.08       2.06      28.88       3.84      27.88       3.84      19.71       3.84       8.17       0.70       0.74      28.93       3.86
       -28          9         24          1      78.30       2.36      61.17       2.77      58.64       2.77      91.34       2.77      32.69       2.77       0.96      61.19       2.77
       -28          9         25          1      35.03       2.06      39.61       3.78      37.21       3.78      20.29       3.78      16.91       0.64       0.82      39.70       3.78
       -28          9         26          1      33.86       2.06      32.33       3.85      30.19       3.85      25.04       3.85       5.15       0.71       0.82      32.28       3.84
       -28          9         27          1      54.18       1.77      49.15       3.28      45.68       3.28      56.16       3.28      10.47       3.28       0.94      48.99       3.28
       -28          9         28          1      24.44       2.94      12.50       0.77      11.61       0.77      10.83       0.77       0.78       3.91       0.46      12.28       0.77
       -28          9         29          0      13.84       7.66      17.18       3.71      15.87       3.71      15.87       3.71       0.00       0.00       0.00      17.03       3.71
       -28          9         30          1      28.87       2.36      14.94       2.25      13.48       2.25      26.75       2.25      13.27       2.25       0.70      15.01       2.22
       -28          9         31          1      32.40       2.36      36.18       2.07      32.56       2.07      27.24       2.07       5.32       5.21       0.92      36.14       2.07
       -28          9         32          1      29.17       2.36      27.98       4.23      25.20       4.23      27.15       4.23       1.95       4.23       0.90      28.21       4.23
       -28          9         33          1      58.05       1.77      44.15       5.51      40.07       5.51      72.78       5.51      32.70       5.51       0.97      44.11       5.51
       -28          9         34          1      35.96       2.36      33.27       4.73      29.28       4.73      37.67       4.73       8.39       4.73       0.93      33.24       4.73
       -28          9         35          1      40.97       2.06      33.84       4.28      30.11       4.28      48.01       4.28      17.90       4.28       0.95      33.82       4.28
       -28          9         36          1      19.75       2.65      25.00       5.16      22.01       5.16      12.19       5.16       9.82       2.02       0.87      25.09       5.16
       -28          9         37          1      14.45       5.01      16.01       3.16      14.06       3.16       5.83       3.16       8.23       0.02       0.69      15.97       3.16
       -28         10          1          1      78.49       1.78      57.68       3.53      53.61       3.53      98.13       3.53      44.52       3.53       0.97      57.90       3.53
       -28         10          2          1      33.76       1.78      41.63       3.71      38.75       3.71      20.47       3.71      18.28       0.57       0.88      41.33       3.71
       -28         10          3          1      42.34       2.67      50.77       5.67      47.52       5.67      29.00       5.67      18.52       2.53       0.90      51.13       5.66
       -28         10          4          1      52.11       1.48      28.32       6.23      26.78       6.23      60.83       6.23      34.05       6.23       0.84      28.57       6.24
       -28         10          5          1      37.30       1.78      38.58       1.18      37.16       1.18      26.50       1.18      10.66       4.32       0.85      38.48       1.18
       -28         10          6          1      83.77       1.78      92.59       1.24      89.32       1.24      73.73       1.24      15.59       4.39       0.97      92.62       1.24
       -28         10          7          1      39.07       1.78      44.89       0.30      43.12       0.30      23.80       0.30      19.32       3.44       0.86      45.11       0.29
       -28         10          8          1      78.73       1.78      73.18       3.96      70.94       3.96      79.97       3.96       9.03       3.96       0.96      72.94       3.96
       -28         10          9          1       3.26       3.26      16.47       3.86      16.16       3.86      15.79       0.71      31.96       0.71       0.06      16.75       3.86
       -28         10         10          1      18.64       4.14      10.53       4.42      10.44       4.42       2.92       1.28      13.36       1.28       0.20      10.25       4.39
       -28         10         11          1      36.69       2.07      24.31       0.52      24.16       0.52      24.15       0.52       0.01       3.66       0.66      24.59       0.52
       -28         10         12          1      68.65       1.78      77.35       1.15      76.92       1.15      53.26       1.15      23.66       4.29       0.95      77.23       1.14
       -28         10         13          1      29.29       2.66      24.04       0.86      23.91       0.86       7.08       0.86      16.83       4.01       0.53      24.19       0.88
       -28         10         14          1      68.35       2.07      36.50       1.53      36.31       1.53      83.65       1.53      47.34       1.53       0.88      35.90       1.54
       -28         10         15          1      29.88       2.96      18.61       0.79      18.51       0.79       7.89       0.79      10.62       3.93       0.44      20.08       0.78
       -28         10         16          1      64.50       1.78      64.65       0.91      64.29       0.91      56.11       0.91       8.18       4.06       0.93      64.25       0.92
       -28         10         17          1      38.76       2.37      41.34       2.74      41.09       2.74      22.71       2.74      18.38       5.88       0.82      41.42       2.73
       -28         10         18          1      14.50       7.40      21.58       4.08      21.39       4.08      12.97       0.94      34.36       0.94       0.29      21.38       4.10
       -28         10         19          1       8.88       8.88      11.53       4.43      11.32       4.43       9.65       1.29      20.97       1.29       0.09      11.65       4.41
       -28         10         20          1      76.64       1.78      53.07       4.55      51.45       4.55      92.71       4.55      41.26       4.55       0.94      52.78       4.54
       -28         10         21          1      34.62       2.37      45.52       2.58      43.72       2.58      14.20       2.58      29.53       5.72       0.84      45.17       2.58
       -28         10         22          1      82.57       1.78      90.48       0.91      87.28       0.91      73.24       0.91      14.03       4.05       0.97      90.50       0.91
       -28         10         23          1      38.47       1.78      33.93       1.27      32.69       1.27      31.65       1.27       1.04       4.41       0.84      34.18       1.28
       -28         10         24          1      46.76       2.07      40.07       2.31      37.91       2.31      44.19       2.31       6.28       2.31       0.88      40.26       2.32
       -28         10         25          1      43.51       1.78      44.81       3.06      41.95       3.06      35.84       3.06       6.10       6.20       0.89      44.36       3.06
       -28         10         26          1      34.04       2.07      35.32       4.43      32.88       4.43      25.19       4.43       7.69       1.29       0.85      35.09       4.43
       -28         10         27          1      75.20       1.48      52.92       5.10      49.15       5.10      95.53       5.10      46.37       5.10       0.96      53.01       5.09
       -28         10         28          1      13.92       6.22      22.49       3.33      21.01       3.33       8.70       0.19      29.71       0.19       0.44      22.44       3.34
       -28         10         29          1      18.06       5.03      30.40       5.31      27.62       5.31       2.35       2.17      29.97       2.17       0.70      30.58       5.32
       -28         10         30          1      31.39       2.37      20.21       5.95      18.27       5.95      34.57       5.95      16.30       5.95       0.84      20.24       5.97
       -28         10         31          1      37.02       1.78      40.84       4.28      36.83       4.28      32.69       4.28       4.14       1.13       0.94      41.13       4.28
       -28         10         32          1       8.29       8.29      12.41       5.46      11.16       5.46       7.16       2.32      18.32       2.32       0.24      12.59       5.46
       -28         10         33          1      22.22       3.85      17.30       3.65      15.65       3.65      17.91       3.65       2.26       3.65       0.76      17.34       3.65
       -28         10         34          0      26.96       2.07       8.38       2.98       7.43       2.98       7.43       2.98       0.00       0.00       0.00       8.18       2.98
       -28         10         35          1      21.04       3.26      24.49       3.03      21.63       3.03      14.42       3.03       7.21       6.17       0.86      24.39       3.02
       -28         10         36          1      15.41       5.34      17.87       2.50      15.71       2.50       5.65       2.50      10.06       5.64       0.69      17.91       2.50
       -28         11          1          1      50.65       1.79      40.49       3.72      37.73       3.72      56.21       3.72      18.47       3.72       0.93      40.52       3.71
       -28         11          2          1      52.14       2.09      57.55       3.36      53.48       3.36      45.30       3.36       8.17       0.22       0.95      57.46       3.35
       -28         11          4          1      60.46       1.79      46.17       1.67      43.28       1.67      68.41       1.67      25.13       1.67       0.92      46.47       1.67
       -28         11          5          1      61.95       2.08      74.50       6.13      70.72       6.13      47.44       6.13      23.28       2.98       0.95      74.33       6.12
       -28         11          6          1      83.68       1.79      74.85       0.17      72.23       0.17      89.98       0.17      17.75       0.17       0.97      74.92       0.17
       -28         11          7          1     132.21       2.08     114.91       0.79     110.86       0.79     149.96       0.79      39.10       0.79       0.99     115.62       0.80
       -28         11          8          1      87.84       1.79     106.85       0.48     102.71       0.48      68.69       0.48      34.02       3.62       0.98     106.97       0.49
       -28         11          9          1      68.48       1.79      36.27       1.93      34.99       1.93      88.22       1.93      53.23       1.93       0.90      36.36       1.94
       -28         11         10          1      28.88       2.98      32.96       0.22      32.12       0.22       8.29       0.22      23.83       3.36       0.70      32.68       0.21
       -28         11         11          1      54.48       1.79      10.92       1.05      10.73       1.05      47.73       1.05      37.00       1.05       0.54      11.03       1.01
       -28         11         12          1      83.95       1.79      98.92       4.91      97.72       4.91      65.42       4.91      32.29       1.77       0.97      99.43       4.91
       -28         11         13          1      82.46       1.79      45.71       5.68      45.30       5.68     109.12       5.68      63.82       5.68       0.94      46.55       5.67
       -28         11         14          1     115.50       1.79     122.60       6.22     121.64       6.22     105.54       6.22      16.10       3.08       0.98     122.10       6.22
       -28         11         15          1      86.03       1.79      40.20       0.79      39.84       0.79     120.24       0.79      80.40       0.79       0.93      41.38       0.80
       -28         11         16          1      84.83       1.79     106.39       1.33     105.09       1.33      60.16       1.33      44.93       4.47       0.97     106.58       1.32
       -28         11         17          1      54.18       1.49      23.43       4.41      23.02       4.41      62.39       4.41      39.37       4.41       0.79      22.89       4.41
       -28         11         18          1      31.55       2.68      20.17       0.21      19.66       0.21      15.48       0.21       4.17       3.35       0.56      19.90       0.23
       -28         11         19          1      68.76       1.79      56.90       3.83      54.91       3.83      74.08       3.83      19.17       3.83       0.94      57.04       3.83
       -28         11         20          1      89.60       1.79      84.58       5.64      81.30       5.64      92.48       5.64      11.19       5.64       0.97      84.72       5.63
       -28         11         21          1     130.99       2.08     114.22       5.47     110.18       5.47     148.16       5.47      37.98       5.47       0.99     114.82       5.47
       -28         11         22          1      85.44       1.79      65.52       6.16      63.23       6.16     101.76       6.16      38.52       6.16       0.97      65.56       6.17
       -28         11         23          1      60.44       2.08      60.73       6.21      57.66       6.21      56.14       6.21       1.52       3.07       0.94      60.42       6.22
       -28         11         24          0      61.63       1.49      60.00       4.36      56.24       4.36      56.24       4.36       0.00       0.00       0.00      60.38       4.35
       -28         11         26          0      51.52       1.79      67.58       2.89      62.78       2.89      62.78       2.89       0.00       0.00       0.00      67.42       2.89
       -28         11         27          1      52.72       1.79      62.37       2.27      58.13       2.27      42.60       2.27      15.53       5.42       0.96      62.43       2.28
       -28         11         28          1       7.45       7.45      16.60       3.44      15.32       3.44      12.50       0.30      27.83       0.30       0.19      16.72       3.44
       -28         11         29          1      59.58       1.79      41.86       2.15      37.78       2.15      76.03       2.15      38.25       2.15       0.96      41.83       2.14
       -28         11         30          1      52.73       1.79      39.56       2.92      35.70       2.92      65.41       2.92      29.71       2.92       0.96      39.72       2.92
       -28         11         31          0      47.67       2.09      40.95       3.51      36.66       3.51      36.66       3.51       0.00       0.00       0.00      40.87       3.51
       -28         11         32          1      28.91       2.38      22.24       3.72      20.12       3.72      30.83       3.72      10.71       3.72       0.88      22.27       3.72
       -28         11         33          1      32.19       2.38      29.54       0.66      26.27       0.66      32.58       0.66       6.31       0.66       0.91      29.58       0.66
       -28         11         34          0      39.94       2.38      26.32       0.42      23.52       0.42      23.52       0.42       0.00       0.00       0.00      26.48       0.42
       -28         11         35          1      10.73       8.05      17.35       0.18      15.27       0.18       5.96       3.32      21.24       3.32       0.43      17.40       0.18
       -28         11         36          1      23.56       3.58      21.83       3.32      19.20       3.32      22.32       3.32       3.13       3.32       0.88      21.94       3.32
       -28         12          1          1      16.50       5.40      32.21       3.84      30.10       3.84       8.53       0.69      38.63       0.69       0.65      32.25       3.84
       -28         12          2          1      34.49       1.80      31.69       3.93      29.49       3.92      29.32       3.92       0.17       0.78       0.85      31.79       3.92
       -28         12          3          1      27.29       3.00      47.08       0.67      43.79       0.66       3.42       0.66      40.38       3.80       0.87      47.07       0.65
       -28         12          4          1      21.89       3.90      18.81       0.17      17.55       0.17       4.10       0.17      13.45       3.31       0.49      18.83       0.16
       -28         12          5          1      86.64       1.80      85.67       0.69      80.35       0.69      87.98       0.69       7.63       0.69       0.97      85.68       0.68
       -28         12          6          1      91.13       1.80      89.78       0.14      85.24       0.14      92.32       0.14       7.08       0.14       0.97      89.72       0.14
       -28         12          7          0      68.94       1.80      53.57       0.02      51.61       0.02      51.61       0.02       0.00       0.00       0.00      53.71       0.02
       -28         12          8          1      86.62       1.80      89.83       0.12      86.75       0.12      81.98       0.12       4.77       3.26       0.97      89.49       0.12
       -28         12          9          1      63.23       1.80      76.96       5.54      74.10       5.54      46.60       5.54      27.49       2.40       0.95      76.73       5.54
       -28         12         10          0      30.27       2.70      28.71       2.77      27.57       2.77      27.57       2.77       0.00       0.00       0.00      28.39       2.76
       -28         12         11          1      87.80       1.80      90.00       3.64      86.76       3.64      83.53       3.64       3.23       0.50       0.97      89.55       3.65
       -28         12         12          1       8.69       8.69      23.49       0.09      22.77       0.09      19.56       3.23      42.33       3.23       0.18      23.90       0.08
       -28         12         13          1      47.04       2.10      54.28       4.85      52.80       4.85      32.14       4.85      20.66       1.71       0.90      53.96       4.85
       -28         12         14          0      33.56       2.40      29.13       2.16      28.37       2.16      28.37       2.16       0.00       0.00       0.00      29.05       2.17
       -28         12         15          1      49.74       2.10      56.42       5.24      54.88       5.24      35.85       5.24      19.03       2.10       0.91      55.63       5.23
       -28         12         16          1       9.29       9.29      25.68       3.08      24.90       3.08      20.99       6.22      45.89       6.22       0.21      25.51       3.07
       -28         12         17          1      91.09       1.80     107.47       6.22     103.62       6.22      74.12       6.22      29.49       3.08       0.98     107.45       6.21
       -28         12         18          1      35.36       2.10      16.50       1.04      15.84       1.04      21.67       1.04       5.82       1.04       0.53      16.15       1.01
       -28         12         19          1      65.92       1.80      76.28       4.74      73.43       4.74      52.58       4.74      20.85       1.60       0.96      76.04       4.73
       -28         12         20          1      85.10       1.80      80.68       3.60      77.91       3.60      87.27       3.60       9.36       3.60       0.97      80.35       3.60
       -28         12         21          1      72.82       2.40      51.67       3.68      49.78       3.68      88.17       3.68      38.39       3.68       0.95      52.01       3.67
       -28         12         22          1      92.90       1.80      79.53       3.62      75.53       3.62     104.97       3.62      29.45       3.62       0.97      79.35       3.62
       -28         12         23          1      87.21       1.50      86.46       3.28      81.10       3.28      88.43       3.28       7.33       3.28       0.97      86.67       3.29
       -28         12         24          1      23.68       3.90      25.46       3.86      23.77       3.86       6.34       3.86      17.43       0.72       0.64      25.57       3.88
       -28         12         25          1      26.68       2.70      50.03       3.25      46.59       3.25       0.08       0.11      46.67       0.11       0.87      50.37       3.26
       -28         12         26          1      32.67       2.70      41.31       6.06      38.39       6.06      19.22       6.06      19.17       2.92       0.88      41.19       6.07
       -28         12         27          1      21.88       3.60      24.04       0.19      22.46       0.19       6.89       0.19      15.57       3.33       0.67      23.82       0.18
       -28         12         28          1      65.36       1.80      55.29       1.24      50.06       1.24      76.14       1.24      26.08       1.24       0.97      54.98       1.24
       -28         12         29          1      13.79       4.80       9.88       2.52       8.93       2.52       0.06       2.52       8.87       5.66       0.33       9.67       2.51
       -28         12         30          1      24.29       2.40      37.82       2.30      33.85       2.30       9.59       2.30      24.26       5.44       0.89      37.75       2.30
       -28         12         31          1      19.79       3.90      29.72       1.13      26.71       1.13       7.28       1.13      19.43       4.28       0.86      29.64       1.14
       -28         12         32          1      31.80       2.70      40.59       1.39      36.92       1.39      22.88       1.39      14.03       4.53       0.94      40.62       1.39
       -28         12         33          1      14.70       4.80       9.66       2.32       8.53       2.32       2.70       2.32       5.83       5.46       0.38       9.79       2.33
       -28         12         34          0      43.81       2.40      49.98       0.27      44.36       0.27      44.36       0.27       0.00       0.00       0.00      50.09       0.27
       -28         12         35          1      29.71       2.70      33.05       1.54      29.01       1.54      26.62       1.54       2.39       4.68       0.94      32.99       1.54
       -28         12         36          1      19.21       3.90      15.01       4.42      13.18       4.42      16.94       4.42       3.76       4.42       0.78      14.98       4.42
       -28         13          1          1      25.07       3.02      33.06       6.22      30.24       6.22      10.97       6.22      19.27       3.07       0.82      32.79       6.21
       -28         13          2          1      17.22       5.13      23.39       0.65      21.85       0.65       2.94       3.79      24.79       3.79       0.55      23.44       0.65
       -28         13          3          1      30.20       2.11      34.90       1.27      32.41       1.27      18.53       1.27      13.87       4.41       0.84      34.88       1.26
       -28         13          4          0      64.32       1.81      67.84       0.44      63.14       0.44      63.14       0.44       0.00       0.00       0.00      67.96       0.44
       -28         13          5          1      67.93       1.81      53.71       5.42      50.14       5.42      79.03       5.42      28.88       5.42       0.95      53.29       5.41
       -28         13          6          1      67.63       1.81      78.41       6.22      73.52       6.22      56.35       6.22      17.18       3.08       0.96      78.32       6.22
       -28         13          7          1      81.81       1.51      64.76       0.52      61.30       0.52      95.68       0.52      34.38       0.52       0.96      64.79       0.52
       -28         13          8          1      73.35       1.81      87.71       1.14      84.07       1.14      58.06       1.14      26.02       4.28       0.97      88.26       1.13
       -28         13          9          0      61.87       1.81      49.19       1.54      47.59       1.54      47.59       1.54       0.00       0.00       0.00      48.94       1.54
       -28         13         10          1      17.81       4.83       1.16       1.00       1.12       1.00       0.26       4.14       1.38       4.14       0.02       0.72       0.90
       -28         13         11          1      61.26       1.81      44.79       6.17      43.15       6.17      69.41       6.17      26.25       6.17       0.92      44.63       6.18
       -28         13         12          1      52.21       2.11      74.18       1.59      71.36       1.59      26.88       1.59      44.47       4.73       0.94      74.37       1.60
       -28         13         13          1      61.86       1.81      44.22       2.43      42.50       2.43      70.48       2.43      27.97       2.43       0.91      44.14       2.43
       -28         13         14          1      16.90       3.92      62.54       0.72      60.09       0.72      35.22       3.86      95.30       3.86       0.74      62.52       0.72
       -28         13         15          0      63.67       1.51      39.10       5.67      37.58       5.67      37.58       5.67       0.00       0.00       0.00      39.60       5.70
       -28         13         16          1      49.79       1.81      53.78       6.14      51.74       6.14      39.19       6.14      12.54       3.00       0.91      53.53       6.13
       -28         13         17          1      64.88       1.81      61.30       1.60      59.05       1.60      63.54       1.60       4.49       1.60       0.94      60.76       1.60
       -28         13         18          1      22.63       4.22      14.54       4.12      14.03       4.12       2.47       4.12      11.56       0.98       0.36      15.21       4.10
       -28         13         19          1      61.26       1.21      49.71       6.26      48.10       6.26      66.62       6.26      18.51       6.26       0.94      49.67       6.26
       -28         13         20          1      75.45       1.51      91.82       0.35      88.03       0.35      58.52       0.35      29.51       3.49       0.97      91.72       0.36
       -28         13         21          1      82.39       1.51      65.37       0.98      61.88       0.98      96.33       0.98      34.44       0.98       0.96      65.22       0.98
       -28         13         22          0      68.81       1.81      74.61       1.83      69.96       1.83      69.96       1.83       0.00       0.00       0.00      74.51       1.83
       -28         13         23          1      65.20       1.81      58.80       2.14      54.90       2.14      69.37       2.14      14.48       2.14       0.95      58.66       2.13
       -28         13         24          1      65.20       1.81      48.19       1.03      44.80       1.03      78.89       1.03      34.09       1.03       0.95      47.76       1.02
       -28         13         25          1      30.19       2.72      38.90       6.22      36.13       6.22      15.78       6.22      20.35       3.08       0.86      38.92       6.22
       -28         13         26          1      22.34       6.64      21.05       0.88      19.67       0.88       6.45       0.88      13.22       4.02       0.58      21.15       0.88
       -28         13         27          1      24.46       3.32      33.28       1.49      30.44       1.49       9.47       1.49      20.97       4.64       0.82      32.94       1.49
       -28         13         28          1      64.02       1.81      58.88       2.60      53.17       2.60      71.35       2.60      18.18       2.60       0.97      58.96       2.60
       -28         13         29          1      20.54       3.02      26.15       1.56      23.59       1.56       9.77       1.56      13.82       4.70       0.81      26.27       1.56
       -28         13         30          1      10.27      10.27       7.28       4.27       6.45       4.28       3.73       1.14      10.18       1.14       0.13       7.14       4.28
       -28         13         31          1      42.59       2.11      27.18       4.51      24.59       4.51      55.24       4.51      30.65       4.51       0.94      27.14       4.51
       -28         13         32          1       4.53       4.53       6.45       4.47       5.75       4.47       4.98       1.33      10.73       1.33       0.09       6.44       4.46
       -28         13         33          1      42.91       1.81      42.77       6.17      38.13       6.17      44.58       6.17       6.45       6.17       0.96      42.77       6.17
       -28         13         34          0      47.45       2.12      49.77       1.32      43.81       1.32      43.81       1.32       0.00       0.00       0.00      49.69       1.32
       -28         13         35          0       7.25       7.25      11.05       1.69       9.71       1.69       9.71       1.69       0.00       0.00       0.00      11.06       1.69
       -28         14          1          1      24.05       3.04      15.62       3.77      14.10       3.77      16.20       3.77       2.10       3.77       0.63      15.46       3.77
       -28         14          2          1       8.22       8.22      11.49       3.64      10.58       3.64       8.25       0.50      18.83       0.50       0.14      11.58       3.66
       -28         14          3          1      21.61       3.65       8.08       3.92       7.56       3.92       4.81       3.92       2.75       0.78       0.29       8.30       3.92
       -28         14          4          1      36.82       1.83      30.22       2.47      28.20       2.47      34.68       2.47       6.48       2.47       0.85      30.73       2.47
       -28         14          5          1      49.90       1.83      67.62       0.37      62.91       0.37      32.12       0.37      30.79       3.51       0.95      67.58       0.37
       -28         14          6          0      86.10       1.52      72.66       0.16      67.79       0.16      67.79       0.16       0.00       0.00       0.00      72.75       0.15
       -28         14          7          1      36.20       2.74      38.55       6.01      36.10       6.01      24.74       6.01      11.37       2.87       0.84      38.53       6.01
       -28         14          8          1      87.60       1.52      58.34       5.91      54.87       5.91     112.70       5.91      57.83       5.91       0.96      58.70       5.91
       -28         14          9          1      99.46       2.43     103.76       5.90      98.64       5.90      96.24       5.90       2.40       2.76       0.98     103.84       5.90
       -28         14         10          1     108.88       1.52     102.14       5.82      97.95       5.82     115.94       5.82      17.99       5.82       0.98     102.32       5.82
       -28         14         11          1      35.58       2.13      41.55       6.10      40.11       6.10      21.03       6.10      19.08       2.96       0.86      41.47       6.10
       -28         14         12          1      61.74       1.82      39.89       4.98      38.59       4.98      74.90       4.98      36.31       4.98       0.92      39.92       4.98
       -28         14         13          1      79.68       1.52      78.60       5.45      75.97       5.45      78.35       5.45       2.39       5.45       0.97      78.57       5.45
       -28         14         15          1      77.54       1.82      72.84       6.27      70.39       6.27      79.24       6.27       8.85       6.27       0.96      72.87       6.28
       -28         14         16          1      63.56       2.74      71.29       0.43      68.96       0.43      52.63       0.43      16.33       3.57       0.96      71.33       0.43
       -28         14         17          1      36.19       1.82      45.56       5.84      43.99       5.84      19.40       5.84      24.59       2.70       0.88      46.00       5.85
       -28         14         18          1     107.35       1.52      89.93       5.96      86.24       5.96     124.05       5.96      37.81       5.96       0.98      89.68       5.95
       -28         14         19          1     102.48       1.82      99.12       5.75      94.23       5.75     106.53       5.75      12.29       5.75       0.98      99.30       5.75
       -28         14         20          1      89.11       1.82      49.86       5.61      46.90       5.61     122.32       5.61      75.42       5.61       0.95      50.24       5.62
       -28         14         21          1      36.80       2.43      42.99       5.91      40.27       5.91      23.18       5.91      17.08       2.77       0.86      43.26       5.91
       -28         14         22          1      93.07       1.82      79.88       5.56      74.53       5.56     107.28       5.56      32.76       5.56       0.98      80.25       5.56
       -28         14         23          1      55.66       1.82      47.44       4.66      44.14       4.66      60.34       4.66      16.20       4.66       0.94      47.44       4.65
       -28         14         24          1      39.24       2.13      41.09       3.19      38.16       3.19      32.63       3.19       5.54       0.05       0.90      41.12       3.19
       -28         14         25          1      25.25       3.35       8.50       5.23       7.94       5.23       9.55       5.23       1.61       5.23       0.35       8.53       5.19
       -28         14         26          1      24.34       5.48      15.24       0.89      14.04       0.89      12.08       0.89       1.95       4.03       0.54      15.50       0.89
       -28         14         27          1      25.56       3.04      23.51       1.73      21.22       1.73      18.55       1.73       2.67       4.87       0.78      23.63       1.73
       -28         14         28          1      36.51       1.83      23.44       4.45      21.18       4.45      44.36       4.45      23.18       4.45       0.90      23.56       4.46
       -28         14         29          1      28.91       2.74      45.17       3.01      40.46       3.01      13.11       3.01      27.35       6.15       0.93      45.20       3.01
       -28         14         30          1      56.61       2.13      64.02       3.61      57.62       3.61      53.46       3.61       4.16       0.47       0.98      64.08       3.61
       -28         14         31          1       9.13       9.13      25.42       2.28      23.05       2.28      14.95       5.42      38.01       5.42       0.44      25.40       2.28
       -28         14         32          1      38.06       2.44      42.72       3.71      37.74       3.71      34.74       3.71       3.00       0.57       0.95      42.65       3.71
       -28         14         33          1      26.19       3.04      26.42       1.79      23.46       1.79      23.60       1.79       0.14       1.79       0.90      26.36       1.79
       -28         14         34          1      25.89       2.44      35.35       0.88      31.10       0.88      17.13       0.88      13.98       4.03       0.93      35.43       0.88
       -28         14         35          1      34.11       2.44      26.23       1.61      23.03       1.61      41.28       1.61      18.25       1.61       0.94      26.25       1.61
       -28         15          1          1      19.95       4.30      11.63       0.78      10.52       0.78      10.64       0.78       0.12       0.78       0.53      11.74       0.78
       -28         15          2          1      45.73       1.84      62.58       2.47      56.46       2.47      31.20       2.47      25.26       5.61       0.96      62.44       2.47
       -28         15          3          1      52.16       1.84      35.06       2.03      32.35       2.03      64.16       2.03      31.81       2.03       0.92      34.73       2.02
       -28         15          4          1       5.83       5.83      13.52       4.85      12.63       4.85      11.18       1.71      23.81       1.71       0.12      13.60       4.86
       -28         15          5          1      45.10       1.84      39.74       0.17      36.90       0.17      45.47       0.17       8.57       0.17       0.91      39.68       0.17
       -28         15          6          1      85.89       2.15      77.93       0.33      72.49       0.33      95.25       0.33      22.75       0.33       0.98      78.03       0.33
       -28         15          7          1      24.23       3.07      19.43       5.75      18.11       5.75       9.87       5.75       8.24       2.61       0.58      19.59       5.73
       -28         15          8          1      24.84       3.68      33.65       1.72      31.45       1.72       4.83       1.72      26.62       4.86       0.73      33.82       1.74
       -28         15          9          1      53.98       1.84      57.76       3.34      54.13       3.34      46.51       3.34       7.62       0.20       0.93      57.80       3.34
       -28         15         10          1      14.72       7.67      32.54       3.44      30.57       3.44      17.83       0.30      48.40       0.30       0.43      32.59       3.45
       -28         15         12          1      44.16       1.84      37.82       1.37      35.95       1.37      40.46       1.37       4.51       1.37       0.87      37.45       1.37
       -28         15         13          0      37.72       2.45      15.16       0.76      14.45       0.76      14.45       0.76       0.00       0.00       0.00      15.60       0.75
       -28         15         14          1      13.18       7.05      13.54       4.55      12.92       4.55       7.82       1.41      20.74       1.41       0.19      13.92       4.56
       -28         15         15          1      38.33       2.15      21.80       2.58      20.79       2.58      33.32       2.58      12.53       2.58       0.71      21.58       2.57
       -28         15         16          1      45.38       1.84      57.68       1.80      54.83       1.80      28.43       1.80      26.40       4.94       0.92      57.12       1.79
       -28         15         18          1      18.40       4.29      35.47       5.69      33.33       5.69      12.00       2.54      45.32       2.54       0.58      35.29       5.67
       -28         15         19          1      55.19       2.15      48.67       0.23      45.62       0.23      55.99       0.23      10.38       0.23       0.92      48.75       0.23
       -28         15         20          1      28.21       3.37      27.56       1.80      25.76       1.80      14.25       1.80      11.50       4.94       0.71      27.11       1.78
       -28         15         21          1      28.21       2.76      30.25       3.71      28.19       3.71      15.56       3.71      12.63       0.57       0.78      30.45       3.72
       -28         15         22          1      91.69       1.84      75.73       2.83      70.44       2.83     108.80       2.83      38.37       2.83       0.98      75.78       2.83
       -28         15         23          1      44.16       2.15      41.86       3.13      38.97       3.14      41.93       3.14       2.96       3.14       0.92      42.18       3.14
       -28         15         24          1      11.65      11.65      15.68       3.42      14.62       3.42       9.72       0.28      24.34       0.28       0.21      15.54       3.42
       -28         15         25          1      50.61       1.84      50.04       1.13      46.17       1.13      49.63       1.13       3.46       1.13       0.95      50.17       1.13
       -28         15         26          1      44.17       2.15      55.67       0.76      50.23       0.76      33.81       0.76      16.42       3.90       0.95      55.91       0.76
       -28         15         27          0      19.63       4.29       7.49       2.22       6.77       2.22       6.77       2.22       0.00       0.00       0.00       7.50       2.23
       -28         15         28          1      50.93       1.84      52.24       2.15      46.91       2.15      51.48       2.15       4.57       2.15       0.97      52.32       2.15
       -28         15         29          1      52.16       1.53      54.27       2.86      48.71       2.86      52.90       2.86       4.19       2.86       0.97      54.12       2.86
