                    h          k          l       FREE         FP      SIGFP      FCalc    PHICalc
      5857          0          4          8          1      91.48      19.08      97.76       0.36
      5858          0          4          9          1     417.66      70.66     410.89      -3.00
      5859          0          4         10          1      75.23      23.51      41.29      -2.39
      5860          0          4         11          1      76.31      23.48      67.66       2.79
      5861          0          4         12          1     168.23      32.30     181.56       1.43
      5862          0          4         13          1     140.54      29.05     173.64       1.64
      5863          0          4         14          1      49.95      25.27      68.01      -1.66
      5864          0          4         15          1      15.15      25.65      37.66       2.66
      5865          0          4         16          1     104.51      26.21      72.71       0.40
      5866          0          4         17          1      52.98      25.17      53.60       1.74
      5867          0          4         18          1      67.63      26.47      94.82      -1.37
      5868          0          4         19          1      73.46      28.76      48.92      -2.53
      5869          0          4         20          1      41.27      27.09      34.83       0.76
      5870          0          5          1          1     206.61      31.52     397.34      -0.79
      5871          0          5          2          1     472.92      74.70     475.19       0.83
      5872          0          5          3          1     162.65      25.95     172.35      -1.80
      5873          0          5          4          0     177.32      29.25     179.34       1.15
      5874          0          5          5          1      87.56      15.83      86.92       0.84
      5875          0          5          6          1     275.73      46.72     292.04      -3.01
      5876          0          5          7          0     387.85      60.82     562.19       1.21
      5877          0          5          8          1     163.68      29.39     210.20      -0.22
      5878          0          5          9          1     181.14      32.85     200.20       0.18
      5879          0          5         10          1     166.73      30.87     156.74      -0.06
      5880          0          5         11          1     218.08      38.69     195.72      -0.61
      5881          0          5         12          1      90.92      23.06     109.45      -0.73
      5882          0          5         13          1      46.23      23.52      29.40       0.26
      5883          0          5         14          1     191.93      35.88     188.13      -1.61
      5884          0          5         15          1      79.40      25.64      88.62      -0.74
      5885          0          5         16          1      56.75      24.43      40.79      -2.68
      5886          0          5         17          1      90.25      27.55      95.96       3.11
      5887          0          5         18          1      19.89      26.65      71.11      -2.23
      5888          0          5         19          1      65.62      28.55      58.18       1.10
      5889          0          5         20          1      39.63      29.07      49.33       1.15
      5890          0          6          0          1     381.71      93.20     306.51       2.90
      5891          0          6          1          1     209.03      32.89     293.60       0.24
      5892          0          6          2          1     302.97      46.61     474.75       2.58
      5893          0          6          3          1     423.47      62.47     388.75       0.30
      5894          0          6          4          1     144.27      23.01     171.38       2.60
      5895          0          6          5          1     167.31      26.46     198.00      -0.70
      5896          0          6          6          1     242.81      38.99     287.17       2.88
      5897          0          6          7          1     290.46      50.23     282.65      -0.44
      5898          0          6          8          1      62.18      19.12      77.95      -1.47
      5899          0          6          9          1     441.12      73.96     453.14       0.92
      5900          0          6         10          1     121.86      26.90      78.93      -0.22
      5901          0          6         11          1      38.09      20.54      70.71       0.89
      5902          0          6         12          1     140.57      28.64     161.42      -0.08
      5903          0          6         13          1     199.22      38.14     158.43       0.85
      5904          0          6         14          1      89.55      24.37      74.36       2.58
      5905          0          6         15          1      41.01      24.34      61.51      -0.69
      5906          0          6         16          1      23.92      23.78      24.57       1.67
      5907          0          6         17          1     105.35      29.46      75.84      -0.24
      5908          0          6         18          1      53.61      27.13      72.92      -2.37
      5909          0          6         19          1      37.49      28.65      55.89      -1.34
      5910          0          6         20          1      33.44      28.79      54.03      -2.37
      5911          0          7          1          1     248.48      39.64     359.15       0.63
      5912          0          7          2          1     121.96      19.74     167.83       2.55
      5913          0          7          3          1     105.09      18.47     203.01       2.03
      5914          0          7          4          1      40.66      12.41      49.79      -2.84
      5915          0          7          5          1     271.87      44.48     384.26      -1.21
      5916          0          7          6          1     268.87      43.28     370.99       1.48
      5917          0          7          7          1      96.95      23.98      93.16       2.71
      5918          0          7          8          1     322.23      54.30     311.41      -0.82
      5919          0          7          9          0     195.39      35.31     230.93       2.88
      5920          0          7         10          1      44.71      20.70      70.56       1.60
      5921          0          7         11          1      26.29      21.97      29.60      -0.66
      5922          0          7         12          1      57.34      21.45      71.07      -0.70
      5923          0          7         13          1     191.18      35.48     201.04      -0.11
      5924          0          7         14          1     143.31      30.03     128.98       2.26
      5925          0          7         15          1     117.01      26.43      93.73       0.82
      5926          0          7         16          1      78.18      25.87      92.02      -0.50
      5927          0          7         17          1      60.57      26.70      36.10       2.82
      5928          0          7         18          1      68.02      28.47      73.05       1.89
      5929          0          7         19          1      38.09      27.23      30.73      -0.55
      5930          0          8          0          1     128.63      35.40     162.53       2.71
      5931          0          8          1          1     193.05      32.63     276.74       0.35
      5932          0          8          2          0      94.39      16.40     136.35       1.85
      5933          0          8          3          1     311.91      49.14     243.15      -2.02
      5934          0          8          4          0      70.40      16.28     119.07       0.65
      5935          0          8          5          1     194.95      32.12     228.01      -1.83
      5936          0          8          6          1     354.12      58.34     348.96       0.29
      5937          0          8          7          1     492.15      78.17     545.42      -2.93
      5938          0          8          8          1     460.09      79.60     461.93       0.13
      5939          0          8          9          1     428.59      71.97     459.61       0.23
      5940          0          8         10          1      74.98      21.63      97.16      -0.63
      5941          0          8         11          1     159.88      30.95     187.09       2.14
      5942          0          8         12          1     353.35      60.61     341.62      -1.37
      5943          0          8         13          1     125.05      26.88     157.99       0.98
      5944          0          8         14          1      27.03      21.63      44.02      -1.76
      5945          0          8         15          1      64.79      25.10      90.54       1.63
      5946          0          8         16          1      66.10      24.42      73.98       0.36
      5947          0          8         17          1      52.91      25.44      48.98      -2.09
      5948          0          8         18          1      88.54      28.19      60.36       2.82
      5949          0          9          1          1     157.84      37.92     211.94       2.17
      5950          0          9          2          1     136.81      21.79     157.67       1.75
      5951          0          9          3          0     226.00      35.61     320.61      -1.78
      5952          0          9          4          1     107.75      19.04     137.12      -1.14
      5953          0          9          5          1     128.52      22.50     164.23      -1.09
      5954          0          9          6          1     256.35      41.05     307.98       0.93
      5955          0          9          7          0      85.69      20.75      48.18      -2.30
      5956          0          9          8          0     115.29      23.34     107.79      -2.51
      5957          0          9          9          1     168.28      29.79     162.27      -0.28
      5958          0          9         10          1     214.79      37.83     230.06       1.22
      5959          0          9         11          1     200.58      36.31     189.67      -2.03
      5960          0          9         12          0      99.97      23.13      97.68      -1.06
      5961          0          9         13          1     123.73      26.22     108.33       1.29
      5962          0          9         14          1      90.62      25.81     104.18      -0.05
      5963          0          9         15          1     151.14      30.91     131.36      -1.03
      5964          0          9         16          0      88.11      27.34     120.25      -2.54
      5965          0          9         17          1     136.98      34.17     101.18       2.05
      5966          0          9         18          1     117.13      31.82     101.07       0.19
      5967          0          9         19          0      49.60      29.25      63.61       2.70
      5968          0         10          0          1     142.04      37.01     206.34      -1.22
      5969          0         10          1          1      46.26      21.87      65.99       0.55
      5970          0         10          2          1     271.20      41.66     260.37       1.00
      5971          0         10          3          1     455.65      69.82     443.77       1.85
      5972          0         10          4          0     400.60      66.27     561.24      -0.85
      5973          0         10          5          1     266.05      45.43     266.40       1.71
      5974          0         10          6          1     183.30      30.90     154.62      -1.46
      5975          0         10          7          1     125.34      23.38      75.51      -2.79
      5976          0         10          8          1     266.20      44.47     283.13      -2.45
      5977          0         10          9          1      74.21      18.73      54.50       2.82
      5978          0         10         10          1     238.75      39.89     226.19       2.67
      5979          0         10         11          1     119.89      24.84     176.04      -1.54
      5980          0         10         12          1      58.65      21.02     109.68      -1.18
      5981          0         10         13          0     200.54      36.27     172.55      -0.69
      5982          0         10         14          1      66.25      22.40      55.20      -2.83
      5983          0         10         15          1      30.81      23.17      37.85      -0.93
      5984          0         10         16          1     147.44      35.74     113.95       0.65
      5985          0         10         17          0      32.06      24.42      57.01      -1.05
      5986          0         10         18          1      25.15      27.12      21.88       2.49
      5987          0         10         19          1      43.20      26.83      42.42       1.22
      5988          0         11          1          1      92.02      29.14     123.21       0.57
      5989          0         11          2          1     217.49      34.58     263.02      -0.81
      5990          0         11          3          1     355.04      55.04     358.71       1.89
      5991          0         11          4          1     120.16      23.01     138.62      -1.47
      5992          0         11          5          0     131.01      23.00     214.36      -2.21
      5993          0         11          6          0      36.64      16.24     114.83      -2.39
      5994          0         11          7          1     289.06      46.06     261.24      -2.36
      5995          0         11          8          1     114.41      22.42     129.28       1.35
      5996          0         11          9          1      66.16      18.76      94.79      -1.07
      5997          0         11         10          1      81.52      20.19      82.89       2.66
      5998          0         11         11          1      55.23      19.58      46.15      -0.81
      5999          0         11         12          0      95.83      22.16      59.94      -1.04
      6000          0         11         13          0      39.34      20.38      29.15       0.77
      6001          0         11         14          1      68.57      23.47      95.38       2.07
      6002          0         11         15          1     138.93      28.49     121.64      -0.74
      6003          0         11         16          1      51.30      23.66      19.13      -1.32
      6004          0         11         17          1      44.58      24.93      27.78       1.15
      6005          0         11         18          0      42.76      25.90      18.43      -1.73
      6006          0         12          0          1     207.47      57.58     211.43       2.90
      6007          0         12          1          1     524.44     110.62     487.53      -2.21
      6008          0         12          2          1     237.39      40.65     195.65      -0.18
      6009          0         12          3          1     203.23      32.49     157.82      -2.67
      6010          0         12          4          1     399.85      61.54     326.34       2.53
      6011          0         12          5          1      73.06      18.14     126.68       0.05
      6012          0         12          6          1     244.42      39.32     275.10       2.20
      6013          0         12          7          1     176.73      30.47     219.65      -2.55
      6014          0         12          8          1      34.50      16.95      82.25      -2.60
      6015          0         12          9          1      30.55      16.81      54.88      -2.75
      6016          0         12         10          1      68.80      18.73      65.82       1.69
      6017          0         12         11          1     109.11      22.24     129.61      -2.02
      6018          0         12         12          1      31.34      19.39      72.95       1.90
      6019          0         12         13          1      58.40      21.39      64.12       1.65
      6020          0         12         14          1      51.43      22.31      47.33      -0.65
      6021          0         12         15          1      42.64      22.55      36.92      -1.58
      6022          0         12         16          1      81.92      26.58      93.60      -0.59
      6023          0         12         17          1      44.74      24.39      41.82       1.93
      6024          0         12         18          1      99.78      30.33      94.85      -1.52
      6025          0         13          1          1     287.74      61.65     296.18      -2.61
      6026          0         13          2          1     197.13      41.90     212.28       1.48
      6027          0         13          3          1     138.33      22.80     138.77       2.64
      6028          0         13          4          1      40.66      13.58      69.44      -0.84
      6029          0         13          5          1     299.92      48.37     261.23      -0.08
      6030          0         13          6          1     194.79      35.77     197.62       2.62
      6031          0         13          7          1      23.17      14.53      61.34      -0.90
      6032          0         13          8          1     145.73      26.40     153.50      -0.17
      6033          0         13          9          1     207.37      34.45     206.55       0.52
      6034          0         13         10          1      99.69      21.43      75.22       0.03
      6035          0         13         11          1      39.81      18.39      53.39      -2.54
      6036          0         13         12          1      53.84      20.52      94.81      -0.42
      6037          0         13         13          1       8.22      18.99      34.16       1.98
      6038          0         13         14          0     155.50      28.23     138.07      -0.88
      6039          0         13         16          1      59.08      23.80      95.81      -0.16
      6040          0         13         17          1      64.39      25.66      61.81       2.61
      6041          0         14          0          0     340.46      81.65     281.72       1.52
      6042          0         14          1          0     139.66      35.45     251.94       2.95
      6043          0         14          2          1     122.82      33.20     159.74      -2.41
      6044          0         14          3          1     201.61      35.40     207.78       1.51
      6045          0         14          4          0     161.51      25.95     180.10      -0.80
      6046          0         14          5          1     163.60      26.80     173.56       2.87
      6047          0         14          6          1     181.29      29.76     191.68      -1.01
      6048          0         14          7          1      36.02      15.77      59.56      -1.26
      6049          0         14          8          0     125.17      22.62     112.42      -0.14
      6050          0         14          9          1      65.70      18.71      79.77      -0.29
      6051          0         14         10          1      92.16      20.36     106.06      -2.22
      6052          0         14         11          1      42.21      19.09      50.01      -2.31
      6053          0         14         12          1     113.88      23.70     125.91      -2.05
      6054          0         14         13          1      65.36      21.18      78.03       0.91
      6055          0         14         14          1      43.85      20.46      14.00       2.17
      6056          0         14         15          1       1.04      22.57      76.36       0.55
      6057          0         14         16          1      37.80      22.62      53.25      -3.04
      6058          0         14         17          1      98.41      28.39      96.30       0.61
      6059          0         15          1          1     207.36      43.83     240.80       2.74
      6060          0         15          2          1     263.87      54.97     281.41      -2.18
      6061          0         15          3          1     135.55      25.53     149.81      -0.82
      6062          0         15          4          1     277.33      43.53     257.33       2.52
      6063          0         15          5          1     197.10      32.88     203.66       3.10
      6064          0         15          6          1     158.56      26.44     153.30       1.26
      6065          0         15          7          1      72.10      16.51      60.77       1.18
      6066          0         15          8          1      32.58      14.46      35.39      -2.13
      6067          0         15          9          1      72.42      19.60     111.73       0.76
      6068          0         15         10          1      81.18      19.75      84.56      -2.20
      6069          0         15         11          1      52.97      18.76      32.68      -2.77
      6070          0         15         12          1       1.65      18.47      24.78       1.82
      6071          0         15         13          1      20.84      19.74      38.44       0.31
      6072          0         15         14          1      14.55      21.27      41.16      -2.68
      6073          0         15         15          1      52.41      22.36      30.45       2.81
      6074          0         15         16          1      20.77      24.07      36.27      -1.39
      6075          0         16          0          1     123.34      44.32     111.15       0.94
      6076          0         16          1          1     104.92      34.96     128.60      -0.14
      6077          0         16          2          1     161.11      40.62     144.47       1.82
      6078          0         16          3          1     186.21      41.41     195.71      -0.00
      6079          0         16          4          1     116.87      20.80     172.26      -0.39
      6080          0         16          5          1      52.25      13.25      56.48       0.16
      6081          0         16          6          1      60.19      16.02     110.05      -0.87
      6082          0         16          7          1      49.62      14.27      76.21       1.81
      6083          0         16          8          1     122.49      22.13     142.03      -1.21
      6084          0         16          9          1      82.61      18.48      76.41       2.68
      6085          0         16         10          1      60.23      18.15      41.25       2.22
      6086          0         16         11          1      65.57      18.48      82.23       0.03
      6087          0         16         12          1      34.08      18.80      46.65      -2.91
      6088          0         16         13          1      14.36      19.73      25.03      -2.09
      6089          0         16         14          0      22.09      20.66      25.54      -0.92
      6090          0         16         15          1      62.70      24.29      38.36       0.69
      6091          0         16         16          0      45.89      22.87      13.60       2.43
      6092          0         17          1          1      32.63      33.13      99.16      -0.39
      6093          0         17          2          1      91.70      33.42     127.58       1.71
      6094          0         17          3          1      83.19      36.87      90.31      -3.07
      6095          0         17          4          1      90.90      17.31      97.85       1.66
      6096          0         17          5          1      88.31      17.39      97.49       1.47
      6097          0         17          6          1     107.47      19.39      74.15      -2.36
      6098          0         17          7          1     118.92      20.95     116.66       2.54
      6099          0         17          8          1      86.54      17.12     106.74      -1.55
      6100          0         17          9          1      33.15      16.47      49.96      -1.53
      6101          0         17         10          1      61.53      17.19      50.52       2.66
      6102          0         17         11          1      27.31      17.72      11.81       2.40
      6103          0         17         12          1      46.70      19.90      47.21       0.79
      6104          0         17         13          1      81.21      22.92      99.80      -2.59
      6105          0         17         14          0      25.48      20.87      46.42       0.22
      6106          0         17         15          1      26.57      21.91      21.35       0.82
      6107          0         18          0          1     153.42      47.19      95.32      -1.22
      6108          0         18          1          1     113.99      36.74     135.47      -2.46
      6109          0         18          2          1     109.29      35.99     103.60      -0.85
      6110          0         18          3          1     147.04      38.59     127.36       0.01
      6111          0         18          4          1      38.40      34.98      23.22       2.58
      6112          0         18          5          1      31.91      10.62      75.28       2.14
      6113          0         18          6          1      86.78      16.41      62.82       1.53
      6114          0         18          7          1      40.08      13.09      45.45      -1.11
      6115          0         18          8          1      74.84      16.85     114.86      -1.23
      6116          0         18          9          1     126.30      24.47     123.83       1.01
      6117          0         18         10          1      15.59      15.46      30.70       0.84
      6118          0         18         11          1      97.24      24.36      82.53       0.92
      6119          0         18         12          1      45.95      18.05      28.72       3.13
      6120          0         18         13          1      55.38      19.94      38.58       0.72
      6121          0         18         14          1      31.76      20.58      37.46      -2.13
      6122          0         19          1          1      35.06      39.44      95.49       0.54
      6123          0         19          2          1      80.68      35.21     104.70      -0.77
      6124          0         19          3          1      41.32      36.97      27.47       2.43
      6125          0         19          4          1     107.14      50.10     154.09       3.06
      6126          0         19          5          1      70.21      13.87      74.92      -3.13
      6127          0         19          6          1      69.10      14.98     101.10      -1.96
      6128          0         19          7          1      45.74      12.44      64.63       1.44
      6129          0         19          8          1      62.80      15.46      68.52       2.65
      6130          0         19          9          1     104.48      24.52     101.99       1.45
      6131          0         19         10          1      27.56      15.98      20.96      -0.29
      6132          0         19         11          1      59.29      19.46      54.68      -0.83
      6133          0         19         12          1      14.04      17.00      12.88       0.46
      6134          0         19         13          1      17.60      17.67      28.69      -0.34
      6135          0         20          0          1     167.43      46.37     178.29      -1.96
      6136          0         20          1          1      91.01      32.56      76.12       2.32
      6137          0         20          2          1      87.72      31.92     107.68       2.60
      6138          0         20          3          1      94.74      32.56     137.22      -0.43
      6139          0         20          4          1     119.41      37.88     101.95       2.46
      6140          0         20          5          1      37.30      32.37      26.47       2.93
      6141          0         20          6          1      59.08      12.85      50.63      -2.72
      6142          0         20          7          1     102.27      24.36     124.35       0.48
      6143          0         20          8          1     212.47      45.92     191.21       1.32
      6144          0         20          9          1      38.95      14.00      51.94      -0.80
      6145          0         20         10          1      37.92      15.17      73.02       1.65
      6146          0         20         11          1      30.52      18.19      38.66       0.36
      6147          0         20         12          0      47.50      17.63      51.18      -0.68
      6148          0         21          1          1     117.26      35.38     113.40      -0.53
      6149          0         21          2          1      65.17      38.36      79.85      -2.76
      6150          0         21          3          1      44.24      34.57      45.60      -1.16
      6151          0         21          4          1      70.52      44.33      99.68       0.91
      6152          0         21          5          1     129.14      45.49     110.62       2.15
      6153          0         21          6          1      37.88      12.81      62.18      -1.78
      6154          0         21          7          1     101.52      23.86      88.05      -0.15
      6155          0         21          8          1      46.33      13.68      83.46       2.95
      6156          0         21          9          1      73.13      18.77      95.77       3.11
      6157          0         21         10          1      40.34      17.01      48.14       2.81
      6158          0         21         11          1      46.34      16.16      29.62       1.78
      6159          0         22          2          1      24.89      33.32      61.78      -0.26
      6160          0         22          3          1      54.16      33.66      45.16      -2.49
      6161          0         22          4          1      46.68      33.84      40.51       0.61
      6162          0         22          5          1     128.71      46.53     142.41       0.86
      6163          0         22          7          0      71.47      18.70      77.19       2.37
      6164          0         22          8          1     117.04      27.01     121.68       0.45
      6165          0         22          9          0      82.22      19.69      56.75      -1.41
      6166          0         22         10          1      39.23      14.49      25.26       0.13
      6167          0         23          2          1      78.84      37.09      85.25       2.16
      6168          0         23          3          1      65.62      36.44      71.53      -1.63
      6169          0         23          4          1      81.91      36.23      76.41      -0.90
      6170          0         23          5          1      49.73      39.92      27.68       1.83
      6171          0         23          6          1      85.88      45.32      99.60       1.27
      6172          0         23          7          1       6.48      40.91      13.93       0.10
      6173          0         23          8          1      42.47      12.48      31.95      -2.37
      6174          0         23          9          1      30.59      13.31      27.90      -2.57
      6175          0         24          0          1     101.28      47.89      93.84      -2.00
      6176          0         24          1          1     102.18      38.85      78.09       0.65
      6177          0         24          2          1      77.21      47.65      52.66      -2.76
      6178          0         24          3          1       3.85      40.46      33.75      -0.04
      6179          0         24          4          1      74.01      37.57      45.01       2.43
      6180          0         24          5          1      72.53      39.88      64.76      -0.16
      6181          0         25          1          1      82.45      39.10      76.74      -1.72
      6182          0         25          2          1      42.23      39.10      22.68       1.28
      6183          0         25          3          1      82.97      39.55      69.79      -3.02
      6184          0         25          4          1      67.09      51.49      31.56      -0.64
      6185          1          0          0          0     126.10      24.23    1295.52       3.14
      6186          1          0          1          1     373.02      75.18    1519.43       0.00
      6187          1          0          2          1     750.62     245.00    1613.74       0.00
      6188          1          0          3          1     126.86      27.69     371.02       3.14
      6189          1          0          4          1     231.52      47.15     294.95       0.00
      6190          1          0          5          1     170.78      37.19     142.33       3.14
      6191          1          0          6          0     157.80      34.24     137.11       0.00
      6192          1          0          7          1     170.81      36.83     287.65       0.00
      6193          1          0          8          1     277.20      57.75     285.35       0.00
      6194          1          0          9          1      23.94      22.28     104.57       0.00
      6195          1          0         10          1     160.73      34.25     104.52       3.14
      6196          1          0         11          1     388.77      79.83     361.77       3.14
      6197          1          0         12          1     119.04      28.09      85.72       0.00
      6198          1          0         13          1      45.51      31.65       1.00       0.00
      6199          1          0         14          1     158.84      37.22     156.04       3.14
      6200          1          0         15          1      15.55      31.13      25.48       0.00
      6201          1          0         16          1      31.11      30.30      60.97       0.00
      6202          1          0         18          1      30.66      35.32      13.54       3.14
      6203          1          0         19          1      52.61      33.65      33.89       0.00
      6204          1          1          0          1     101.35      15.48    1007.38       2.09
      6205          1          1          1          1     213.65      36.33    1645.55       0.09
      6206          1          1          2          1     240.64      43.93     490.25       0.59
      6207          1          1          3          1     276.99      52.84     462.65       2.64
      6208          1          1          4          1     383.29      65.23     599.59       2.33
      6209          1          1          5          1     102.52      19.30     176.84       2.78
      6210          1          1          6          1     158.60      28.52     146.02      -2.83
      6211          1          1          7          1     254.34      43.62     221.06      -2.45
      6212          1          1          8          1     263.68      46.10     325.64       0.41
      6213          1          1          9          1     204.68      35.98     174.94       0.19
      6214          1          1         10          1     139.91      26.56     151.04       0.05
      6215          1          1         11          1     338.76      54.98     323.11      -0.52
      6216          1          1         12          1     155.30      27.26     188.42      -1.14
      6217          1          1         13          1     150.85      29.15     139.48       0.12
      6218          1          1         14          1      31.21      23.87      48.25      -2.17
      6219          1          1         15          1      65.42      26.03      60.09       1.68
      6220          1          1         16          1     124.45      28.82     142.04       0.35
      6221          1          1         17          1     154.67      31.81     138.62      -3.10
      6222          1          1         18          1      94.07      31.77      67.40       1.77
      6223          1          1         19          1      52.30      27.56      42.64       0.89
      6224          1          1         20          1      60.41      31.07      60.92      -0.57
      6225          1          2          0          1     236.74      35.85     917.66      -1.41
      6226          1          2          1          1     274.56      41.87     719.79       0.02
      6227          1          2          2          1     373.92      63.34     922.78      -2.98
      6228          1          2          3          1     210.73      39.56     420.01      -3.10
      6229          1          2          4          1     173.57      31.83      54.78       2.34
      6230          1          2          5          1     211.69      38.46     220.03       2.47
      6231          1          2          6          1     115.57      22.09     261.24       2.08
      6232          1          2          7          1      49.81      16.23      42.96       1.48
      6233          1          2          8          1      53.09      18.34      45.60      -2.35
      6234          1          2          9          1     103.83      22.60     106.04       2.73
      6235          1          2         10          1     141.45      25.74     161.16      -2.88
      6236          1          2         11          0      93.28      22.65     114.97       3.00
      6237          1          2         12          1     174.23      28.78     147.93      -2.46
      6238          1          2         13          1      34.17      27.69      53.20       0.30
      6239          1          2         14          1      99.54      26.76     130.68      -3.13
      6240          1          2         15          1     163.00      33.07     160.17      -1.34
      6241          1          2         16          1      87.22      26.50      82.58      -3.08
      6242          1          2         17          1     140.42      31.25     100.70       1.69
      6243          1          2         18          1      42.46      28.16      24.94       1.00
      6244          1          2         19          1      53.16      27.74      67.64      -2.60
      6245          1          2         20          1      20.75      30.00      11.92      -0.11
      6246          1          3          0          1     188.27      28.35     805.45      -2.35
      6247          1          3          1          1     302.84      46.08     494.36       2.80
      6248          1          3          2          1     508.50      82.85     891.62       2.82
      6249          1          3          3          1     175.10      33.15     397.60       0.81
      6250          1          3          4          1      62.74      14.24     243.38       0.90
      6251          1          3          5          1     236.65      41.47     194.30      -1.65
      6252          1          3          6          1      48.39      14.34      55.64      -2.50
      6253          1          3          7          1      17.24      16.20      72.36      -2.90
      6254          1          3          8          1     211.09      37.62     209.49      -1.06
      6255          1          3          9          1     134.13      25.01     150.23       1.86
      6256          1          3         10          1     217.32      37.17     216.71       0.11
      6257          1          3         11          1     112.81      23.83     175.19       0.88
      6258          1          3         12          1     106.59      22.21     110.20       1.35
      6259          1          3         13          1      24.82      23.85      45.96      -2.49
      6260          1          3         14          1      78.91      24.13      73.27       1.47
      6261          1          3         15          1      22.50      24.34      65.27      -2.06
      6262          1          3         16          1      59.97      25.35      38.57       2.24
      6263          1          3         17          1      74.27      27.57      79.80       1.26
      6264          1          3         18          1      56.58      29.60      43.22      -1.68
      6265          1          3         19          1      36.04      28.41      29.25      -2.39
      6266          1          3         20          1      59.26      32.75      55.14       0.41
      6267          1          4          0          1     379.20      64.38     251.08       1.58
      6268          1          4          1          1     246.34      37.76     424.77       0.85
      6269          1          4          2          1     398.00      62.59     450.03       2.56
      6270          1          4          3          0     350.28      58.08     453.10       2.87
      6271          1          4          4          1     270.09      48.50     375.78      -2.01
      6272          1          4          5          1      76.93      16.29     168.29      -1.89
      6273          1          4          6          1     351.52      59.67     446.20       2.52
      6274          1          4          7          1     256.45      44.79     264.49      -2.65
      6275          1          4          8          1      83.89      20.63      59.24      -0.34
      6276          1          4          9          1     193.65      33.00     176.33       1.99
      6277          1          4         10          0     181.35      30.22     187.21       0.40
      6278          1          4         11          1      88.02      20.66      62.89      -2.61
      6279          1          4         12          1     106.80      22.92     118.23       1.36
      6280          1          4         13          1     104.20      26.86      74.53      -1.70
      6281          1          4         14          0      85.37      26.62      86.34       0.03
      6282          1          4         15          1      50.37      24.45     107.56       1.64
      6283          1          4         16          1     140.17      29.93     162.65      -0.39
      6284          1          4         17          0      96.80      30.68      90.05       1.42
      6285          1          4         18          1      57.08      26.70      52.28      -2.22
      6286          1          4         19          1     105.32      31.88      81.69       0.59
      6287          1          5          0          1     389.38      58.93     633.20      -0.42
      6288          1          5          1          1     451.84      69.50     553.88       1.35
      6289          1          5          2          1     246.59      37.73     252.25       3.14
      6290          1          5          3          1     338.38      57.19     385.86       2.14
      6291          1          5          4          1      66.65      13.68     178.09      -2.69
      6292          1          5          5          1     155.76      26.37     141.65       0.54
      6293          1          5          6          0      24.34      14.56     107.46       0.02
      6294          1          5          7          1     233.51      41.02     379.83       0.55
      6295          1          5          8          0     116.71      21.88     114.16       1.29
      6296          1          5          9          1     205.72      34.94     216.63       0.14
      6297          1          5         10          1     100.60      21.17     130.15      -2.23
      6298          1          5         11          1      67.53      19.68     174.80       3.14
      6299          1          5         12          1     120.45      25.36     133.92      -2.82
      6300          1          5         13          1     104.41      25.74     120.53      -0.99
      6301          1          5         14          1      81.74      25.17      98.41      -2.50
      6302          1          5         15          1     125.47      28.38     104.26       1.86
      6303          1          5         16          0      57.79      25.98      57.56       1.58
      6304          1          5         17          1      68.42      27.79      67.47       0.23
      6305          1          5         18          1      65.77      28.17      80.47       1.96
      6306          1          5         19          1      69.54      27.92     105.50      -0.17
      6307          1          6          0          1     123.78      19.69     273.87       2.33
      6308          1          6          1          0     425.14      64.54     461.37       2.34
      6309          1          6          2          1      61.19      12.46      50.67      -1.65
      6310          1          6          3          1     189.39      29.62     277.42       0.95
      6311          1          6          4          1     398.33      67.15     497.44      -0.37
