                    h          k          l         FP      SIGFP      FCalc    PHICalc
      3851         -4         25          1      70.80       0.92     115.07       0.68
      3852         -4         25          2     303.02       0.92     316.76       2.93
      3853         -4         25          3     209.14       0.92     232.05      -1.45
      3854         -4         25          4     281.06       1.38     228.42       0.25
      3855         -4         25          5     394.07       0.92     443.92       2.56
      3856         -4         25          6     178.62       0.92     204.49      -1.22
      3857         -4         25          7     244.21       1.37     239.31      -1.38
      3858         -4         26          1     445.79       0.92     505.55      -2.07
      3859         -4         26          2     425.32       0.92     478.59      -1.58
      3860         -4         26          3     209.58       0.92     211.95       2.27
      3861         -4         26          4     465.11       1.37     426.57      -1.14
      3862         -4         26          5     445.59       0.92     376.48      -2.04
      3863         -4         26          6     182.84       0.92     170.19      -2.37
      3864         -4         26          7     357.13       1.28     360.58      -2.60
      3865         -4         26          8     106.83       1.28     139.03       0.14
      3866         -4         26          9     131.97       0.91     157.33      -2.62
      3867         -4         26         11     146.64       0.91     134.04       1.68
      3868         -4         27          1     126.18       0.92     181.17      -0.76
      3869         -4         27          2     625.18       0.92     568.97      -0.93
      3870         -4         27          3     467.46       0.92     517.49      -2.71
      3871         -4         27          4     359.39       1.37     280.43       2.60
      3872         -4         27          5     342.43       0.91     428.51       1.49
      3873         -4         27          6     300.03       1.37     358.02       1.56
      3874         -4         27          7      41.31       0.91      71.69      -2.92
      3875         -4         27          9      76.10       0.91     138.15      -2.12
      3876         -4         27         11     264.11       0.91     261.55       2.59
      3877         -4         28          1     305.90       0.92     313.07      -1.38
      3878         -4         28          2      94.05       0.92     126.69       2.00
      3879         -4         28          3     628.81       0.91     616.18      -2.61
      3880         -4         28          4     777.08       1.37     754.29       1.79
      3881         -4         28          5     378.89       0.91     386.20       0.23
      3882         -4         28          6     175.70       1.37     160.67      -2.85
      3883         -4         28          7     112.10       0.91     128.09       2.32
      3884         -4         29          1     206.85       0.92     242.05       1.96
      3885         -4         29          2     789.23       0.91     731.84       0.43
      3886         -4         29          3     589.65       0.91     540.60       1.48
      3887         -4         29          5     144.65       1.37     120.56      -1.24
      3888         -4         29          6     151.34       1.37     146.26       0.29
      3889         -4         29          7     183.20       0.91     192.00       2.17
      3890         -4         29         11     193.42       0.91     150.66      -2.21
      3891         -4         30          1     476.71       0.91     401.99       0.78
      3892         -4         30          2     241.76       1.37     223.56       2.30
      3893         -4         30          3     700.72       0.91     760.19       0.85
      3894         -4         30          5     343.40       1.37     317.67       2.97
      3895         -4         30          6     173.94       1.28     212.01      -0.27
      3896         -4         30          7     104.39       0.91      70.47       0.43
      3897         -4         30         11     149.39       0.91     152.38       0.03
      3898         -4         31          1     234.61       0.91     199.77      -1.97
      3899         -4         31          2     244.86       1.37     266.16       1.82
      3900         -4         31          3     383.87       0.91     369.21      -1.56
      3901         -4         31          4     166.55       1.37      89.21      -2.21
      3902         -4         31          5      93.42       0.91     100.11       0.44
      3903         -4         31          6      88.83       1.27      58.05      -3.07
      3904         -4         31          7     166.13       0.91     124.42      -0.04
      3905         -4         32          1     525.22       0.91     440.89       2.82
      3906         -4         32          2     239.18       1.37     258.00       1.14
      3907         -4         32          3     395.43       0.91     395.26      -2.20
      3908         -4         32          5      74.85       0.91     102.33      -2.01
      3909         -4         32          7      75.42       1.27      85.68       1.79
      3910         -4         33          1     494.03       0.91     476.16      -0.86
      3911         -4         33          2     498.35       1.37     502.92      -2.84
      3912         -4         33          3     215.11       0.91     274.54       0.13
      3913         -4         33          4      83.25       1.36      91.38      -0.61
      3914         -4         33          5     248.79       0.91     314.98      -2.55
      3915         -4         33          7      62.44       0.91     104.21       0.64
      3916         -4         34          1     128.42       0.91     145.73      -0.44
      3917         -4         34          2     250.85       1.36     289.30       1.76
      3918         -4         34          3     113.37       0.91     101.41      -1.20
      3919         -4         34          4     171.92       0.91     250.42       3.04
      3920         -4         34          5     106.23       0.91     108.49      -0.12
      3921         -4         34          6     195.40       1.27     186.07      -0.04
      3922         -4         34          7      55.56       0.91      73.80       1.94
      3923         -4         35          1     280.69       0.91     434.12       1.53
      3924         -4         35          2      88.99       1.36      65.76       1.68
      3925         -4         35          3     163.48       0.91     164.96       2.55
      3926         -4         35          4     266.70       0.91     231.94      -2.94
      3927         -4         35          5     196.23       0.91     198.67      -0.66
      3928         -4         35          6     199.03       1.27     199.73      -1.99
      3929         -4         36          1     190.80       1.36     175.98       1.49
      3930         -4         36          2     201.21       1.36     218.98      -2.10
      3931         -4         36          3     168.33       0.91     170.98       0.02
      3932         -4         36          4      68.35       0.91      92.45      -0.67
      3933         -4         36          5     224.82       0.90     224.63       0.02
      3934         -4         37          1     180.38       0.91     165.45      -2.92
      3935         -4         37          2     242.04       1.36     273.44      -0.11
      3936         -4         37          3      52.74       0.90      50.32       2.40
      3937         -4         37          4     122.13       0.90     159.94       2.20
      3938         -4         37          5     310.88       0.90     291.14       2.59
      3939         -4         38          1     359.16       0.91     304.90       0.80
      3940         -4         38          2      88.34       1.27     116.30      -0.40
      3941         -4         38          3     155.93       0.90      77.06      -1.49
      3942         -4         38          4     174.22       0.90     195.54      -1.71
      3943         -4         38          5      67.66       0.90      88.18       0.99
      3944         -4         39          1     137.38       0.90     174.77      -1.26
      3945         -4         39          2      26.73       1.26      93.30      -0.99
      3946         -4         39          3     315.00       0.90     328.09      -1.30
      3947         -4         39          4     148.28       0.90     245.79       1.51
      3948         -4         39          5     200.88       0.90     240.74       0.70
      3949         -4         40          1      19.13       0.90      48.43       1.08
      3950         -4         40          2      72.30       1.26     120.59      -1.01
      3951         -4         40          3     226.53       0.90     268.52       2.96
      3952         -4         40          4      94.14       0.90      83.88      -2.83
      3953         -4         40          5     262.19       0.90     331.86      -2.98
      3954         -4         41          1      68.03       0.90     110.07       1.58
      3955         -4         41          2      99.28       1.26      94.46       2.37
      3956         -4         41          3     167.18       0.90     178.68       1.83
      3957         -4         41          4     246.58       0.90     260.92      -0.78
      3958         -4         42          1     131.97       0.90      90.59      -1.80
      3959         -4         42          3      72.46       0.90      35.78       1.84
      3960         -4         43          1      67.81       1.26     106.54       2.57
      3961         -4         43          2      90.44       1.26     105.16      -0.35
      3962         -4         43          3     201.60       0.90     190.97       1.14
      3963         -4         43          4     123.25       0.90      83.90      -2.17
      3964         -4         43          5      73.94       0.90      72.46       1.70
      3965         -4         44          3      65.42       0.89      66.36       2.26
      3966         -4         44          5      82.93       0.89      37.59      -0.40
      3967         -4         45          3      46.55       0.89      85.56      -0.98
      3968         -4         45          5      66.02       0.89     104.26       0.38
      3969         -4         46          3     106.84       0.89     114.33       2.28
      3970         -4         46          5      86.57       0.89      41.58       2.24
      3971         -4         47          3      69.44       0.89      61.76       1.99
      3972         -4         47          5     133.09       0.89     148.83      -1.54
      3973         -4         48          3     136.49       0.89     190.21      -0.05
      3974         -4         48          5     153.61       0.89     217.88      -1.97
      3975         -4         49          3     115.75       0.89     134.64      -1.82
      3976         -4         49          4      19.06       0.89      71.44      -1.11
      3977         -4         49          5      77.06       0.89      52.89      -2.06
      3978         -4         50          3      51.61       0.89      57.45      -2.09
      3979         -4         50          5     104.94       0.88      94.42      -0.41
      3980         -4         51          3     200.13       0.88     270.06       1.03
      3981         -4         51          5     137.38       0.88     139.96      -2.71
      3982         -4         52          1     129.79       0.88     129.39      -0.52
      3983         -4         52          3      91.18       0.88      68.42       2.61
      3984         -4         52          5     175.86       0.88     125.95       0.62
      3985         -4         53          3      99.80       0.88      53.97      -1.25
      3986         -4         53          5      95.18       0.88      78.14       1.06
      3987         -4         54          1     107.44       0.88      89.18       2.91
      3988         -4         54          3     102.40       0.88     118.88      -0.83
      3989         -4         55          1      90.18       0.88      96.37      -1.38
      3990         -4         55          3      98.51       0.88      81.64       0.43
      3991         -4         56          1     105.41       0.88      69.47      -2.01
      3992         -3          0          1     493.46       1.58    1397.41       0.00
      3993         -3          0          2     104.12       1.58     323.71       0.00
      3994         -3          0          3     403.34       0.93     554.47       3.14
      3995         -3          0          4      44.39       1.49      97.71       0.00
      3996         -3          0          5     133.88       0.93     136.03       0.00
      3997         -3          0          7     226.40       0.93     205.92       0.00
      3998         -3          0          8     146.59       1.39     173.94       3.14
      3999         -3          1          1     623.42       1.58    1639.86      -2.55
      4000         -3          1          2     306.14       1.58     458.95      -2.04
      4001         -3          1          3     172.91       0.93     400.54       2.08
      4002         -3          1          4     274.89       1.49     443.29      -0.61
      4003         -3          1          5     315.85       0.93     490.07      -1.18
      4004         -3          1          6     121.32       0.93     123.01       0.35
      4005         -3          1          7     299.82       0.93     314.16       1.17
      4006         -3          1          8     115.58       0.93      91.25      -2.04
      4007         -3          1          9     148.48       1.39     193.00       0.43
      4008         -3          2          1     507.19       1.58    1472.33      -1.99
      4009         -3          2          2     459.50       0.93     889.73       0.79
      4010         -3          2          3     376.92       0.93     653.27       2.11
      4011         -3          2          4     475.56       0.93     623.81      -1.63
      4012         -3          2          5      44.38       0.93     105.47      -2.77
      4013         -3          2          6     347.98       0.93     278.65       2.83
      4014         -3          2          7     219.05       0.93     261.66       0.84
      4015         -3          3          1     709.08       1.58    1250.06       1.74
      4016         -3          3          2     140.08       1.58     201.19       2.81
      4017         -3          3          3     710.11       0.93     831.36      -2.90
      4018         -3          3          4     576.82       0.93     830.09       0.40
      4019         -3          3          5     311.81       0.93     349.70       1.64
      4020         -3          3          6      80.10       0.93      44.49       0.67
      4021         -3          3          7     760.84       0.93     760.62       0.08
      4022         -3          3          9      53.94       1.39      75.30      -2.73
      4023         -3          4          1     582.69       0.93    1229.44      -2.20
      4024         -3          4          2    1019.08       1.58    1156.04       2.70
      4025         -3          4          3     240.66       0.93     574.00       2.95
      4026         -3          4          4     163.96       0.93     273.42      -2.06
      4027         -3          4          5     225.82       0.93     220.29       2.63
      4028         -3          4          6     441.63       0.93     504.83      -0.42
      4029         -3          4          7      89.64       0.93      65.24      -0.72
      4030         -3          4          8     215.50       0.93     220.65      -0.45
      4031         -3          5          1     282.88       1.58     454.05       1.30
      4032         -3          5          2     636.15       1.58    1124.16      -2.07
      4033         -3          5          3     373.24       0.93     545.26      -0.84
      4034         -3          5          4     208.40       0.93     244.11       3.00
      4035         -3          5          5     162.21       0.93     311.82      -1.02
      4036         -3          5          6     192.71       0.93     182.41       2.64
      4037         -3          5          7     292.44       0.93     282.83       1.07
      4038         -3          5          8     218.80       1.39     226.44       0.25
      4039         -3          6          1     242.93       0.93     630.05       0.23
      4040         -3          6          3     153.11       0.93     261.06      -0.89
      4041         -3          6          4     403.99       0.93     483.00       1.48
      4042         -3          6          5     272.03       0.93     388.05      -1.81
      4043         -3          6          6     694.80       0.93     719.24       1.15
      4044         -3          6          7     296.74       0.93     343.32      -3.03
      4045         -3          6          8     123.57       0.93     154.02       2.14
      4046         -3          7          1     206.16       0.93     434.30      -2.77
      4047         -3          7          2     542.24       0.93    1019.63       1.28
      4048         -3          7          3     436.75       0.93     618.54       2.71
      4049         -3          7          4      37.76       0.93      91.27       2.03
      4050         -3          7          5      85.80       0.93     134.53       1.27
      4051         -3          7          6     363.17       0.93     408.16       0.21
      4052         -3          7          7     151.44       0.93      94.59      -1.23
      4053         -3          7          8     203.12       0.93     216.55       1.37
      4054         -3          8          1     517.85       0.93    1044.62       2.27
      4055         -3          8          2     473.46       0.93     776.32       1.58
      4056         -3          8          3     162.77       0.93     165.58      -0.31
      4057         -3          8          4      48.51       0.93     227.22       0.08
      4058         -3          8          5     249.26       0.93     295.82       0.02
      4059         -3          8          6     507.42       0.93     447.93      -2.12
      4060         -3          8          7     487.75       0.93     501.05       1.06
      4061         -3          8          8     193.32       0.93     161.26      -0.96
      4062         -3          9          1     137.66       0.93      46.22      -0.75
      4063         -3          9          2     573.09       0.93     748.50       1.71
      4064         -3          9          3     175.70       0.93     231.15      -1.92
      4065         -3          9          4     286.53       1.48     402.87      -1.08
      4066         -3          9          5     156.94       0.93     207.79      -0.74
      4067         -3          9          6     485.94       0.93     546.58      -0.93
      4068         -3          9          7     191.66       0.93     270.66      -1.89
      4069         -3          9          8      68.68       0.93      47.21       2.76
      4070         -3         10          1     291.29       0.93     588.11      -1.84
      4071         -3         10          2     202.37       0.93     319.98      -1.29
      4072         -3         10          3     234.81       0.93     314.34       2.33
      4073         -3         10          4     360.95       1.48     644.72      -1.73
      4074         -3         10          5     221.01       0.93     349.56      -3.00
      4075         -3         10          6     562.47       0.93     545.28       0.76
      4076         -3         10          7     205.21       0.93     183.25       2.57
      4077         -3         10          8     237.02       0.93     224.77      -0.51
      4078         -3         10          9     209.27       1.30     141.15      -3.12
      4079         -3         11          1     277.62       0.93     381.47       2.33
      4080         -3         11          2     310.16       0.93     413.31      -3.12
      4081         -3         11          3      89.45       0.93     233.38       1.34
      4082         -3         11          5     154.32       0.93     272.22      -1.70
      4083         -3         11          6      44.45       0.93      91.77       0.53
      4084         -3         11          7     208.83       0.93     203.01      -1.00
      4085         -3         11          8     221.08       0.93     223.00      -0.01
      4086         -3         12          1     271.10       0.93     360.51      -1.29
      4087         -3         12          2     240.86       0.93     393.26       2.07
      4088         -3         12          3      34.75       0.93     279.72      -0.48
      4089         -3         12          5     113.14       0.93     218.72      -1.41
      4090         -3         12          6     224.30       0.93     177.54       2.25
      4091         -3         12          7      92.57       0.93      72.42       0.80
      4092         -3         12          8     383.28       0.93     384.69       2.02
      4093         -3         13          1     383.36       0.93     624.52       0.60
      4094         -3         13          2     182.09       0.93     290.88      -0.30
      4095         -3         13          3     266.72       0.93     345.24      -0.19
      4096         -3         13          4     173.94       1.48     211.98       2.10
      4097         -3         13          5     152.60       0.93     182.70       0.74
      4098         -3         13          6      87.53       0.93     117.62       2.83
      4099         -3         13          7     443.47       0.93     375.13       0.87
      4100         -3         14          1     376.40       0.93     604.97       1.14
      4101         -3         14          2     186.63       0.93     291.29       1.36
      4102         -3         14          3     151.62       0.93     245.25       0.90
      4103         -3         14          4     183.94       1.48     162.47       0.49
      4104         -3         14          5     151.04       0.92     192.44       0.16
      4105         -3         14          7     187.08       0.92     174.77       0.54
      4106         -3         14          8     129.48       1.39     157.18      -2.64
      4107         -3         15          1     558.22       0.93     726.90      -1.14
      4108         -3         15          2      75.35       0.93     160.17       1.90
      4109         -3         15          3      97.97       0.93     193.73       1.93
      4110         -3         15          4     241.54       1.48     252.39      -0.50
      4111         -3         15          5     261.34       0.92     324.43       0.71
      4112         -3         15          6     162.86       1.39     188.57       0.83
      4113         -3         15          7     416.84       0.92     426.03      -2.83
      4114         -3         15          8     116.93       1.39     155.67      -0.39
      4115         -3         16          1     164.51       0.93     180.48      -2.89
      4116         -3         16          2      47.37       1.48     129.38       0.42
      4117         -3         16          3     152.83       0.92     249.87      -1.49
      4118         -3         16          4     158.59       1.48     197.19      -1.71
      4119         -3         16          5     196.42       0.92     236.89      -0.64
      4120         -3         16          7     212.73       0.92     220.76      -1.75
      4121         -3         17          1     384.89       0.93     374.15       1.26
      4122         -3         17          2     136.28       0.92     102.73      -0.19
      4123         -3         17          3      71.52       0.92     120.70      -1.39
      4124         -3         17          4     367.77       1.48     304.26       2.92
      4125         -3         17          5     409.94       0.92     375.36      -2.18
      4126         -3         17          7     359.00       0.92     360.16      -0.54
      4127         -3         17          8      76.53       1.38      84.97      -0.27
      4128         -3         18          1     141.65       0.92     240.64      -0.75
      4129         -3         18          2     233.38       0.92     258.99      -3.00
      4130         -3         18          3     488.47       0.92     607.49       0.89
      4131         -3         18          4     418.93       1.48     513.95      -2.50
      4132         -3         18          5     109.71       0.92     122.66       0.49
      4133         -3         18          6     203.32       0.92     227.56      -0.11
      4134         -3         18          7      70.66       0.92     112.45      -1.50
      4135         -3         18          8     150.20       0.92     152.56       0.43
      4136         -3         18          9     325.20       0.92     305.28       0.59
      4137         -3         19          1     111.52       0.92     157.28      -0.20
      4138         -3         19          2     244.66       0.92     392.34       0.73
      4139         -3         19          3     476.49       0.92     575.20      -1.62
      4140         -3         19          4     231.87       1.48     313.21      -0.99
      4141         -3         19          5     218.61       0.92     195.04      -2.61
      4142         -3         19          6     310.76       0.92     244.63      -0.26
      4143         -3         19          7     208.24       0.92     192.40       2.17
      4144         -3         19          8     141.70       0.92      98.40      -1.08
      4145         -3         19          9     286.89       0.92     232.53      -0.39
      4146         -3         20          1     318.52       0.92     452.54      -1.68
      4147         -3         20          2     507.23       0.92     605.26       0.74
      4148         -3         20          3     303.16       0.92     354.73      -3.11
      4149         -3         20          4     313.44       1.47     402.80       1.95
      4150         -3         20          5     397.10       0.92     375.68       0.69
      4151         -3         20          6     187.55       0.92     200.11      -0.60
      4152         -3         20          7     114.41       0.92      88.78      -0.30
      4153         -3         20          8     111.75       1.29      66.94      -1.77
      4154         -3         20          9     191.21       1.29     188.36       0.82
      4155         -3         21          1     183.03       0.92     261.03       1.64
      4156         -3         21          2     505.45       0.92     590.08       2.69
      4157         -3         21          3     142.99       0.92     201.74       0.69
      4158         -3         21          4     355.10       1.47     387.15      -2.37
      4159         -3         21          5     327.09       0.92     356.31      -0.46
      4160         -3         21          6     227.17       0.92     249.07       0.09
      4161         -3         21          7     165.95       1.38     175.37       3.13
      4162         -3         21          8     134.21       0.92     130.91      -2.06
      4163         -3         21          9     167.39       1.29     113.55      -1.11
      4164         -3         22          1     111.07       0.92     117.92       1.09
      4165         -3         22          2     292.35       0.92     266.42      -3.05
      4166         -3         22          3     204.18       0.92     176.51      -0.88
      4167         -3         22          4     229.30       1.47     259.40      -1.49
      4168         -3         22          5     349.45       0.92     380.45       2.66
      4169         -3         22          6     209.51       0.92     201.42      -0.77
      4170         -3         22          7      50.40       1.38     221.60      -0.91
      4171         -3         22          9     196.79       0.92     158.55       0.04
      4172         -3         23          1     351.35       0.92     463.26      -1.71
      4173         -3         23          2     676.97       0.92     791.26      -0.65
      4174         -3         23          3     253.58       0.92     312.48       1.95
      4175         -3         23          4     564.57       1.47     663.29       0.63
      4176         -3         23          5     107.71       0.92     140.51      -2.72
      4177         -3         23          6     550.70       0.92     526.29      -2.04
      4178         -3         24          1     418.75       0.92     505.57       2.63
      4179         -3         24          2     482.63       1.47     615.64      -1.95
      4180         -3         24          3     353.51       0.92     360.38       2.82
      4181         -3         24          5     525.23       0.92     481.80      -2.59
      4182         -3         24          6     318.66       0.92     212.67      -2.98
      4183         -3         24          7     207.02       1.38     161.89       1.16
      4184         -3         24          9     151.44       0.92     164.07       1.97
      4185         -3         24         11     158.20       0.92     122.39       1.22
      4186         -3         25          1     197.28       0.92     166.71      -1.57
      4187         -3         25          2     259.51       1.47     225.23      -0.07
      4188         -3         25          3     107.32       1.47      82.50       2.60
      4189         -3         25          4     258.41       1.38     243.04       2.97
      4190         -3         25          5     259.62       0.92     280.39      -1.89
      4191         -3         25          6     236.18       0.92     218.65       0.33
      4192         -3         25          7     329.36       1.38     306.93      -1.42
      4193         -3         25          8     176.12       1.28     194.29       1.06
      4194         -3         25          9      95.15       0.92     104.74      -2.35
      4195         -3         25         11     120.21       0.92      64.87      -0.16
      4196         -3         26          1     139.41       0.92     181.05      -1.17
      4197         -3         26          2     237.04       1.47     246.57       0.28
      4198         -3         26          3     391.08       0.92     430.96      -0.03
      4199         -3         26          4     821.41       1.38     706.60       1.77
      4200         -3         26          5     597.17       0.92     544.03      -1.69
      4201         -3         26          6     179.60       0.92     192.45       2.38
      4202         -3         26          7     159.07       1.28     103.37       2.44
      4203         -3         26          8     108.32       1.28     150.20       1.27
      4204         -3         26          9     150.23       0.92     135.04       1.02
      4205         -3         27          1     343.86       0.92     257.04       0.40
      4206         -3         27          3     200.29       0.92     184.47      -1.04
      4207         -3         27          4     503.52       1.37     549.91      -3.00
      4208         -3         27          5     436.99       0.92     411.86       0.61
      4209         -3         27          6     249.35       1.37     239.85      -1.24
      4210         -3         27          7     128.33       0.92     166.88      -0.99
      4211         -3         27          9     159.05       0.92     132.34      -1.18
      4212         -3         27         11     143.80       0.92     147.40       2.50
      4213         -3         28          1     119.32       0.92     188.89       1.27
      4214         -3         28          2     320.81       1.47     272.94       1.56
      4215         -3         28          3     128.78       0.92     124.09       0.35
      4216         -3         28          4     443.07       0.91     476.71      -1.14
      4217         -3         28          5     463.60       0.91     402.60       1.96
      4218         -3         28          6     128.38       1.37     137.78      -3.00
      4219         -3         28          7     164.59       0.91     164.57       2.76
      4220         -3         28          9     162.18       0.91     128.09      -0.75
      4221         -3         28         11     223.21       0.92     192.46      -0.82
      4222         -3         29          1     282.97       0.92     282.40       0.25
      4223         -3         29          3     287.81       0.91     315.14       2.95
      4224         -3         29          4     497.78       0.91     424.73       0.97
      4225         -3         29          5     237.99       0.91     274.16       2.30
      4226         -3         29          7     134.91       0.91     141.73       2.64
      4227         -3         29         10     100.91       0.91     132.17      -1.07
      4228         -3         29         11     119.72       0.91     154.93      -0.65
      4229         -3         30          1     232.54       0.91     309.14       1.03
      4230         -3         30          2     222.23       1.37     255.48       2.43
      4231         -3         30          3     438.35       0.91     358.93      -2.38
      4232         -3         30          4     510.18       0.91     440.92       2.19
      4233         -3         30          5     148.11       1.37     136.82       0.85
      4234         -3         30          7      89.78       0.91      92.20      -1.10
      4235         -3         31          1     346.17       0.91     361.85      -2.21
      4236         -3         31          2     173.78       1.37     113.78       2.52
      4237         -3         31          3     268.82       0.91     339.19       0.24
      4238         -3         31          4     180.44       0.91     201.52      -2.38
      4239         -3         31          5     383.82       1.37     405.95      -1.12
      4240         -3         31          7      20.87       0.91      43.70      -1.99
      4241         -3         31         11     152.38       0.91      82.93       2.57
      4242         -3         32          1     376.67       0.91     345.81      -0.40
      4243         -3         32          2     304.20       1.37     255.40      -1.55
      4244         -3         32          3     152.33       0.91     163.18       1.98
      4245         -3         32          5     449.54       0.91     360.17      -1.13
      4246         -3         32          6     189.14       1.27     179.95       1.53
      4247         -3         32         11     119.11       0.91     130.32       2.53
      4248         -3         33          1     428.78       0.91     415.22       3.02
      4249         -3         33          2     448.77       1.37     468.84       3.07
      4250         -3         33          3     402.19       0.91     350.40      -2.27
      4251         -3         33          4     386.64       1.36     354.86      -0.96
      4252         -3         33          5     325.24       0.91     225.69       3.06
      4253         -3         33          6     208.00       1.27     129.32      -1.86
      4254         -3         33          7     123.72       0.91     110.14      -2.40
      4255         -3         34          1     732.97       0.91     690.09      -2.97
      4256         -3         34          2     250.78       0.91     232.99       2.32
      4257         -3         34          3     234.01       0.91     201.79      -1.37
      4258         -3         34          4     160.60       0.91     117.45       2.64
      4259         -3         34          5     222.21       0.91     257.56       0.42
      4260         -3         35          1     174.66       1.36     166.71       0.03
      4261         -3         35          2     222.57       0.91     233.49      -2.19
      4262         -3         35          3     226.80       0.91     203.67       0.88
      4263         -3         35          4     386.36       0.91     378.74       2.00
      4264         -3         35          5     140.29       0.91     139.50       2.55
      4265         -3         35          6     159.13       1.27     191.04       1.98
      4266         -3         36          1     235.59       1.36     300.95       0.71
      4267         -3         36          2      62.66       0.91      77.47       2.22
      4268         -3         36          3     325.28       0.91     231.99       0.71
      4269         -3         36          4     376.95       0.91     350.20      -1.55
      4270         -3         36          5     214.55       0.91     193.79      -2.66
      4271         -3         37          1     331.60       1.36     358.36       2.11
      4272         -3         37          3     284.46       0.91     245.88       0.32
      4273         -3         37          4     156.05       0.90     194.93      -0.17
      4274         -3         37          5     293.47       0.90     281.79       0.68
      4275         -3         38          1     328.04       1.36     291.31       0.74
      4276         -3         38          3     125.98       0.90     124.80      -1.90
      4277         -3         38          4     324.76       0.90     235.29       3.01
      4278         -3         38          5     249.88       0.90     267.76      -2.86
      4279         -3         39          1     426.32       1.36     357.89       2.44
      4280         -3         39          3      77.79       0.90     127.49      -1.95
      4281         -3         39          4     173.37       0.90     198.26      -0.47
      4282         -3         39          5      70.97       0.90      78.93      -2.06
      4283         -3         40          1      85.80       0.90      79.20      -2.50
      4284         -3         40          2     312.40       0.90     302.77      -0.12
      4285         -3         40          3     217.88       0.90     239.39       0.25
      4286         -3         40          4     136.45       1.26     138.77       1.86
      4287         -3         41          1     344.84       1.26     298.72      -1.25
      4288         -3         41          2     120.90       1.26     122.46       0.67
      4289         -3         41          3     269.63       0.90     261.38      -2.63
      4290         -3         41          4     222.57       0.90     251.65       2.90
      4291         -3         42          1     240.32       0.90     274.71      -2.06
      4292         -3         42          3      68.62       0.90      92.56      -3.04
      4293         -3         43          1     199.07       1.26     268.52       0.59
      4294         -3         43          2     143.30       1.26     171.44       2.58
      4295         -3         43          3     121.15       0.90     142.16       0.08
      4296         -3         44          1     168.08       1.26     129.41       1.00
      4297         -3         44          3     200.72       0.90     200.64       2.60
      4298         -3         45          3      52.46       0.89      98.01      -2.85
      4299         -3         46          3      94.57       0.89      31.03       2.16
      4300         -3         47          3     154.52       0.89     151.64       2.98
      4301         -3         48          3      93.34       0.89      69.50      -0.52
      4302         -3         49          3     105.77       0.89     107.79      -1.10
      4303         -3         50          3     103.89       0.89     119.61       1.99
      4304         -3         51          3     105.36       0.88      70.62       0.38
      4305         -3         52          3     178.82       0.88     216.61      -3.05
      4306         -3         53          3      97.99       0.88      81.69       0.97
      4307         -3         54          3     115.45       0.88     164.72       0.51
      4308         -3         55          3      91.71       0.88      96.00      -0.26
      4309         -2          0          1     317.41       1.58    1426.12       3.14
      4310         -2          0          3     684.96       0.93    1260.25       0.00
      4311         -2          0          5     174.38       0.93     253.08       0.00
      4312         -2          0          6     450.60       0.93     472.55       3.14
      4313         -2          0          7     165.43       0.93     111.30       3.14
      4314         -2          0          8      35.72       1.40      99.69       0.00
      4315         -2          1          1     155.54       1.58    1325.32      -2.71
      4316         -2          1          2     542.68       0.93     777.00       2.64
      4317         -2          1          3     217.35       0.93     299.66      -2.50
      4318         -2          1          4     602.04       0.93     590.77      -0.04
      4319         -2          1          5     171.40       0.93     251.45      -0.31
      4320         -2          1          6     410.25       0.93     380.02      -0.56
      4321         -2          1          7     239.08       0.93     237.96       1.48
      4322         -2          1          8     212.85       0.93     196.19      -2.98
      4323         -2          1          9     132.83       1.40     128.54      -1.43
      4324         -2          2          1     264.18       1.58     946.75       2.60
      4325         -2          2          3     585.44       0.93    1074.96      -2.00
      4326         -2          2          4     434.33       0.93     724.80       0.93
      4327         -2          2          5     373.27       0.93     379.46       0.18
      4328         -2          2          6     187.50       0.93     155.93      -2.90
      4329         -2          2          7     374.17       0.93     399.47       1.64
      4330         -2          2          8      46.51       0.93     105.07      -0.29
      4331         -2          3          1     151.42       1.58     445.17      -1.41
      4332         -2          3          2     504.94       1.58     692.23      -1.97
      4333         -2          3          3     317.88       0.93     739.34      -2.44
      4334         -2          3          4     312.08       0.93     336.76      -0.56
      4335         -2          3          5     198.70       0.93     191.57      -2.11
      4336         -2          3          6      99.83       0.93      98.16      -1.65
      4337         -2          3          7     182.32       0.93     240.71       2.10
      4338         -2          3          8      86.97       1.40      68.82       1.11
      4339         -2          3          9     138.20       1.40     156.63       1.08
      4340         -2          4          1     301.23       1.58     665.20      -1.24
      4341         -2          4          2     490.37       1.58     899.18      -1.82
      4342         -2          4          3     360.50       0.93     554.42       1.91
      4343         -2          4          4     174.97       0.93     142.76       1.51
      4344         -2          4          5     289.46       0.93     347.73       2.74
      4345         -2          4          6     574.54       0.93     600.49       0.80
      4346         -2          4          7     332.25       0.93     407.71       1.92
      4347         -2          4          9     374.92       1.40     336.26      -1.76
      4348         -2          5          1     139.57       1.58     281.24      -0.22
      4349         -2          5          2     621.80       0.93     900.96      -1.83
      4350         -2          5          3     130.74       0.93     410.47       0.47
      4351         -2          5          4      57.14       0.93     228.70       0.30
      4352         -2          5          5     127.28       0.93     102.95       2.12
      4353         -2          5          6     400.40       0.93     353.54       0.73
      4354         -2          5          7     366.21       0.93     326.24      -1.55
      4355         -2          5          8     302.20       0.93     374.67      -2.99
      4356         -2          6          2     159.18       0.93     410.96       0.41
      4357         -2          6          3     234.85       0.93     228.70      -0.60
