                    h          k          l       FREE         FP      SIGFP      FCalc    PHICalc
      4275        -13          5         25          1     157.85       8.44     132.79       0.58
      4276        -13          5         26          1     198.01       7.99     111.62       0.87
      4277        -13          5         27          1      40.88      25.24      44.73      -0.98
      4278        -13          5         28          1     132.45       8.88     154.22       1.74
      4279        -13          5         29          1      82.47      16.58      82.96       1.61
      4280        -13          6          1          0      88.25       3.17     101.48       1.09
      4281        -13          6          2          1     288.62       5.12     373.38      -1.67
      4282        -13          6          3          1     320.12       5.98     315.84       1.43
      4283        -13          6          4          1     138.46       2.93     223.67      -2.22
      4284        -13          6          5          1     134.17       3.08     226.94       1.57
      4285        -13          6          6          1     258.89       4.64     313.92       1.44
      4286        -13          6          7          1     388.87       7.18     287.58       0.26
      4287        -13          6          8          0     255.52       4.66     189.66       2.33
      4288        -13          6          9          1      80.77       3.96     183.01       2.88
      4289        -13          6         10          1     185.88       3.83     208.29       3.08
      4290        -13          6         11          1     105.54       3.40     162.72      -2.43
      4291        -13          6         12          1      76.96       5.54     133.21       1.59
      4292        -13          6         13          1     515.26       9.66     522.05       0.52
      4293        -13          6         14          1     120.35       4.40     229.15      -0.24
      4294        -13          6         15          1      70.33       6.11     132.29       1.17
      4295        -13          6         16          1     185.17       4.83     204.30       1.05
      4296        -13          6         17          1     152.38       6.24     117.89      -2.89
      4297        -13          6         18          1     318.57       6.52     272.85      -0.57
      4298        -13          6         19          1     303.65       5.94     276.20       1.99
      4299        -13          6         20          1      87.14       9.18      76.03       1.26
      4300        -13          6         21          1      47.06      14.65     110.75      -1.03
      4301        -13          6         22          1     100.63       8.71     143.69      -1.39
      4302        -13          6         23          1      78.61      11.49      67.41      -0.08
      4303        -13          6         24          1      43.44      17.88      74.30       1.16
      4304        -13          6         25          1     212.36       7.38     140.07      -1.97
      4305        -13          6         26          1      57.11      16.22      48.67       1.62
      4306        -13          6         27          1      39.06      22.77      28.14      -1.48
      4307        -13          6         28          1     103.84      12.91      61.66      -1.53
      4308        -13          6         29          1      85.96      15.99      71.49       2.35
      4309        -13          7          1          1     383.65       7.08     454.02       0.90
      4310        -13          7          2          0     178.52       3.77     255.38      -1.03
      4311        -13          7          3          1     302.05       5.88     205.10      -2.72
      4312        -13          7          4          1     346.19       6.18     453.60       2.21
      4313        -13          7          5          1     201.39       3.95     118.37      -2.02
      4314        -13          7          6          1     328.17       5.94     345.83       0.34
      4315        -13          7          7          1      46.80       5.67      93.35      -1.02
      4316        -13          7          8          1     414.11       7.68     398.97       0.50
      4317        -13          7          9          1     175.06       3.70     225.64      -2.19
      4318        -13          7         10          1     249.10       4.99     263.37       0.66
      4319        -13          7         11          1     153.70       3.57      72.08       2.71
      4320        -13          7         12          0     350.58       6.72     395.18      -0.60
      4321        -13          7         13          1     467.66       8.58     599.32       0.80
      4322        -13          7         14          1     568.35       9.44     600.11      -0.28
      4323        -13          7         15          0     294.86       5.44     276.75       1.00
      4324        -13          7         16          0     214.64       5.43     270.09      -0.38
      4325        -13          7         17          1     329.76       7.14     362.89       2.75
      4326        -13          7         18          1     200.79       4.85     149.20      -1.19
      4327        -13          7         19          1     226.41       5.13     141.19       2.26
      4328        -13          7         20          1      84.76       8.82     134.53       1.34
      4329        -13          7         21          1     128.13       6.81     219.58       1.51
      4330        -13          7         22          1     199.13       5.94     187.15      -1.83
      4331        -13          7         23          1     123.19       8.61     110.05      -0.70
      4332        -13          7         24          1     102.39      10.55      86.95      -1.73
      4333        -13          7         25          1      55.63      17.80      68.91       0.27
      4334        -13          7         26          1     187.73       8.10      83.34      -1.86
      4335        -13          7         27          1      81.30      15.56      27.69      -0.19
      4336        -13          7         28          1      94.89      14.11      85.33      -0.45
      4337        -13          7         29          1      68.81      19.13      53.09       0.70
      4338        -13          8          1          1     142.07       3.08     129.85       0.11
      4339        -13          8          2          1     137.22       3.23     112.01       0.93
      4340        -13          8          3          1     232.08       4.52     255.77      -1.41
      4341        -13          8          4          1     210.70       3.83      93.78      -1.71
      4342        -13          8          5          1     221.21       4.27     312.55       2.61
      4343        -13          8          6          1     104.24       3.14     167.76       0.13
      4344        -13          8          7          1      52.19       5.29      34.23      -0.02
      4345        -13          8          8          1     261.54       4.73     244.84       0.57
      4346        -13          8          9          1     320.49       6.03     334.12      -0.32
      4347        -13          8         10          1     144.11       3.31     129.19       0.53
      4348        -13          8         11          1      89.71       3.89     173.04       2.77
      4349        -13          8         12          1     231.34       4.32     195.53      -0.74
      4350        -13          8         13          1     326.79       5.62     227.35      -0.01
      4351        -13          8         14          1     226.18       4.62     347.82      -2.75
      4352        -13          8         15          1     311.24       5.48     255.70      -1.25
      4353        -13          8         16          1     259.48       5.48     273.61       1.37
      4354        -13          8         17          1     136.26       4.90     246.94      -0.61
      4355        -13          8         18          1     154.65       5.04     297.46      -1.82
      4356        -13          8         19          1      79.86       7.61      86.41       2.40
      4357        -13          8         21          1     199.55       5.15     197.31       2.24
      4358        -13          8         22          1      85.60      10.42      30.08       0.12
      4359        -13          8         23          1      75.82      11.81     106.23      -1.70
      4360        -13          8         24          1     120.80       9.36     118.26      -1.15
      4361        -13          8         25          1     120.79      10.31      46.22      -2.15
      4362        -13          8         26          1      62.76      17.59      30.14       1.35
      4363        -13          8         27          1      79.29      15.83      35.98      -3.10
      4364        -13          8         28          1      39.04      26.91      49.00       0.20
      4365        -13          8         29          1      80.47      17.34      48.48      -1.91
      4366        -13          9          1          1     414.45       7.06     487.31      -2.33
      4367        -13          9          2          1     275.25       4.97     270.88       1.36
      4368        -13          9          3          1     285.78       4.99     250.39      -2.37
      4369        -13          9          4          1     190.03       3.57     290.78      -0.03
      4370        -13          9          5          1     288.38       5.60     272.72      -2.75
      4371        -13          9          6          0     217.30       4.03     265.68      -0.35
      4372        -13          9          7          1     162.76       3.46     173.50       0.71
      4373        -13          9          8          1     191.92       3.90     176.86      -0.02
      4374        -13          9          9          1     255.18       4.20     177.08       1.30
      4375        -13          9         10          1     356.03       6.82     453.55      -1.18
      4376        -13          9         11          1     164.80       3.63     278.50       2.06
      4377        -13          9         12          1     693.97      11.78     812.10      -2.13
      4378        -13          9         13          1     362.97       6.40     334.43      -0.42
      4379        -13          9         14          1     531.18       9.75     480.64      -2.59
      4380        -13          9         15          1     198.09       4.22     286.42      -0.33
      4381        -13          9         16          1     261.57       5.38     337.07      -3.00
      4382        -13          9         17          1     219.48       4.94     191.75       1.25
      4383        -13          9         18          1     177.99       4.94     229.19      -0.76
      4384        -13          9         19          0     270.20       5.22      87.01       2.39
      4385        -13          9         20          1     100.12       7.67      65.20      -2.97
      4386        -13          9         21          1     113.61       7.80      66.11       1.65
      4387        -13          9         22          1      70.12      10.94      89.55       3.03
      4388        -13          9         23          0     124.90       7.90     154.27       0.17
      4389        -13          9         24          1      98.59      11.30     104.03      -2.27
      4390        -13          9         25          1     102.08      12.55     138.67      -1.00
      4391        -13          9         26          1      91.30      13.92      71.94      -2.68
      4392        -13          9         28          1      31.10      30.82      34.68       1.68
      4393        -13         10          1          1     137.43       3.85     218.40       2.75
      4394        -13         10          2          1     137.60       4.01     217.49      -0.31
      4395        -13         10          3          1     146.08       3.45     200.12       2.40
      4396        -13         10          4          1     440.16       7.66     338.71      -1.81
      4397        -13         10          5          1     122.33       3.33     141.43       2.70
      4398        -13         10          6          1     257.91       4.65     207.78       3.09
      4399        -13         10          7          1     220.26       4.08     223.50      -1.19
      4400        -13         10          8          1     355.62       6.57     356.14      -0.79
      4401        -13         10          9          1     242.72       4.10     228.26      -1.99
      4402        -13         10         10          1     240.33       4.25     186.81       0.34
      4403        -13         10         11          1     229.32       4.70     178.76       1.99
      4404        -13         10         12          1     325.34       5.73     196.21      -2.26
      4405        -13         10         13          1      42.49       9.70      65.68      -2.93
      4406        -13         10         14          1     531.48       8.82     527.40       2.38
      4407        -13         10         15          0     206.15       4.41     169.54      -2.98
      4408        -13         10         16          1      75.39       7.50     130.89       0.20
      4409        -13         10         17          1     257.71       5.58     261.10      -2.52
      4410        -13         10         18          0     246.84       5.43      46.05       1.28
      4411        -13         10         19          1     177.49       5.27     138.44       0.33
      4412        -13         10         20          1     100.42       8.19      63.82      -1.89
      4413        -13         10         21          1     231.30       6.13     240.13       1.45
      4414        -13         10         22          0     130.91      11.78      59.22      -1.93
      4415        -13         10         23          1     113.70       9.72     125.45      -2.82
      4416        -13         10         24          1     104.66      10.84      43.59      -2.83
      4417        -13         10         25          1      33.27      25.49      44.33      -2.06
      4418        -13         10         26          1      69.43      19.22      56.93       0.03
      4419        -13         10         27          0      40.71      22.00      65.48      -2.30
      4420        -13         10         28          1      44.21      25.73      31.95       0.22
      4421        -13         11          1          1     376.25       6.64     460.13      -3.04
      4422        -13         11          2          1     497.80       8.12     427.36       0.77
      4423        -13         11          3          1     378.00       6.84     336.11       2.51
      4424        -13         11          4          1     358.52       6.72     287.14      -1.43
      4425        -13         11          5          1     162.42       3.81     198.68      -2.47
      4426        -13         11          6          1      92.19       3.82      31.07       0.05
      4427        -13         11          7          1     172.93       3.54     145.88       1.66
      4428        -13         11          8          1      46.99       6.50      54.99      -2.94
      4429        -13         11          9          1     220.45       4.15     236.24      -1.85
      4430        -13         11         10          1     170.54       3.71     201.74      -2.58
      4431        -13         11         11          1     111.21       4.90      73.96       1.72
      4432        -13         11         12          1     466.65       8.47     384.82       3.06
      4433        -13         11         13          1     140.97       4.46     196.42      -0.83
      4434        -13         11         14          1     607.11      10.26     493.34       2.30
      4435        -13         11         15          1      97.85       6.39     143.55      -2.81
      4436        -13         11         16          0     161.57       4.90     170.67       1.35
      4437        -13         11         17          1     167.37       5.64     154.53      -1.87
      4438        -13         11         18          1     176.07       5.04     156.22      -1.82
      4439        -13         11         19          1     201.57       5.78     193.11       1.34
      4440        -13         11         20          1     144.72       6.06     102.55      -0.71
      4441        -13         11         21          1      90.26      10.32      49.08      -2.45
      4442        -13         11         22          1      79.44      17.95     121.28       1.50
      4443        -13         11         23          1     132.16       9.09      87.07      -1.87
      4444        -13         11         24          1      64.91      15.94     105.00      -2.88
      4445        -13         11         25          1      72.54      16.31      89.53      -1.30
      4446        -13         11         26          1      19.30      35.98      26.82       0.71
      4447        -13         11         27          1      45.50      26.58      74.90      -0.13
      4448        -13         12          1          1      65.31       5.84     192.89       1.83
      4449        -13         12          2          1     298.23       5.43     339.21      -1.32
      4450        -13         12          3          1     135.72       3.54     301.27       1.90
      4451        -13         12          4          1     241.83       4.29     123.90      -2.47
      4452        -13         12          5          1     315.22       5.49     233.28      -2.42
      4453        -13         12          6          1     216.44       4.02     214.06       1.94
      4454        -13         12          7          1     285.97       5.22     299.85      -1.72
      4455        -13         12          8          1     261.80       5.54     343.15       0.65
      4456        -13         12          9          1      58.31       6.45     144.09       1.50
      4457        -13         12         10          1     216.95       4.05     182.98       0.53
      4458        -13         12         11          1     203.54       4.36     109.76       0.67
      4459        -13         12         12          1     238.48       4.66     249.50       2.72
      4460        -13         12         13          1     381.33       6.77     434.72       0.10
      4461        -13         12         14          1     280.22       5.42     206.94       1.59
      4462        -13         12         15          1      95.75       6.17     145.28       1.52
      4463        -13         12         16          1     192.17       4.82     246.08       2.43
      4464        -13         12         17          1     138.78       5.71      75.84       0.21
      4465        -13         12         18          1     236.83       5.41     237.85      -1.50
      4466        -13         12         19          1      85.02       9.75      66.60      -1.39
      4467        -13         12         20          1      53.58      13.62      91.17       1.93
      4468        -13         12         21          1     213.53       6.12     180.01      -0.44
      4469        -13         12         22          1      43.94      20.40      48.34       3.02
      4470        -13         12         23          1     180.13       7.87     177.94       1.79
      4471        -13         12         24          1     150.08       8.88     176.13       2.49
      4472        -13         12         25          1     106.33      10.77     122.73      -3.01
      4473        -13         12         26          1      78.44      16.74      29.97       0.85
      4474        -13         12         27          1      69.76      17.70      29.42      -0.75
      4475        -13         13          1          1     145.87       3.55     201.76       2.12
      4476        -13         13          2          1     286.04       5.65     296.14       0.19
      4477        -13         13          3          1     215.22       4.48     222.85       1.46
      4478        -13         13          4          1      79.45       4.95      82.78       2.25
      4479        -13         13          5          1     191.63       3.91     149.47      -1.97
      4480        -13         13          6          1     166.71       4.22     163.30       1.23
      4481        -13         13          7          1     351.71       7.87     245.04      -3.03
      4482        -13         13          8          1     208.48       4.55     243.78      -1.34
      4483        -13         13          9          1      78.85       4.71      87.54      -2.23
      4484        -13         13         10          1     338.57       5.78     377.87       0.01
      4485        -13         13         11          1     254.59       4.72     201.14       1.91
      4486        -13         13         12          1     120.93       6.10     164.53      -3.06
      4487        -13         13         13          1     183.10       4.88      99.67       2.01
      4488        -13         13         14          1     336.82       6.56     363.61       0.64
      4489        -13         13         15          1      48.98      11.44     168.56       1.59
      4490        -13         13         16          1      79.77       8.08      89.32       1.96
      4491        -13         13         17          1     209.23       5.03     148.39       2.55
      4492        -13         13         18          1      62.25      11.26     103.43      -1.55
      4493        -13         13         19          1     142.24       6.53     149.79      -1.29
      4494        -13         13         20          1     202.04       5.76     155.61      -2.44
      4495        -13         13         21          1     136.06       8.17      94.95      -2.72
      4496        -13         13         22          1     102.34      10.57      73.51      -2.26
      4497        -13         13         23          1      81.72      13.85      42.69       2.86
      4498        -13         13         24          1      50.85      19.65      62.54       1.41
      4499        -13         13         25          1       6.73      45.89      47.70      -1.00
      4500        -13         13         26          0      79.94      16.82      42.46      -3.07
      4501        -13         13         27          1      63.14      19.86      56.92       2.83
      4502        -13         14          1          1      49.28       8.87      18.47       1.00
      4503        -13         14          2          1      99.76       4.38     190.48      -0.88
      4504        -13         14          3          1     215.33       4.24     315.55       0.88
      4505        -13         14          4          0      59.01       6.24     105.50      -2.29
      4506        -13         14          5          1     341.39       6.41     215.69      -1.96
      4507        -13         14          6          1     200.68       4.13     215.16       0.12
      4508        -13         14          7          0     212.11       4.45     148.85       2.37
      4509        -13         14          8          1     265.67       5.38     188.47      -0.17
      4510        -13         14          9          1     192.98       4.01     175.99      -3.12
      4511        -13         14         10          0     174.30       4.32      52.26      -1.23
      4512        -13         14         11          1     231.87       4.64     199.91      -0.57
      4513        -13         14         12          1     181.80       4.64     166.10       2.56
      4514        -13         14         13          1     284.54       5.42     364.18      -1.54
      4515        -13         14         14          1     110.25       5.73      96.81       2.67
      4516        -13         14         15          1     172.62       5.42     196.70      -2.03
      4517        -13         14         16          1     239.39       5.57     296.36       1.48
      4518        -13         14         17          1     108.69      12.37      66.69       1.87
      4519        -13         14         18          1      71.04      10.66     100.74       2.41
      4520        -13         14         19          1      72.32      10.95      33.30       0.07
      4521        -13         14         20          1     117.89       8.31      64.82       1.56
      4522        -13         14         21          1     167.68       7.68     177.98      -1.54
      4523        -13         14         22          1      85.15      13.32      33.14       2.94
      4524        -13         14         23          1     123.84       7.64      76.26       1.33
      4525        -13         14         24          1     115.52       9.28     118.56       1.84
      4526        -13         14         25          1      99.18      15.47      52.17       1.34
      4527        -13         14         26          1      59.06      18.73      94.95      -0.19
      4528        -13         15          1          1     201.76       4.58     203.16       2.92
      4529        -13         15          2          1     137.96       4.75     102.84      -0.98
      4530        -13         15          3          1     292.13       5.69     294.01       0.13
      4531        -13         15          4          1     241.31       4.48     177.79       0.49
      4532        -13         15          5          1     317.30       5.89     283.03      -2.31
      4533        -13         15          6          1      81.62       5.44     230.20      -2.09
      4534        -13         15          7          0     236.17       4.83     238.94       2.93
      4535        -13         15          8          1     231.25       4.69     298.34      -1.39
      4536        -13         15          9          1     116.32       4.23     160.54      -1.67
      4537        -13         15         10          1     187.07       4.39     218.25      -2.33
      4538        -13         15         11          1     324.69       5.81     300.59       0.79
      4539        -13         15         12          1     104.50       5.66     130.76      -1.36
      4540        -13         15         13          1     109.60       8.33     129.84       0.16
      4541        -13         15         14          1     182.75       5.03     256.40      -0.15
      4542        -13         15         15          1     151.27       5.35     106.83      -0.40
      4543        -13         15         16          1     151.36       5.50      83.41      -0.08
      4544        -13         15         17          1     187.19       5.97     146.08       2.22
      4545        -13         15         18          1     121.87       8.16      96.38       2.88
      4546        -13         15         19          1      76.58      10.49     135.17      -2.31
      4547        -13         15         20          1      98.95      10.16     165.13       1.55
      4548        -13         15         21          1      30.26      24.17     115.19       2.20
      4549        -13         15         22          1      72.80      14.16      61.99      -0.96
      4550        -13         15         23          1      88.56      11.48      50.70       0.13
      4551        -13         15         24          1      65.86      18.09     102.10       1.74
      4552        -13         15         25          0      20.02      36.50      22.70      -2.99
      4553        -13         15         26          1      88.67      26.39      38.40       2.94
      4554        -13         16          1          1     166.35       4.66     201.82       0.71
      4555        -13         16          2          1     180.18       4.83     258.37      -2.03
      4556        -13         16          3          1     273.09       5.63     257.61      -0.83
      4557        -13         16          4          1     243.79       5.50      68.42       0.49
      4558        -13         16          5          1      95.98       6.30      60.14      -1.06
      4559        -13         16          6          1     120.93       4.43     205.94      -1.61
      4560        -13         16          7          1     138.22       4.60      44.86       2.23
      4561        -13         16          8          1     238.63       4.93     310.69       2.13
      4562        -13         16          9          1      25.95      14.33     122.10      -0.85
      4563        -13         16         10          1     231.19       5.10     140.46      -2.14
      4564        -13         16         11          1     229.25       4.95     227.88       2.57
      4565        -13         16         12          0     255.50       5.27     243.48       2.03
      4566        -13         16         13          1     223.03       4.96     222.49      -2.45
      4567        -13         16         14          1      13.91      22.87      28.37       0.50
      4568        -13         16         15          1     166.44       6.24     172.41       2.37
      4569        -13         16         16          1     276.15       6.23     236.68      -0.68
      4570        -13         16         17          1     183.79       6.07     233.30       0.58
      4571        -13         16         18          1     116.42       8.13     108.48       0.55
      4572        -13         16         19          1      48.57      17.52      62.08      -2.91
      4573        -13         16         20          1     113.00       9.22      62.62      -1.68
      4574        -13         16         21          1     113.39       9.67     116.32       2.17
      4575        -13         16         22          0      58.68      18.66      78.76       2.32
      4576        -13         16         23          1      80.27      15.14      60.38      -1.16
      4577        -13         16         24          1      73.72      14.93      40.04      -2.05
      4578        -13         16         25          1      65.46      19.42      26.20      -1.46
      4579        -13         17          1          1      62.07       8.21     150.85       1.22
      4580        -13         17          2          0      96.62       5.55     166.55       2.05
      4581        -13         17          3          0     193.38       5.42     206.14      -2.05
      4582        -13         17          4          0      71.31       6.24      95.46      -2.03
      4583        -13         17          5          1      48.13       8.82     105.51       1.39
      4584        -13         17          6          1      65.33       7.24     106.43       1.49
      4585        -13         17          7          0     208.13       4.68     257.57      -2.51
      4586        -13         17          8          1     203.60       4.85     116.17      -2.67
      4587        -13         17          9          0     161.54       4.86     203.45       2.32
      4588        -13         17         10          1     136.97       4.87     167.87       0.36
      4589        -13         17         11          1     143.48       4.87     212.88      -1.21
      4590        -13         17         12          1     185.58       5.04     137.08       1.59
      4591        -13         17         13          1     122.54       5.53     122.14      -2.78
      4592        -13         17         14          1      70.64       9.44      73.78       0.16
      4593        -13         17         15          1      59.40      16.93      81.46       2.93
      4594        -13         17         16          1     189.51       6.02     161.15      -1.75
      4595        -13         17         17          1      68.91       9.59      86.10      -2.13
      4596        -13         17         19          1      38.74      19.45      10.24       2.25
      4597        -13         17         20          1      90.92      12.13      66.56      -1.02
      4598        -13         17         21          1      56.98      18.40      23.45       2.28
      4599        -13         17         23          1      54.58      16.53      40.77       1.11
      4600        -13         17         24          0      33.12      26.40      67.42       1.17
      4601        -13         18          1          1     270.71       6.12     280.09      -0.55
      4602        -13         18          2          1     154.38       5.17      96.80       2.47
      4603        -13         18          3          1     101.29       5.68      73.14       2.80
      4604        -13         18          4          1      63.38       9.45     184.60      -3.13
      4605        -13         18          5          1     136.82       4.74     141.20      -2.92
      4606        -13         18          6          1     157.08       4.92     102.45       0.70
      4607        -13         18          7          1      60.34       7.89      57.27      -2.29
      4608        -13         18          8          1     148.14       4.45     167.22       1.10
      4609        -13         18          9          1      80.41       6.60     110.50       2.81
      4610        -13         18         10          1     194.48       5.29     227.76       1.32
      4611        -13         18         11          1     215.25       5.46     100.97       0.67
      4612        -13         18         12          1     167.06       5.30     161.65       1.26
      4613        -13         18         13          1      94.19       6.63      42.50      -1.78
      4614        -13         18         14          0      55.40      12.61     114.71      -1.74
      4615        -13         18         15          1     171.80       5.47     139.91       1.41
      4616        -13         18         16          1      55.86      11.77     115.73      -1.63
      4617        -13         18         17          1     107.15       7.29     144.82      -0.26
      4618        -13         18         18          1     126.71       7.61     161.23      -2.49
      4619        -13         18         19          1      63.42      15.69      30.92       0.92
      4620        -13         18         20          1      77.31      13.85      23.86      -2.06
      4621        -13         18         21          1      49.34      18.26      53.99       1.20
      4622        -13         18         22          1      63.82      17.88      28.30       1.84
      4623        -13         18         23          1      26.01      31.90      59.79      -0.06
      4624        -13         19          1          0     132.82       7.88      56.49      -2.14
      4625        -13         19          2          1     218.66       5.61     133.48       0.27
      4626        -13         19          3          1     125.84       5.80      88.18       1.07
      4627        -13         19          4          1     194.28       5.82     190.99       0.99
      4628        -13         19          5          0     127.40       6.17      72.39       0.37
      4629        -13         19          6          1      78.11       7.19      83.97       0.50
      4630        -13         19          7          1      45.61      11.40      95.46       2.81
      4631        -13         19          8          1     101.53       5.55      90.24      -2.85
      4632        -13         19          9          0     155.11       6.40     137.93       2.72
      4633        -13         19         10          1      60.22       8.60     155.01      -0.34
      4634        -13         19         11          1      79.89       7.09      17.64       2.51
      4635        -13         19         12          1     116.82       5.75     156.90      -0.09
      4636        -13         19         13          1     154.94       5.07     178.43       2.71
      4637        -13         19         14          1      79.18       7.95     195.21      -0.16
      4638        -13         19         15          1      50.58      12.69     115.96       2.79
      4639        -13         19         16          1      55.29      12.85     100.40       3.14
      4640        -13         19         17          0      55.24      13.68      32.28      -0.13
      4641        -13         19         18          1      25.82      23.79      39.73      -1.72
      4642        -13         19         19          1      97.21      11.12      88.31       2.94
      4643        -13         19         20          1      65.58      15.13      26.41       2.75
      4644        -13         19         22          1      65.10      16.57      63.55      -2.82
      4645        -13         19         23          1      42.38      41.38      44.10       0.67
      4646        -13         20          1          1      61.02       9.39      75.65      -2.02
      4647        -13         20          2          1      92.62       7.07      42.11       2.10
      4648        -13         20          3          1     127.99       5.92      32.61      -1.52
      4649        -13         20          4          0      66.70      10.35     102.48       1.93
      4650        -13         20          5          1     232.77       6.13     138.42       0.92
      4651        -13         20          6          1     113.24       7.34     133.18       0.49
      4652        -13         20          7          1     133.57       5.14     152.50       0.46
      4653        -13         20          8          1     172.85       4.46     160.52      -0.60
      4654        -13         20          9          1     114.20       5.33      49.27       2.12
      4655        -13         20         10          1      30.32      16.36     105.32       0.22
      4656        -13         20         11          1     143.33       5.00      64.24      -1.87
      4657        -13         20         12          1     150.54       5.35     168.15      -0.21
      4658        -13         20         13          1     126.78       6.39      60.19      -1.61
      4659        -13         20         14          1      60.12      11.23     105.11      -2.86
      4660        -13         20         15          1      98.98       7.26     103.04       0.89
      4661        -13         20         16          1      67.16      11.57     100.13      -2.64
      4662        -13         20         18          1      46.35      16.37      33.90       3.10
      4663        -13         20         19          1      67.27      14.45      62.43      -1.90
      4664        -13         20         20          1      12.02      38.29      19.33      -2.98
      4665        -13         20         21          1      82.41      14.39      42.65       0.45
      4666        -13         20         22          1      54.00      21.53      43.96      -1.76
      4667        -13         21          1          1      59.30      10.97      92.69       2.91
      4668        -13         21          3          0     111.31       6.57     134.31      -1.16
      4669        -13         21          4          1     101.84       6.94     127.94      -1.51
      4670        -13         21          5          1      40.38      15.32     101.99      -1.69
      4671        -13         21          7          1     131.47       5.43     113.56      -0.38
      4672        -13         21          8          1     141.95       5.26     125.06       0.49
      4673        -13         21          9          1      59.95       7.91      32.89       1.89
      4674        -13         21         10          1     117.63       5.46      98.74       1.97
      4675        -13         21         11          1      59.24       8.46      45.77       1.70
      4676        -13         21         12          1      55.41       9.18      75.23      -2.46
      4677        -13         21         13          1      49.97      11.48      59.16       2.43
      4678        -13         21         14          1     110.38       6.36     120.56      -0.91
      4679        -13         21         15          1      30.90      17.13      93.15       2.28
      4680        -13         21         16          1      82.60      10.24      19.92      -2.69
      4681        -13         21         17          1      55.20      14.99      44.50      -0.16
      4682        -13         21         18          0      45.62      17.44      67.85       2.11
      4683        -13         21         19          1      22.86      29.19      48.54       2.15
      4684        -13         21         20          1      81.10      14.57      36.61      -1.80
      4685        -13         22          1          1      87.69       7.89     142.08      -2.71
      4686        -13         22          2          1      70.46      10.04      66.45       2.00
      4687        -13         22          3          1      72.87       9.37     112.71       0.64
      4688        -13         22          4          1      22.72      32.31      10.93       1.87
      4689        -13         22          5          1     208.42       6.06     121.30      -0.62
      4690        -13         22          6          1     140.97       6.79      83.57       1.62
      4691        -13         22          7          1      69.15      10.57     128.48      -1.24
      4692        -13         22          8          1     137.37       5.39     109.73      -1.35
      4693        -13         22          9          1      61.17      10.08      77.04      -0.54
      4694        -13         22         10          1      42.53      10.99      16.82      -2.24
      4695        -13         22         11          1     112.23      10.28     110.38       1.98
      4696        -13         22         13          1     164.62       5.24      77.76      -2.63
      4697        -13         22         15          1     124.33       6.51     152.12       0.74
      4698        -13         22         18          1      25.42      29.02      34.02      -1.57
      4699        -13         22         19          1      39.78      21.24      30.86       1.15
      4700        -13         23          1          1     100.08       6.83      73.76       2.52
      4701        -13         23          2          1      27.43      20.39       6.81       0.25
      4702        -13         23          3          1      25.01      20.48      38.15      -2.07
      4703        -13         23          4          1      36.74      15.64      55.95       1.90
      4704        -13         23          5          1      74.27      10.40      63.70      -1.96
      4705        -13         23          7          0      50.29      13.76     100.51      -2.22
      4706        -13         23          8          1      72.11      11.77     103.96      -0.72
      4707        -13         23          9          1     154.83       5.16      63.78      -1.19
      4708        -13         23         10          1      79.94       7.75      98.90       0.07
      4709        -13         23         11          1      82.26       6.84      57.18       2.61
      4710        -13         23         12          1     130.62       5.37      98.33       1.12
      4711        -13         23         13          1       8.15      27.58      69.14       0.77
      4712        -13         23         14          1      90.73       7.78      96.78      -1.90
      4713        -13         23         15          1      45.17      13.88      34.89       2.23
      4714        -13         23         16          0      87.52      10.36      91.09       0.99
      4715        -13         23         17          1      67.85      12.20      60.98       0.30
      4716        -13         23         18          1      64.82      16.07      76.90       2.71
      4717        -13         24          1          1      26.90      19.53      87.80      -2.68
      4718        -13         24          2          1      61.82      16.84      97.53       2.58
      4719        -13         24          3          0      92.73       8.18      57.89      -0.59
      4720        -13         24          4          1      45.70      13.43      41.16       0.09
      4721        -13         24          5          1      56.33      11.79      75.34      -1.19
      4722        -13         24          6          1      47.68      14.27      74.33      -0.06
      4723        -13         24          8          1      93.95       9.62      90.62      -1.68
      4724        -13         24          9          1      47.82      17.96      26.28      -1.71
      4725        -13         24         10          1      54.72      10.41      41.39       1.29
      4726        -13         24         11          1      25.78      17.82      22.95      -3.00
      4727        -13         24         12          1      33.77      15.18      32.30       2.22
      4728        -13         24         13          1      66.83       8.92      73.21       1.46
      4729        -13         24         14          1      37.22      26.77      37.88      -0.22
