                    h          k          l       FREE         FP      SIGFP      FCalc    PHICalc
      4120        -20          0         17          1     392.21      62.07     410.62       3.14
      4121        -20          0         19          1     620.38      40.67     421.46       0.00
      4122        -20          0         20          1     397.40      51.42     245.42       3.14
      4123        -20          1          1          1     158.37     108.75     174.81       0.47
      4124        -20          1          2          1     126.47     279.78      89.94       1.38
      4125        -20          1          4          1     129.68      55.58     326.03      -1.70
      4126        -20          1          6          1     183.46      55.40     271.85      -0.23
      4127        -20          1          8          1     278.93      34.55     295.63      -2.93
      4128        -20          1         10          1     115.22      60.37     370.16      -2.29
      4129        -20          1         11          1     320.88      62.99     351.19       0.14
      4130        -20          1         12          1     193.63      98.49     242.01      -2.82
      4131        -20          1         15          1     199.55      43.50     476.15       1.76
      4132        -20          1         17          1     150.51     185.03     257.98      -2.66
      4133        -20          1         18          1     232.04      41.87     229.00       2.68
      4134        -20          1         19          1      95.95      65.55     358.07      -0.67
      4135        -20          1         21          1      46.28     226.57     244.36      -1.68
      4136        -20          2          1          1     578.44      36.94     645.05      -3.12
      4137        -20          2          2          1    1057.75      19.07     698.91       0.00
      4138        -20          2          3          1    1149.64      32.98     861.53       1.15
      4139        -20          2          4          1    1277.20      13.53     920.11       1.58
      4140        -20          2          5          1     369.64      92.32     308.18      -2.88
      4141        -20          2          6          1    1245.74      30.57    1020.23      -2.37
      4142        -20          2          7          1    1323.22      77.01    1141.44       0.14
      4143        -20          2          8          1     797.68      17.82     577.19       3.07
      4144        -20          2          9          0     763.29      14.63     847.18      -1.66
      4145        -20          2         10          1     590.31      25.03     408.08      -1.53
      4146        -20          2         11          1     511.95      28.15     390.19      -0.42
      4147        -20          2         12          1     942.54      43.27     880.71       1.71
      4148        -20          2         13          1     857.66      19.53     668.04      -2.53
      4149        -20          2         14          1    1001.12      29.14     751.08      -3.12
      4150        -20          2         15          1     268.93      36.62      90.56      -0.29
      4151        -20          2         16          1    1043.69      32.30     899.53       0.28
      4152        -20          2         17          1     327.31      27.53     151.32       2.58
      4153        -20          2         18          1     298.88      28.56     185.85       2.15
      4154        -20          2         19          1     466.21      20.92     358.50      -1.44
      4155        -20          2         20          1     192.06      41.44     233.79      -0.87
      4156        -20          2         21          0     438.14      38.22     236.77       1.62
      4157        -20          2         22          1     325.90      25.60     309.56      -2.39
      4158        -20          3          1          1     117.47     116.41      70.71      -1.96
      4159        -20          3          2          1     220.99      47.30     316.52      -0.31
      4160        -20          3          7          1     221.53      54.93     229.40       1.25
      4161        -20          3          8          1     134.46      95.58     370.47      -1.61
      4162        -20          3          9          1     130.15     167.43     272.48       0.35
      4163        -20          3         10          0     210.42     144.94     271.30       2.80
      4164        -20          3         11          1     286.60      49.99     181.43      -2.26
      4165        -20          3         12          1     150.25      88.36     230.77      -2.61
      4166        -20          3         14          0     188.03      43.89     485.11      -2.95
      4167        -20          3         17          1     197.70      46.13     226.41      -1.54
      4168        -20          4          1          1     391.56      36.56     458.11      -0.20
      4169        -20          4          2          1    1016.45      17.29     878.97       1.03
      4170        -20          4          3          1     725.50      24.09     885.63       2.59
      4171        -20          4          4          1    1191.57      21.35     769.72      -0.12
      4172        -20          4          5          1     825.04      20.02     669.86       2.69
      4173        -20          4          6          1    1866.34      22.99    1634.49       3.06
      4174        -20          4          7          1    1775.14      19.86    1206.41      -1.58
      4175        -20          4          8          1     608.00      15.98     307.32      -1.82
      4176        -20          4          9          1    1494.69      23.75     809.06      -0.66
      4177        -20          4         10          1     843.01      75.37     800.40      -0.78
      4178        -20          4         11          1    1171.24      14.43     790.41       2.76
      4179        -20          4         12          1    1145.77      27.95     782.76       1.23
      4180        -20          4         13          1    1285.74      22.14    1097.84      -1.37
      4181        -20          4         14          1    1577.84      29.87    1528.02       1.27
      4182        -20          4         16          1    1240.47      18.44     979.02       1.47
      4183        -20          4         17          1     558.26      22.86     304.92       1.05
      4184        -20          4         18          1     972.33      21.89     627.16      -2.01
      4185        -20          4         20          1     171.96      87.17     359.38       1.38
      4186        -20          4         21          1     247.18      57.88     512.50      -0.33
      4187        -20          4         22          1     204.19      79.57     159.01      -1.05
      4188        -20          5          2          1     118.81     109.29     204.91       3.02
      4189        -20          5          4          1     199.45     119.10     623.35       0.97
      4190        -20          5          5          1      93.23     124.30     225.91      -0.32
      4191        -20          5          6          1      56.36     142.16      73.27      -2.79
      4192        -20          5          7          1     275.72      33.56     464.73      -0.08
      4193        -20          5          9          1     113.54      60.60      71.97       1.47
      4194        -20          5         10          1      85.60     299.40     246.89       0.07
      4195        -20          5         11          1     163.81     129.42     224.21      -1.47
      4196        -20          5         15          1     164.49      49.50     355.62      -0.78
      4197        -20          5         17          1     476.92      37.94     327.41      -1.10
      4198        -20          5         21          1     181.53     116.07     127.14       0.77
      4199        -20          5         22          1     217.83      40.56     373.71      -0.88
      4200        -20          6          1          1     845.30      41.05     539.26       1.34
      4201        -20          6          2          1    1676.17      25.71    1290.84       2.34
      4202        -20          6          3          1     731.33      14.15     499.73      -3.12
      4203        -20          6          4          1     858.85      67.84     493.38      -2.55
      4204        -20          6          5          1    1670.10       9.64     997.42       2.59
      4205        -20          6          6          1    2284.57      82.13    1739.92       1.90
      4206        -20          6          7          1    1270.23      15.14     995.06       2.03
      4207        -20          6          8          1     274.47      55.84     574.46      -0.57
      4208        -20          6          9          1     584.67      38.66     253.37      -2.31
      4209        -20          6         10          0    1195.38      28.26     644.33      -2.43
      4210        -20          6         11          1    1331.06      46.18    1007.09      -2.37
      4211        -20          6         12          1     508.12      62.12     412.71       0.22
      4212        -20          6         13          1     789.76      20.23     548.91       1.15
      4213        -20          6         14          1     773.80      61.53     756.83      -0.63
      4214        -20          6         15          0     777.95      25.11     903.83      -2.97
      4215        -20          6         16          1     869.04      42.19     658.21       0.84
      4216        -20          6         17          1     512.06      60.33     458.43       1.41
      4217        -20          6         18          1     736.59      32.77     769.51      -0.61
      4218        -20          6         19          0     444.07      60.63     283.49      -1.19
      4219        -20          6         20          1     414.47      31.79     311.16       0.40
      4220        -20          6         21          1     381.98      82.65     281.60      -0.41
      4221        -20          6         22          1     275.98      33.23     183.72      -0.68
      4222        -20          7          1          1      84.12     136.70     425.85       1.02
      4223        -20          7          2          1     186.82      76.34     101.11       2.75
      4224        -20          7          3          1      78.07     189.34     339.71      -0.36
      4225        -20          7          7          1     187.64     104.08     141.55       0.79
      4226        -20          7          8          1     454.17      29.70     235.31      -0.59
      4227        -20          7         13          1     101.79      83.08     178.19      -1.85
      4228        -20          7         15          1     220.40      36.86     333.91      -2.47
      4229        -20          7         17          1     297.08      52.54     288.58      -2.53
      4230        -20          7         18          1     283.32      59.63     208.10      -0.60
      4231        -20          7         20          1     307.23      84.15     173.44      -1.41
      4232        -20          7         21          1      57.71     354.30     119.16       2.48
      4233        -20          7         22          1     167.19      53.03     134.18      -1.22
      4234        -20          7         24          1     166.99     100.86     368.86       2.47
      4235        -20          8          1          1     846.79      62.66     622.77      -0.85
      4236        -20          8          2          1    1354.18      22.14    1244.36       1.86
      4237        -20          8          3          1    1063.34      47.28     977.86       2.12
      4238        -20          8          4          1    1488.25      32.25    1069.32       1.18
      4239        -20          8          5          1    1032.42     106.80    1039.57       0.35
      4240        -20          8          6          1    1838.33      49.73    1415.58       0.68
      4241        -20          8          7          1    1703.51      76.97    1381.23       0.95
      4242        -20          8          8          1     911.53      28.94     914.76       2.94
      4243        -20          8          9          0     642.96      36.39     472.99      -0.47
      4244        -20          8         10          1     796.36      39.91     613.87      -3.01
      4245        -20          8         11          1     401.35      22.11     397.83      -1.74
      4246        -20          8         12          1     699.13      16.70     459.30       2.57
      4247        -20          8         13          0     744.15      17.94     658.52       1.61
      4248        -20          8         14          1     652.96      35.40     695.31      -2.32
      4249        -20          8         15          1    1224.68      18.60     873.73       0.72
      4250        -20          8         16          1     128.94     109.42     155.36      -2.72
      4251        -20          8         17          1    1002.77      17.75     718.91       0.13
      4252        -20          8         18          1    1052.04      25.30     883.06      -1.21
      4253        -20          8         19          1     499.18      70.30     263.97       2.34
      4254        -20          8         20          1     236.67      47.97     356.68      -3.12
      4255        -20          8         21          1     138.90      60.84     187.89      -2.43
      4256        -20          9          3          1     180.37     160.64     247.48       0.75
      4257        -20          9          7          1     109.55      52.80     368.98      -0.32
      4258        -20          9          8          1     244.17      55.62     201.67      -2.34
      4259        -20          9         10          1     348.07      56.67     447.77      -1.95
      4260        -20          9         11          1      92.37     105.25      65.13       1.48
      4261        -20          9         18          1     413.91      81.23     469.82      -0.68
      4262        -20          9         20          1     132.61      50.27     143.66      -2.06
      4263        -20          9         21          1     298.18      43.17     277.01       2.13
      4264        -20         10          1          1     886.07      19.89     556.93      -1.26
      4265        -20         10          2          1     298.10     139.42     361.33      -2.65
      4266        -20         10          3          1     787.15      11.61     849.28      -1.55
      4267        -20         10          4          1     506.22      63.59     683.74       1.53
      4268        -20         10          5          1     861.74      14.20     623.50      -1.51
      4269        -20         10          6          1    1055.10      17.83     816.36      -0.02
      4270        -20         10          7          0     873.53      13.63     548.90       0.27
      4271        -20         10          8          1     636.48      71.76     370.82       0.48
      4272        -20         10          9          1     473.03      16.69     387.55       1.60
      4273        -20         10         10          1     318.67      38.33     330.60       0.45
      4274        -20         10         11          1     680.46      16.53     579.77      -2.72
      4275        -20         10         12          0     470.58      53.27     487.56       0.89
      4276        -20         10         13          1     590.96      48.44     492.40      -2.56
      4277        -20         10         14          1     657.72      16.14     455.02      -3.00
      4278        -20         10         15          1     273.17      46.16     415.82       1.03
      4279        -20         10         17          1     533.89      49.62     503.12      -0.64
      4280        -20         10         18          1     437.69      55.10     361.25       2.32
      4281        -20         10         19          1     428.35      26.62     389.41       1.47
      4282        -20         10         20          1     530.38      16.99     468.74       2.26
      4283        -20         10         21          1     226.26      32.72     111.75      -2.01
      4284        -20         10         22          0     245.06      42.32     268.68       1.77
      4285        -20         10         23          1     186.51      41.13     154.92       2.66
      4286        -20         11          1          1     135.51     104.51     238.73       1.18
      4287        -20         11          3          1     211.01     166.42     181.56       0.81
      4288        -20         11          4          1      99.09      95.91     366.46       2.23
      4289        -20         11          6          1     274.88      40.59     330.32       1.43
      4290        -20         11          7          1      80.18     125.64     235.64      -1.64
      4291        -20         11          8          1     233.62     101.51     252.61       2.76
      4292        -20         11         10          1     120.97      56.11     385.40       0.67
      4293        -20         11         12          1     108.57      67.21      81.81      -0.23
      4294        -20         11         13          1     232.09      51.70     293.38       2.10
      4295        -20         11         17          1     344.03     115.96     221.55       0.53
      4296        -20         11         18          1     212.25      58.49     241.19       2.46
      4297        -20         11         19          1      54.33     147.35     160.37       2.77
      4298        -20         11         20          1      24.07     310.09     211.28       2.76
      4299        -20         11         21          1     193.19      45.41     125.68       0.45
      4300        -20         11         22          1     165.76     103.40      49.65       2.75
      4301        -20         12          1          1     923.78      31.99     713.67      -1.80
      4302        -20         12          2          1      88.29      87.59     145.40       2.61
      4303        -20         12          3          1     701.51      18.22     949.83      -2.49
      4304        -20         12          4          1     294.92      91.86     297.61      -2.93
      4305        -20         12          5          1     755.62      48.44     690.79      -2.50
      4306        -20         12          6          1    1295.28      17.06     760.09      -0.53
      4307        -20         12          7          1    1055.31      13.58     722.99       1.39
      4308        -20         12          8          1     852.53      18.32     634.01      -0.87
      4309        -20         12          9          0     440.54      19.15     886.45       0.95
      4310        -20         12         10          0     958.24      16.00     751.89      -2.36
      4311        -20         12         11          1     444.01      41.73     539.46       2.78
      4312        -20         12         12          1    1259.76      17.32     962.39       1.71
      4313        -20         12         13          1     586.89      33.78     482.31       0.66
      4314        -20         12         14          1     248.34      80.79     382.63      -1.52
      4315        -20         12         15          1     946.10      26.39     987.08       1.53
      4316        -20         12         16          1     771.39      22.42     793.14      -1.12
      4317        -20         12         17          1     447.20      23.76     439.03      -1.76
      4318        -20         12         18          1     403.96      28.99     462.29      -0.49
      4319        -20         12         19          1     221.17      40.57     190.98       1.80
      4320        -20         12         20          1     277.59      24.02     181.09       1.90
      4321        -20         12         21          1     433.34      19.48     417.15      -1.34
      4322        -20         12         22          1     360.99      29.31     383.36       1.89
      4323        -20         13          2          1      31.69     248.64     153.82       1.80
      4324        -20         13          6          1     230.14      74.47     211.45       1.02
      4325        -20         13          7          1      53.47     327.26     254.32      -1.65
      4326        -20         13         11          1     188.48      48.95     153.63      -2.84
      4327        -20         13         13          1      95.57     271.89      75.35       1.73
      4328        -20         13         14          1     257.51     115.32     323.54       0.03
      4329        -20         13         16          1     132.72      98.21     366.35       0.09
      4330        -20         13         18          0     276.96      39.73      48.69       1.79
      4331        -20         13         20          1      92.33      78.19     118.21       0.34
      4332        -20         13         21          1     118.62      61.49     124.24       1.83
      4333        -20         13         22          1     211.16      44.08     158.48       2.26
      4334        -20         14          1          1    1096.57      85.15    1005.08       3.13
      4335        -20         14          2          1     846.02      31.27     455.25      -2.83
      4336        -20         14          3          1    1147.03      42.56     998.62       1.24
      4337        -20         14          4          1     557.11      16.82     561.08       1.95
      4338        -20         14          5          0     644.91      21.47     499.07      -1.29
      4339        -20         14          6          1     558.63      45.28     429.21       0.67
      4340        -20         14          7          1     459.17      43.39     543.08      -0.47
      4341        -20         14          8          1     534.36      49.00     451.56       3.10
      4342        -20         14          9          1     604.10      34.90     288.60       1.32
      4343        -20         14         10          1     778.77      26.79     495.54      -0.87
      4344        -20         14         11          1     262.02      45.55     347.50      -2.10
      4345        -20         14         12          0     827.44      14.68     914.90       2.42
      4346        -20         14         13          1     406.53      25.87     458.44      -1.77
      4347        -20         14         14          1     671.72      46.17     690.84      -2.68
      4348        -20         14         15          1     800.06      13.88     496.12       2.26
      4349        -20         14         16          1     365.83      42.37     317.35      -2.77
      4350        -20         14         17          1     271.26      27.47      48.72      -2.91
      4351        -20         14         18          1     328.28      21.17     417.09      -2.50
      4352        -20         14         19          1     194.18      43.88     390.87       1.64
      4353        -20         14         21          1     173.36      39.18     348.27      -1.91
      4354        -20         15          4          1     175.81     108.70     169.80      -2.98
      4355        -20         15          6          0     103.76     120.34     177.83      -1.81
      4356        -20         15          8          1     237.62      40.67     248.08       2.32
      4357        -20         15          9          0     284.97     110.90     100.22       2.52
      4358        -20         15         10          1      48.39     159.63     367.56      -1.06
      4359        -20         15         11          1     286.46      69.43     126.13      -2.20
      4360        -20         15         13          1     218.62      60.83     172.04       1.75
      4361        -20         15         15          1     605.30      47.54     156.36       2.64
      4362        -20         15         20          1     110.27     100.10     126.34       1.18
      4363        -20         16          1          1     730.76      15.50     788.47      -0.33
      4364        -20         16          2          1    1062.58      47.01     873.44      -3.02
      4365        -20         16          3          1     613.63      16.31     326.06      -1.69
      4366        -20         16          4          1    1440.04      20.57    1066.31       0.60
      4367        -20         16          5          1     879.43      12.26     768.74      -0.79
      4368        -20         16          6          1     764.86      35.90     768.42       1.36
      4369        -20         16          7          1     258.67      28.31     420.61      -1.11
      4370        -20         16          8          1     512.42      49.46     511.43      -2.05
      4371        -20         16          9          1    1101.09      13.60    1150.58       2.28
      4372        -20         16         10          1     371.37      25.93     268.83      -2.08
      4373        -20         16         11          1     147.93      51.12     170.83       0.66
      4374        -20         16         12          1     176.69      78.49     430.04      -1.33
      4375        -20         16         13          1     575.07      20.22     380.74       1.62
      4376        -20         16         14          1     583.09      17.41     256.81       2.86
      4377        -20         16         15          1     447.65      26.51     351.73       1.41
      4378        -20         16         16          1     271.38      34.25     420.54       0.28
      4379        -20         16         19          1     213.28      42.50     304.51       1.14
      4380        -20         16         20          1     258.18      27.30     372.32      -1.82
      4381        -20         17          1          1     159.68     211.20     162.40       0.47
      4382        -20         17          2          1      74.11     143.05     462.50      -1.86
      4383        -20         17          4          0     134.18      96.29     213.04      -2.15
      4384        -20         17          5          1     153.67      77.18     261.40      -1.06
      4385        -20         17          8          1     237.04     129.16     151.66       2.47
      4386        -20         17         11          1      39.05     239.35      97.54       3.08
      4387        -20         17         14          1     409.68     103.44     313.62      -1.20
      4388        -20         17         15          1     255.77      34.62     307.87       2.94
      4389        -20         17         16          0     224.45      75.07     202.25       0.84
      4390        -20         17         19          0     166.06      51.24     225.52       1.58
      4391        -20         18          1          1     256.10      34.24     422.30       1.46
      4392        -20         18          2          0     435.09      34.71     326.69       1.07
      4393        -20         18          3          1      93.51     143.89     436.47       0.24
      4394        -20         18          4          1     893.48      33.96     848.49       0.69
      4395        -20         18          5          1    1380.99      10.10    1133.84      -0.27
      4396        -20         18          6          1     517.58      44.09     443.57      -2.43
      4397        -20         18          7          1     586.47      45.03     400.67      -2.01
      4398        -20         18          8          1     523.97      53.78     315.55      -2.66
      4399        -20         18          9          1     398.25      26.34     361.71       2.08
      4400        -20         18         10          1     586.96      12.89     726.27       3.02
      4401        -20         18         11          1     876.31      15.50     730.90       0.37
      4402        -20         18         12          1     287.82      50.09     229.38       0.95
      4403        -20         18         13          0      95.05     205.08     121.77       0.03
      4404        -20         18         14          1     439.40      23.20     573.29       3.12
      4405        -20         18         15          1     305.49      46.40     386.52       0.68
      4406        -20         18         17          1     245.67      44.15     233.80       1.69
      4407        -20         18         18          1     206.71      24.74     266.92      -2.48
      4408        -20         18         19          1     171.71      50.71     190.44      -0.54
      4409        -20         19          1          1     170.65      72.02     261.69       2.59
      4410        -20         19          4          1     237.70     161.34      86.58      -1.55
      4411        -20         19          5          1     134.33      86.43      25.07      -2.12
      4412        -20         19          6          1     203.03      94.19     248.15       2.40
      4413        -20         19          9          1     211.09     105.72     315.38       0.49
      4414        -20         19         12          1     177.65     133.87     125.09      -2.83
      4415        -20         19         14          1     128.50      78.20     107.43      -1.53
      4416        -20         19         15          1     138.39      85.11     159.02       1.54
      4417        -20         19         16          1     144.36      60.80     251.60      -0.76
      4418        -20         19         18          1     170.77      50.09      98.81      -2.65
      4419        -20         20          1          1     291.53      55.11     256.52      -0.16
      4420        -20         20          2          0     228.09      59.41     130.93      -2.55
      4421        -20         20          3          1     848.19      15.77     789.45      -1.24
      4422        -20         20          4          1     964.85      16.53    1054.09      -0.77
      4423        -20         20          5          1     663.90      35.63     873.96      -1.03
      4424        -20         20          6          1     382.81      54.24     413.59       2.12
      4425        -20         20          7          1     355.13      60.47     422.37       1.77
      4426        -20         20          8          1    1306.55      29.18    1189.97       1.91
      4427        -20         20          9          0    1193.39      22.28     869.39       2.49
      4428        -20         20         10          1    1043.23      15.66     851.25      -3.12
      4429        -20         20         11          1     429.78      42.62     395.86      -0.46
      4430        -20         20         12          1     545.61      36.78     412.10       0.68
      4431        -20         20         13          1     316.35      60.29     230.87       1.08
      4432        -20         20         14          1     585.13      20.86     498.87       2.55
      4433        -20         20         15          1     290.61      22.50     326.78       0.59
      4434        -20         20         16          1     452.48      25.28     315.37      -0.25
      4435        -20         20         17          1      47.62     151.10     305.05       0.54
      4436        -20         21          5          1     205.82      86.53     168.15      -1.52
      4437        -20         21          6          1     276.14     106.72     106.51       2.49
      4438        -20         21          7          1     174.51     104.50     135.57       1.68
      4439        -20         21          8          1      78.46     172.34     309.97       2.66
      4440        -20         21          9          1     199.09      59.90     111.92      -2.51
      4441        -20         21         13          1     269.28     131.38     158.22       3.09
      4442        -20         21         15          1     124.59      73.50     121.27       0.41
      4443        -20         22          1          1     210.08      40.19     460.16      -1.05
      4444        -20         22          2          1     651.25      39.33     660.13       2.80
      4445        -20         22          3          1     427.20      49.02     333.88       1.58
      4446        -20         22          4          1     487.19      38.98     524.48       0.11
      4447        -20         22          5          1     889.99      31.60     776.96      -2.90
      4448        -20         22          6          1     292.74      89.06     322.25      -0.37
      4449        -20         22          7          0    1036.63      30.89    1195.77      -0.12
      4450        -20         22          8          1     925.90      12.91     855.10       0.22
      4451        -20         22          9          1     459.91      20.71     368.53       0.02
      4452        -20         22         10          1     329.96      28.26     303.60      -2.05
      4453        -20         22         11          1     632.60      17.07     704.97       0.80
      4454        -20         22         13          1     406.77      62.03     220.73      -0.78
      4455        -20         22         14          0     636.18      16.35     652.20      -2.98
      4456        -20         22         15          1     387.40      30.03     266.44      -2.27
      4457        -20         23          1          1     137.95      46.43     180.08       1.99
      4458        -20         23          3          1     130.21     139.37     134.69       1.11
      4459        -20         23          4          0     108.98     143.04     278.35       0.91
      4460        -20         23          5          1     219.34      75.62     241.28       0.17
      4461        -20         23          9          1     103.52      85.33      55.50       0.86
      4462        -20         23         11          1      68.01     124.34     100.17      -0.23
      4463        -20         23         12          1     100.22     150.51      93.35       3.01
      4464        -20         23         13          1     307.86      78.31     131.76       0.59
      4465        -20         23         14          1      70.94     132.11      56.49      -2.04
      4466        -20         24          1          1     517.75      43.56     525.27      -0.53
      4467        -20         24          4          0     561.74      38.67     456.25      -2.38
      4468        -20         24          5          1     354.44      49.08     222.03       2.90
      4469        -20         24          6          1     612.07      32.20     552.51       0.36
      4470        -20         24          7          1     381.18      18.94     437.56      -0.14
      4471        -20         24          8          1     344.20      45.71     192.34      -0.96
      4472        -20         24          9          1     560.47      20.55     496.20      -1.83
      4473        -20         24         10          0     275.15      23.83     311.08       2.63
      4474        -20         24         11          1     133.72      58.57     261.91       1.12
      4475        -20         24         12          1     173.00      97.69     100.02      -0.59
      4476        -20         25          6          1     230.57      64.47     125.68      -1.89
      4477        -20         25          9          1     113.08      88.45      79.24       1.24
      4478        -20         25         10          1      81.33     107.16     160.62       1.49
      4479        -19          0          3          1     197.73      81.50      83.81       0.00
      4480        -19          0          5          1     284.54      90.80     238.95       0.00
      4481        -19          0          7          1     213.38     130.34      96.34       3.14
      4482        -19          0          9          1     155.91     181.10     280.64       0.00
      4483        -19          0         11          1     195.57     170.06     608.90       0.00
      4484        -19          0         16          1     128.46     156.07     139.67       0.00
      4485        -19          0         19          1     112.13     112.92      40.83       0.00
      4486        -19          0         20          0      49.63     326.00      54.49       3.14
      4487        -19          1          1          1    1555.53      62.60    1454.39       0.32
      4488        -19          1          2          1    1221.22      63.88    1036.77       2.92
      4489        -19          1          3          0     530.79      50.31     306.56       1.13
      4490        -19          1          4          1     557.22      78.28     753.18       0.76
      4491        -19          1          5          0     483.97      17.16     709.55      -1.69
      4492        -19          1          6          1     860.56      14.73     439.93       1.59
      4493        -19          1          7          1    1391.36      63.18    1120.22       0.52
      4494        -19          1          8          0    2179.03      27.95    1624.64      -0.11
      4495        -19          1          9          1     347.93      65.35     267.16      -2.19
      4496        -19          1         10          1    1358.32      43.34     912.67       1.39
      4497        -19          1         11          1    1392.15      28.09    1073.87       3.03
      4498        -19          1         12          1     546.31      16.75     300.90       1.54
      4499        -19          1         13          1     525.79      45.35     364.01       1.90
      4500        -19          1         14          1    1646.35      36.62    1374.81       3.08
      4501        -19          1         15          1     987.15      24.73     477.53      -0.66
      4502        -19          1         16          1     111.96     169.48     267.71       0.82
      4503        -19          1         17          1     219.60      30.93     253.72      -2.59
      4504        -19          1         18          1     758.43      31.98     639.68       0.78
      4505        -19          1         19          1     278.54      25.57     158.66       1.74
      4506        -19          1         20          1     504.64      23.43     243.26      -1.40
      4507        -19          1         21          1     246.11      46.90     120.61       2.41
      4508        -19          2          2          1     241.71      77.28     240.98      -1.19
      4509        -19          2          3          1     243.72      89.98     437.27       1.09
      4510        -19          2          8          1     110.32     202.86     392.53       1.12
      4511        -19          2          9          0     100.37     115.70     405.47      -1.13
      4512        -19          2         12          1     175.98      98.59     302.92       1.65
      4513        -19          2         14          1     144.17     140.40     762.64      -2.41
      4514        -19          2         19          0     295.38      42.08     295.34      -1.69
      4515        -19          2         20          1     182.59     111.94     428.59       1.22
      4516        -19          2         21          1     230.02      60.91     246.40       2.72
      4517        -19          2         22          1     110.07     186.15     183.57      -1.24
      4518        -19          3          1          1     773.89      29.87     656.51       2.92
      4519        -19          3          2          1    1791.08      22.22     971.94       2.72
      4520        -19          3          3          1     757.04      65.15     648.14      -1.90
      4521        -19          3          4          1     795.08      20.98     702.46       1.98
      4522        -19          3          5          1    1656.66      30.72     997.69      -1.20
      4523        -19          3          6          1     844.18      31.94     796.11      -0.46
      4524        -19          3          7          1    1109.37      40.77    1091.47       2.59
      4525        -19          3          8          1     797.67      45.71     542.51      -2.79
      4526        -19          3          9          1    1423.24      21.16    1404.55       2.40
      4527        -19          3         10          0     327.42      30.47     381.54       0.97
      4528        -19          3         11          1     449.94      85.33     405.63       2.16
      4529        -19          3         12          1    1259.23      17.85     909.59       0.39
      4530        -19          3         13          1     651.27      39.32     576.94      -2.31
      4531        -19          3         14          0     922.77      13.58     492.45       1.85
      4532        -19          3         15          1     616.60      18.25     735.89      -1.39
      4533        -19          3         16          1     472.46      19.16     292.30       2.56
      4534        -19          3         17          1     194.72      48.29     164.29      -2.73
      4535        -19          3         18          1     519.04      13.25     481.31      -1.55
      4536        -19          3         19          1     975.40      30.67     826.10       1.89
      4537        -19          3         20          1     242.43      51.18     145.61       0.70
      4538        -19          3         21          1     591.62      31.24     398.77       2.65
      4539        -19          3         22          1     158.97      49.35     304.67      -2.98
      4540        -19          3         23          1     462.15      43.31     270.85       2.89
      4541        -19          4          1          1     175.27      99.75     106.37       0.66
      4542        -19          4          3          1      42.11     147.21     224.65       2.21
      4543        -19          4          4          0      38.38     232.41     122.06       1.67
      4544        -19          4          5          0      77.82     184.20     180.89       0.16
      4545        -19          4          7          1     280.87     120.06     355.97      -2.99
      4546        -19          4          8          1      96.07     139.94     157.21      -3.13
      4547        -19          4          9          1     136.00     137.83     467.88      -0.73
      4548        -19          4         12          1      64.30     165.39     334.58       0.95
      4549        -19          4         13          1     253.02     106.67     559.00      -1.22
      4550        -19          4         14          1     537.65      52.41     527.60       1.65
      4551        -19          4         17          0     196.15      67.19     125.28      -0.87
      4552        -19          4         19          1     202.35      80.15     344.35      -1.97
      4553        -19          4         21          1     412.73      79.26     183.96       0.79
      4554        -19          5          1          0     716.68      18.95     371.86       1.03
      4555        -19          5          2          1     488.90      20.43     476.80      -1.02
      4556        -19          5          3          1     466.76      38.90     283.92      -2.84
      4557        -19          5          4          1     430.38      18.11     308.95      -2.15
      4558        -19          5          5          0    1050.14      10.70     630.08      -1.87
      4559        -19          5          6          1     607.90      74.55     325.07      -1.31
      4560        -19          5          7          0    1384.91      30.98    1355.66       1.18
      4561        -19          5          8          1    1285.98      73.90    1173.35       0.60
      4562        -19          5          9          1     344.30      53.19     321.60      -2.53
      4563        -19          5         10          1     321.11      46.92     402.52      -0.71
      4564        -19          5         11          1     334.23      23.98     298.05      -2.72
      4565        -19          5         12          1    1607.73      30.83    1119.23       1.62
      4566        -19          5         13          1    1828.10      27.68    1565.68       2.57
      4567        -19          5         14          1     328.14      35.41     244.17      -0.48
      4568        -19          5         15          1     668.15      14.81     806.61       2.66
      4569        -19          5         16          1     229.59      42.47     164.38      -0.47
      4570        -19          5         17          1     268.53      38.20     379.53       1.67
      4571        -19          5         18          1     451.41      31.13     264.08      -0.04
      4572        -19          5         19          1     999.98      44.76     643.03       0.83
      4573        -19          5         20          1     475.08      51.11     549.48       0.75
      4574        -19          5         22          1     279.13      23.83     202.52       1.80
