                    h          k          l         FP      SIGFP      FCalc    PHICalc
      4281        -15         16          7      66.31       2.25      85.83       1.47
      4282        -15         16          8      24.97       6.15      18.36      -0.27
      4283        -15         16          9      66.00       2.43      78.35       2.42
      4284        -15         16         10      61.48       1.97      74.69      -0.40
      4285        -15         16         11      27.62       5.15      46.84       1.62
      4286        -15         16         12      64.97       4.78      74.52       1.87
      4287        -15         16         13      55.98       2.92      73.10      -1.63
      4288        -15         16         14      51.53      15.11      53.32      -2.76
      4289        -15         16         20      58.31       2.89      73.22       1.01
      4290        -15         16         24      94.65      13.35      25.75      -2.00
      4291        -15         16         25      90.27      14.32      31.76       2.73
      4292        -15         17          1      24.69       5.28      23.32      -1.07
      4293        -15         17          2      47.07       6.97      64.92      -2.60
      4294        -15         17          3      28.09       8.88      26.34       1.56
      4295        -15         17          4      25.97       5.26      15.48      -3.03
      4296        -15         17          5      34.27       9.45      46.52      -2.87
      4297        -15         17          7      26.47       4.15      16.90      -1.99
      4298        -15         17          8      47.78       5.88      61.66       1.10
      4299        -15         17          9      32.61       6.99      16.81      -0.73
      4300        -15         17         10      30.92       4.75      14.20       2.49
      4301        -15         17         11      29.36       8.69      35.97      -0.92
      4302        -15         17         12      29.73       7.96      32.31      -2.50
      4303        -15         17         13      34.74      10.97      58.20      -0.57
      4304        -15         17         16      66.55      14.10      77.78       0.99
      4305        -15         17         17      33.48       7.96      55.03       1.80
      4306        -15         17         20      60.35      19.76      67.20      -3.09
      4307        -15         17         23      54.64       7.19      19.27      -2.56
      4308        -15         18          1      29.85       9.59       7.89       2.11
      4309        -15         18          2      53.50       3.56      47.24       1.49
      4310        -15         18          3      34.53       5.53      16.84      -2.54
      4311        -15         18          4      34.12       6.45      46.82       0.85
      4312        -15         18          5      35.49       6.17      21.33      -0.27
      4313        -15         18          6      31.19       5.12      23.76      -0.54
      4314        -15         18          7      39.62       8.41      41.56      -1.02
      4315        -15         18          9      32.36       8.21      38.60      -0.75
      4316        -15         18         10      35.26       5.51      25.60      -1.29
      4317        -15         18         11      35.71       5.97      40.91      -2.65
      4318        -15         18         12      47.61      11.00      70.13      -2.62
      4319        -15         18         13      40.19       7.94      26.26      -2.48
      4320        -15         18         14      35.77       8.72       6.63       2.76
      4321        -15         18         15      51.75      16.04      79.80       2.72
      4322        -15         18         16      36.56       7.13      35.70       2.31
      4323        -15         18         17      38.62       5.84      37.46       2.49
      4324        -15         18         18      41.37       9.75      39.76      -2.53
      4325        -15         18         19      37.36       5.72      15.04       1.15
      4326        -15         18         20      46.31       9.24      10.08       1.78
      4327        -15         18         21      45.00       8.82      32.28      -2.68
      4328        -15         19          1      26.67       5.60      40.99       1.26
      4329        -15         19          3      61.17       2.52      72.37       1.61
      4330        -15         19          4      35.23       5.99      27.33       1.62
      4331        -15         19          6      25.75       6.31      24.08      -2.83
      4332        -15         19          7      40.20      10.26      49.09       2.07
      4333        -15         19          8      33.40      10.37      27.63       2.80
      4334        -15         19         10      35.20       9.89      27.34      -1.63
      4335        -15         19         11      34.50       8.82      44.05       1.09
      4336        -15         19         12      47.78       7.20      44.99      -0.18
      4337        -15         19         13      40.90      13.24      50.36       1.37
      4338        -15         19         15      47.55       5.00      32.29      -2.03
      4339        -15         19         16      38.62       6.12      17.16       2.34
      4340        -15         19         17      35.05       6.81      30.57       2.19
      4341        -15         19         18      41.96      11.36      45.47      -2.26
      4342        -15         20          1      26.11       6.04      27.30       0.17
      4343        -15         20          2      25.83       4.83      26.07       2.78
      4344        -15         20          4      26.19       5.13      52.45       3.03
      4345        -15         20          5      26.93       5.68      31.35       1.22
      4346        -15         20          6      22.63       5.67      50.19       0.79
      4347        -15         20          7      33.34       5.45      11.67       2.76
      4348        -15         20          8      22.03       4.02      32.39      -3.10
      4349        -15         20         10      37.98       7.61      10.90      -1.56
      4350        -15         20         11      34.76       8.10      21.68      -2.77
      4351        -15         20         12      37.89       8.78      31.83      -2.28
      4352        -15         20         13      36.69       7.76      27.22      -2.16
      4353        -15         20         14      34.73      10.37      52.83       2.41
      4354        -15         20         15      35.57       8.70      48.59      -2.09
      4355        -15         20         16      37.03       6.70      23.73      -0.94
      4356        -15         21          2      25.20       7.54      35.93       1.92
      4357        -15         21          3      28.13       5.59      24.63       2.33
      4358        -15         21          5      31.02       5.86      26.00      -0.64
      4359        -15         21          6      31.79       8.78      16.20       2.07
      4360        -15         21          7      34.71       7.45      35.47       2.11
      4361        -15         21          8      32.71       5.24       4.22      -0.12
      4362        -15         21          9      32.46       5.91      39.07      -0.22
      4363        -15         21         10      43.05       7.11      28.09       1.55
      4364        -15         21         11      20.08       3.77      23.07      -0.29
      4365        -14          0          1     276.33       4.51     254.98       0.00
      4366        -14          0          2      36.60       8.91      34.55       0.00
      4367        -14          0          3     158.11       4.38     159.86       0.00
      4368        -14          0          4      35.64      10.19      31.51       3.14
      4369        -14          0          5     160.44       5.87     163.03       0.00
      4370        -14          0          6     295.06      10.26     281.88       0.00
      4371        -14          0          7      35.77       5.97      47.03       3.14
      4372        -14          0          8      47.94       3.78      64.85       0.00
      4373        -14          0          9      92.17       4.80      61.38       3.14
      4374        -14          0         10      36.96      11.00      61.76       3.14
      4375        -14          0         11     230.65       8.82     244.16       0.00
      4376        -14          0         12     262.66       8.46     288.20       0.00
      4377        -14          0         13      80.68       7.55      83.24       0.00
      4378        -14          0         15      53.59       3.23      80.96       0.00
      4379        -14          0         16     138.95       5.32     123.78       0.00
      4380        -14          0         17      65.38       2.56      17.46       3.14
      4381        -14          0         18     209.39      10.82     200.45       3.14
      4382        -14          0         19     166.23       9.05     166.43       3.14
      4383        -14          0         20     159.85       8.72     103.52       0.00
      4384        -14          0         21      56.72       3.67      10.86       0.00
      4385        -14          0         22      64.18       3.16      42.66       0.00
      4386        -14          0         23      65.82       2.76      41.89       3.14
      4387        -14          0         24      56.32       3.21      72.08       3.14
      4388        -14          0         25      31.19       6.03       4.02       3.14
      4389        -14          0         26      32.27       7.71      28.03       0.00
      4390        -14          0         27      34.38       7.23      14.63       0.00
      4391        -14          0         28      33.92      10.34      21.84       0.00
      4392        -14          0         29      44.57       8.79      62.62       0.00
      4393        -14          0         33      29.96       8.80      31.34       0.00
      4394        -14          1          1      93.23       3.20      51.68      -1.78
      4395        -14          1          2      27.87       3.88      36.75      -2.70
      4396        -14          1          3     149.39       1.70     186.88      -2.54
      4397        -14          1          4     105.67       1.79      78.74      -1.77
      4398        -14          1          5     154.14       2.77     118.17       2.96
      4399        -14          1          6      38.58       4.76      36.95      -2.55
      4400        -14          1          7      63.31       2.74      56.95       1.88
      4401        -14          1          8     166.42       4.79     153.86       1.75
      4402        -14          1          9     184.25       4.78     176.26      -0.01
      4403        -14          1         10     128.78       3.14     110.11      -0.66
      4404        -14          1         11     105.99       7.41      97.63       1.27
      4405        -14          1         12     163.09       3.51     127.51       0.73
      4406        -14          1         13      83.33       2.21      80.11       0.43
      4407        -14          1         14      73.74       2.38     117.82       1.14
      4408        -14          1         15      26.29       7.70      52.12      -0.38
      4409        -14          1         16      77.89       2.54      93.43       1.37
      4410        -14          1         17     155.33       3.11     172.61      -1.77
      4411        -14          1         18     207.49       6.45     207.29       2.09
      4412        -14          1         19     123.45       4.72     124.39      -2.19
      4413        -14          1         20      50.00       2.64      27.18      -0.30
      4414        -14          1         21      57.42       2.08      61.52      -1.06
      4415        -14          1         22      59.60       1.67      65.14      -0.89
      4416        -14          1         23      30.71       6.09      79.86      -0.28
      4417        -14          1         24      64.85       4.64      81.74      -2.77
      4418        -14          1         25      47.66       3.19      39.67       1.58
      4419        -14          1         26      34.49       5.79      41.22       2.62
      4420        -14          1         27      52.67       3.26      77.55       2.98
      4421        -14          1         28      79.03       5.78     121.12       2.42
      4422        -14          1         29      38.73       5.71      16.22      -2.22
      4423        -14          1         30      43.12       6.23      57.98       1.26
      4424        -14          1         31      30.11       8.53      18.97       0.70
      4425        -14          1         32      30.00       7.71      49.26       1.54
      4426        -14          1         33      33.01       6.42      16.34      -1.45
      4427        -14          1         34      33.16       8.82      42.74      -0.09
      4428        -14          2          1      26.61       8.11      24.87       1.84
      4429        -14          2          2      35.79       3.04      40.41      -1.39
      4430        -14          2          3     116.41       3.01     128.70      -1.84
      4431        -14          2          4      48.27       3.15      61.74      -2.15
      4432        -14          2          5      49.57       3.51      43.85       0.27
      4433        -14          2          7     129.99       4.46     149.82      -0.83
      4434        -14          2          8     146.88       3.81     110.38       2.85
      4435        -14          2          9     137.92       3.66     117.81       2.50
      4436        -14          2         10      52.43       2.08      83.26      -2.42
      4437        -14          2         11     149.11       3.02     137.86       2.98
      4438        -14          2         12      92.63       2.64      77.98       0.59
      4439        -14          2         13     204.60       4.79     218.28       1.06
      4440        -14          2         14      72.50      13.73      61.11       1.73
      4441        -14          2         15     102.45       2.66      98.35       2.49
      4442        -14          2         16      33.12       5.47      54.87       1.65
      4443        -14          2         17      89.29       2.18      65.41      -3.09
      4444        -14          2         18     201.57       5.39     181.30      -0.56
      4445        -14          2         19     286.33      11.48     293.37      -1.02
      4446        -14          2         20      35.53       5.06      34.52      -1.55
      4447        -14          2         21      22.76       4.62      33.81      -0.81
      4448        -14          2         22      29.64       5.36      40.66       3.04
      4449        -14          2         23      27.59       7.74      17.37       0.51
      4450        -14          2         24      63.20       3.20      43.26       0.32
      4451        -14          2         25      37.33       4.84      49.90      -2.25
      4452        -14          2         26      34.27       5.09      39.58       2.57
      4453        -14          2         27      34.01       4.53      39.07      -0.67
      4454        -14          2         28      37.17       9.80      46.24      -0.85
      4455        -14          2         29      29.71       4.18      29.23      -0.79
      4456        -14          2         30      42.40       8.11      54.83      -0.50
      4457        -14          2         31      24.17       7.17      25.74      -0.41
      4458        -14          2         33      35.00       5.84      25.62       0.77
      4459        -14          2         34      26.78       7.29      27.64       2.63
      4460        -14          3          1      65.66       2.61      76.88       0.06
      4461        -14          3          2      39.49       3.12      29.37       2.31
      4462        -14          3          3      31.48       5.23      50.59      -1.23
      4463        -14          3          4      40.46       3.43      39.80      -2.39
      4464        -14          3          5      89.97       3.15      95.75      -0.06
      4465        -14          3          6     214.42       4.43     236.16      -2.27
      4466        -14          3          7      79.20       3.19      49.68      -1.12
      4467        -14          3          8      91.27       3.91     105.97       0.08
      4468        -14          3          9     189.60       5.23     195.90       1.34
      4469        -14          3         10     125.90       3.44     104.85      -1.12
      4470        -14          3         11      37.77       5.69      30.44      -1.48
      4471        -14          3         12     116.06       3.09     123.29      -2.37
      4472        -14          3         13     178.23       4.14     192.16       2.81
      4473        -14          3         14      71.79       4.27      52.97       1.29
      4474        -14          3         15      75.22       3.19     116.28      -2.71
      4475        -14          3         16     165.02       4.30     212.26       2.94
      4476        -14          3         17      90.74       2.81      86.32      -0.49
      4477        -14          3         18      91.87       3.67      83.98       2.72
      4478        -14          3         19      44.88       3.84      83.19       3.13
      4479        -14          3         20      89.34       4.27     102.91      -0.63
      4480        -14          3         21      70.23       3.00      73.21      -2.15
      4481        -14          3         22      43.52       4.52      18.85      -0.01
      4482        -14          3         23      29.58       6.93      34.36       1.15
      4483        -14          3         24      89.50       2.85     105.54      -1.53
      4484        -14          3         25      48.44       4.23      61.26       0.60
      4485        -14          3         26      41.58       4.27      53.82      -1.98
      4486        -14          3         27      60.61       6.70      84.33      -0.56
      4487        -14          3         29      29.60       4.37      38.17      -0.61
      4488        -14          3         30      40.48       4.25      54.30       0.45
      4489        -14          3         31      35.99       3.26      33.89       1.06
      4490        -14          3         32      29.43       4.58      21.04       2.78
      4491        -14          3         33      31.21       5.84      19.74      -1.42
      4492        -14          3         34      34.05      10.45      17.19       1.16
      4493        -14          4          1      82.49       2.10     102.45       1.28
      4494        -14          4          2      66.79       2.12      84.96       1.16
      4495        -14          4          3     217.50       5.37     183.85      -0.10
      4496        -14          4          4     116.45       5.53     127.93       1.73
      4497        -14          4          5      90.71       2.47      61.29      -1.68
      4498        -14          4          6      59.92       2.10      61.29      -0.43
      4499        -14          4          7      90.54       2.58      42.26       0.61
      4500        -14          4          8      62.87       2.37      50.70       0.67
      4501        -14          4         10      88.68       3.04      97.46      -0.96
      4502        -14          4         11     107.68       2.34     105.40      -1.37
      4503        -14          4         12      29.62       5.85      13.97       2.02
      4504        -14          4         13     141.58       4.24     130.26      -2.51
      4505        -14          4         14     173.87       5.69     155.98      -2.16
      4506        -14          4         15      27.91       7.41      30.38      -2.36
      4507        -14          4         16     101.34       3.34      81.55      -1.20
      4508        -14          4         17      34.88       6.41      15.09      -2.91
      4509        -14          4         18     146.92       5.61     132.17       0.69
      4510        -14          4         19      79.53       3.08     103.61       2.00
      4511        -14          4         20      25.50       5.47      12.88       3.06
      4512        -14          4         21     102.85       3.55     104.77       3.13
      4513        -14          4         22      53.95       2.29     100.38      -2.53
      4514        -14          4         23      42.62       3.08      60.94      -1.33
      4515        -14          4         24      27.41       7.61      30.79       2.84
      4516        -14          4         25      90.92       2.28     110.56      -1.08
      4517        -14          4         26      29.53       6.35      38.08      -1.44
      4518        -14          4         27      38.63       8.18      43.76      -2.06
      4519        -14          4         28      30.60       8.28      40.28      -0.09
      4520        -14          4         29      32.79       3.32      50.28      -2.51
      4521        -14          4         30      45.54       4.29      66.68       0.43
      4522        -14          4         31      33.52       4.50      44.65      -2.99
      4523        -14          4         32      27.47       8.27      26.41       1.13
      4524        -14          4         33      33.41       7.20      29.07      -0.67
      4525        -14          5          1      94.00       2.49      84.25       0.54
      4526        -14          5          2      80.33       2.56      54.51       1.81
      4527        -14          5          3      37.24       3.22      66.23      -1.03
      4528        -14          5          4      97.98       2.27     105.92       1.05
      4529        -14          5          5     125.18       4.11     109.26       3.12
      4530        -14          5          6      68.66       3.88      93.37       1.16
      4531        -14          5          7      76.15       3.48     107.22       0.71
      4532        -14          5          8      49.19       2.25      38.11       3.13
      4533        -14          5          9      75.22       3.52      77.06       0.56
      4534        -14          5         10      37.56       3.66      36.73      -2.68
      4535        -14          5         11      51.53       2.39      59.01      -1.92
      4536        -14          5         12     117.28       3.25     131.98       2.58
      4537        -14          5         13      60.11       2.32      92.47       2.99
      4538        -14          5         14     116.94       3.83     105.17      -1.83
      4539        -14          5         15     108.49       4.54     132.33       2.26
      4540        -14          5         16      29.66       6.56      48.60       2.32
      4541        -14          5         17     101.95       3.51     114.93       3.10
      4542        -14          5         18      71.68       2.45      86.51       0.26
      4543        -14          5         19      68.27       3.90      58.42      -1.10
      4544        -14          5         20      49.39       2.94      65.57      -3.10
      4545        -14          5         21      43.09       3.81      40.65       1.38
      4546        -14          5         22      31.13       6.47      39.29      -0.48
      4547        -14          5         23      41.73       2.57      46.51       0.12
      4548        -14          5         24      67.86       1.88      58.60       2.22
      4549        -14          5         25      26.64       4.64      23.14       2.37
      4550        -14          5         26      58.95       4.77      68.40       0.65
      4551        -14          5         27      41.50       7.30      55.49       2.44
      4552        -14          5         28      44.42       5.34      57.75       1.11
      4553        -14          5         29      23.52       3.95      18.85       2.12
      4554        -14          5         30      25.64       3.58      35.55       0.93
      4555        -14          5         33      30.59       5.24      40.31      -0.34
      4556        -14          6          1      68.09       2.00     138.04      -1.62
      4557        -14          6          2     179.91       4.28     156.81      -0.05
      4558        -14          6          3     125.91       4.41     157.04       2.64
      4559        -14          6          4     125.78       4.20     166.58      -3.06
      4560        -14          6          5      43.79       5.28      51.31       1.48
      4561        -14          6          6      33.63       5.35      42.69      -2.71
      4562        -14          6          7     156.49       3.93     190.77       2.23
      4563        -14          6          8      39.53       3.66      47.13      -3.09
      4564        -14          6          9     109.89       4.64      96.29      -1.70
      4565        -14          6         10     186.85       4.69     182.53      -0.85
      4566        -14          6         11      35.24       8.57      32.20      -2.06
      4567        -14          6         12      95.59       3.23      94.13      -0.61
      4568        -14          6         13     104.27       3.17     109.10       2.19
      4569        -14          6         14     198.95       7.64     176.52      -0.16
      4570        -14          6         15     132.14       7.10     125.11      -0.90
      4571        -14          6         16      85.78       4.91      82.90       1.34
      4572        -14          6         17      70.51       2.13      66.50       1.84
      4573        -14          6         18      72.85       2.99     108.21       2.06
      4574        -14          6         19      85.52       3.42      93.14       0.72
      4575        -14          6         20      25.79       2.78      28.76      -0.65
      4576        -14          6         21      73.96       2.85      72.01       2.99
      4577        -14          6         22      93.79       4.74     108.19      -2.33
      4578        -14          6         23      33.13       4.14      67.13      -1.15
      4579        -14          6         24      61.07       2.05      34.23      -2.58
      4580        -14          6         25      92.37       1.93      78.79       3.08
      4581        -14          6         26      34.83      10.34      23.22      -2.03
      4582        -14          6         27      30.98       6.33      12.57      -1.96
      4583        -14          6         28      24.96       3.58      37.08       2.69
      4584        -14          6         29      26.06       4.23      15.39      -0.45
      4585        -14          6         30      52.25       5.19      61.97       2.57
      4586        -14          6         31      25.17       7.11      30.98       1.31
      4587        -14          6         32      46.11       7.14      67.85       2.59
      4588        -14          7          1     181.77       5.77     222.96       2.55
      4589        -14          7          2      96.25       2.66      68.57       0.45
      4590        -14          7          3     150.68       3.78     151.89       2.03
      4591        -14          7          4      36.92       4.08      43.65      -1.40
      4592        -14          7          5     102.71       4.23     101.17       2.75
      4593        -14          7          6      91.40       4.38     135.31       1.97
      4594        -14          7          7      48.17       3.31      52.86      -0.42
      4595        -14          7          8     111.95       5.94     124.47      -0.49
      4596        -14          7          9      48.56       3.49      27.26       1.60
      4597        -14          7         10      48.26       3.89      28.02      -3.02
      4598        -14          7         11      24.42       5.95      27.46      -2.50
      4599        -14          7         12      68.08       3.96      91.74       1.11
      4600        -14          7         13     125.56       8.61     153.13      -0.68
      4601        -14          7         14      56.99       4.68      67.67      -2.03
      4602        -14          7         15      54.42       5.77      74.04      -2.08
      4603        -14          7         16      32.35       6.12      47.47       0.09
      4604        -14          7         17     106.55       5.44     103.69      -1.50
      4605        -14          7         18      61.71       3.06      58.92       2.92
      4606        -14          7         19      54.87       4.03      42.17       1.79
      4607        -14          7         20      93.50       4.23      95.68      -0.24
      4608        -14          7         21      80.49       3.14      93.80       1.32
      4609        -14          7         22      55.32       3.48     114.14       1.20
      4610        -14          7         23      40.62       3.16      74.69       0.97
      4611        -14          7         24      26.26       4.98       4.82       0.81
      4612        -14          7         26      72.58       6.60      68.32      -2.53
      4613        -14          7         27      48.39       3.99      70.70      -2.10
      4614        -14          7         28      52.05       5.99      73.16      -3.08
      4615        -14          7         29      32.03       4.11      35.99       2.80
      4616        -14          7         31      31.84       7.48      24.25       0.11
      4617        -14          8          1      53.29       2.71      33.29       2.20
      4618        -14          8          2      26.82       5.12      16.83      -2.61
      4619        -14          8          3     199.82       8.95     208.38      -2.58
      4620        -14          8          4      57.58       3.11     134.01       2.51
      4621        -14          8          5      65.69       2.42      42.02       0.35
      4622        -14          8          6     105.90       2.76     110.33       2.90
      4623        -14          8          7      81.07       2.95      77.52      -2.78
      4624        -14          8          8     112.49       5.00      88.03       2.53
      4625        -14          8          9      77.35       4.71      55.10       0.75
      4626        -14          8         10     191.94       6.41     197.62       2.24
      4627        -14          8         11      53.19       3.13      64.39      -1.30
      4628        -14          8         12     117.22       8.03     134.30       0.54
      4629        -14          8         13      67.12       3.43      52.09      -2.45
      4630        -14          8         14      24.11       6.80      38.15      -2.58
      4631        -14          8         15      49.98       3.76      68.42      -2.56
      4632        -14          8         16      98.56       7.03      91.01      -2.47
      4633        -14          8         17      87.54       5.88      70.72      -0.19
      4634        -14          8         18      46.90       2.69      50.83      -2.16
      4635        -14          8         19      56.24       2.73      72.37       2.60
      4636        -14          8         20      31.08       8.91      17.62      -3.06
      4637        -14          8         21      35.45       3.94      48.14       3.00
      4638        -14          8         22      27.52       8.68      30.89       2.19
      4639        -14          8         23      28.15       6.30      27.39       2.53
      4640        -14          8         24      28.15       5.02      41.11       2.27
      4641        -14          8         25      52.88       4.76      55.86      -2.07
      4642        -14          8         26      29.36       8.21      18.60      -0.27
      4643        -14          8         27      26.74       5.86      25.97      -0.14
      4644        -14          8         28      47.86       5.53      50.95       2.14
      4645        -14          8         29      27.47       7.58      37.26       2.56
      4646        -14          8         30      29.06       5.48      46.60      -1.65
      4647        -14          8         31      41.77      10.18      59.82       3.01
      4648        -14          9          1      33.48       2.34      46.68      -2.98
      4649        -14          9          2      29.51       3.58      28.90       0.56
      4650        -14          9          3      22.30       4.30      11.11      -2.77
      4651        -14          9          4      89.60       2.92      88.57      -1.49
      4652        -14          9          5      75.74       2.23      83.78       3.05
      4653        -14          9          6      93.75       4.50     114.59      -2.20
      4654        -14          9          7     103.75       3.92     137.33      -1.14
      4655        -14          9          8      43.52       2.08      73.47      -1.88
      4656        -14          9          9      41.52       1.89      34.48      -2.61
      4657        -14          9         10      24.34       4.81      19.07       1.91
      4658        -14          9         11     104.37       5.27     140.40       2.97
      4659        -14          9         12     104.48       6.48      97.92       1.13
      4660        -14          9         13     132.56       9.22     154.73       1.04
      4661        -14          9         14      64.85       4.46      57.55      -1.39
      4662        -14          9         15      63.50       4.20      54.37       0.11
      4663        -14          9         16      31.88       4.44      23.71       2.05
      4664        -14          9         17      95.92       5.75     124.26       1.30
      4665        -14          9         18      63.08       3.38      68.62      -0.06
      4666        -14          9         19      64.15       2.59      76.41      -0.61
      4667        -14          9         20      46.17       2.27      64.77       1.35
      4668        -14          9         21      44.29       2.29      39.75       2.91
      4669        -14          9         22      34.02       5.93      51.21       2.79
      4670        -14          9         23      36.14       5.60      23.35      -1.39
      4671        -14          9         24      27.65       8.14      19.46       2.20
      4672        -14          9         25      36.80       7.41      45.28      -3.13
      4673        -14          9         26      73.85       3.13      80.96      -2.23
      4674        -14          9         27      27.43       3.51      38.43      -0.55
      4675        -14          9         28      28.48       4.84      52.92      -1.10
      4676        -14          9         29      23.57       4.53      32.47      -3.13
      4677        -14          9         30      35.40      10.67      61.82      -0.97
      4678        -14          9         32      41.31      10.40      76.85       2.11
      4679        -14         10          1      29.83       5.78      30.19      -2.96
      4680        -14         10          2      78.28       2.98      94.72      -1.32
      4681        -14         10          3      71.05       1.64      75.04       2.65
      4682        -14         10          4      49.99       1.87      64.92      -1.15
      4683        -14         10          5      59.33       2.19      61.81       2.25
      4684        -14         10          6     130.02       4.77     139.00       2.44
      4685        -14         10          7      74.74       3.46      48.68       0.70
      4686        -14         10          8     127.08       3.74     114.88       0.57
      4687        -14         10          9      51.41       1.70      45.84      -1.92
      4688        -14         10         10      95.18       4.40      97.47      -1.83
      4689        -14         10         11      50.78       2.19      71.34      -2.87
      4690        -14         10         12      71.00       4.05      50.97       0.05
      4691        -14         10         13      71.30       3.26      90.93       0.03
      4692        -14         10         14      29.26       6.23      16.46      -1.69
      4693        -14         10         15      44.28       2.79      40.84       2.63
      4694        -14         10         16      99.25       7.15      99.23      -1.15
      4695        -14         10         17      24.44       6.76      26.32       2.73
      4696        -14         10         18      89.72       5.53     114.99       3.13
      4697        -14         10         19      63.16       2.78      37.86      -0.46
      4698        -14         10         20      31.19       6.24      32.67       3.09
      4699        -14         10         21      25.29       4.37      28.97       2.77
      4700        -14         10         22      48.90       2.38      67.66       2.69
      4701        -14         10         23      29.35       7.16      48.18       1.56
      4702        -14         10         24      29.64       4.86      10.29       0.47
      4703        -14         10         25      42.76      11.09      62.31       1.00
      4704        -14         10         26      26.63       6.67      31.13       1.24
      4705        -14         10         29      32.67      10.60      12.35      -3.06
      4706        -14         10         30      50.79       3.33      72.13       1.00
      4707        -14         10         31      22.24       4.47      40.07       0.16
      4708        -14         11          1      26.12       6.51      39.89       2.55
      4709        -14         11          2      49.96       2.32      71.50       0.98
      4710        -14         11          3     119.90       5.23      87.77      -1.92
      4711        -14         11          4      96.21       4.07     103.41      -1.99
      4712        -14         11          5      89.69       2.59     132.37      -0.81
      4713        -14         11          6      60.34       2.38     109.03      -1.33
      4714        -14         11          7      24.94       7.96      21.22       2.88
      4715        -14         11          8      85.98       2.73      91.97      -0.95
      4716        -14         11          9      99.36       5.65     102.04       2.62
      4717        -14         11         10      63.84       5.31     100.89      -0.77
      4718        -14         11         11      86.09       6.90      77.58       2.90
      4719        -14         11         12      91.72       5.60     104.29      -1.06
      4720        -14         11         13      48.27       2.86      57.52       0.94
      4721        -14         11         14      94.08       6.20     105.28      -0.80
      4722        -14         11         15      63.44       4.04      86.27      -1.70
      4723        -14         11         16      34.82       3.84      55.73      -2.87
      4724        -14         11         17      67.25       3.22      72.14      -1.40
      4725        -14         11         18      55.58       2.98      50.10      -2.58
      4726        -14         11         19      49.97       3.06      43.74      -0.19
      4727        -14         11         20      59.28       4.27      51.72      -3.08
      4728        -14         11         21      83.94       4.02      65.67      -1.29
      4729        -14         11         22      30.99       8.39      51.87      -1.07
      4730        -14         11         23      27.28       5.28      35.71      -0.98
      4731        -14         11         24      30.90       6.95      31.92      -1.32
      4732        -14         11         25      23.00       5.87      36.08      -2.59
      4733        -14         12          1      72.13       0.93      69.31      -0.28
      4734        -14         12          2      83.78       1.21      60.03       3.00
      4735        -14         12          3      68.25       1.51      83.61       1.16
      4736        -14         12          4      59.45       1.47      51.94       0.01
      4737        -14         12          5      60.32       2.26      68.39      -2.09
      4738        -14         12          6      59.14       1.36      67.05      -2.42
      4739        -14         12          7      79.22       2.73     101.35       0.98
      4740        -14         12          8      90.19       3.11     103.03      -0.49
      4741        -14         12          9      58.93       1.30      77.61       0.93
      4742        -14         12         10      60.40       1.05      79.71      -1.55
      4743        -14         12         11      53.48       1.02      56.27       1.86
      4744        -14         12         12      26.72       4.73      31.28      -3.06
      4745        -14         12         13      81.08       3.45      94.57       0.56
      4746        -14         12         14      59.09       1.73      92.06       2.96
      4747        -14         12         15      44.05       4.20      70.16      -1.36
      4748        -14         12         16      47.72       2.01      35.16      -2.72
      4749        -14         12         17      50.28       1.16      45.40      -1.46
      4750        -14         12         18      80.04       2.47     101.14      -2.46
      4751        -14         12         19      85.90       2.39      89.41      -0.58
      4752        -14         12         20      31.72       7.90      44.45      -0.25
      4753        -14         12         21      29.56       8.50      23.77      -0.23
      4754        -14         12         22      34.43       5.79      59.36      -0.86
      4755        -14         12         23      64.20       5.36      66.73       0.77
      4756        -14         12         24      28.97       5.42      28.75       0.58
      4757        -14         12         26      23.08       4.87      24.38       2.72
      4758        -14         12         29      29.39       6.22      37.28      -2.26
      4759        -14         12         30      31.71       7.85      61.63      -2.69
      4760        -14         13          1      24.03       4.92      20.87       0.76
      4761        -14         13          2      42.58       2.31      56.29      -0.40
      4762        -14         13          3      29.80       3.38       5.00      -1.59
      4763        -14         13          4      93.83       1.87     109.02      -1.54
      4764        -14         13          5      26.80       5.15      40.03       1.35
      4765        -14         13          6      74.20       1.97      81.16      -2.67
      4766        -14         13          7      24.90       3.35      15.12      -0.38
      4767        -14         13          8      40.41       1.49      28.29       3.11
      4768        -14         13          9      51.92       2.11      33.35      -2.50
      4769        -14         13         10      30.04       4.52      55.03      -2.07
      4770        -14         13         11      27.70       3.10      47.21      -0.18
      4771        -14         13         12      29.40       3.58      24.70       1.28
      4772        -14         13         13      63.64       6.37      55.90      -0.58
      4773        -14         13         14      25.57       5.01       9.01       0.67
      4774        -14         13         15      59.91       2.54      92.96      -1.78
      4775        -14         13         16      25.55       6.78      29.31      -1.31
      4776        -14         13         17      71.33       2.42      80.62      -0.48
      4777        -14         13         18      25.48       7.31      34.63      -0.10
      4778        -14         13         19      30.09       7.38      36.15      -2.67
      4779        -14         13         20      27.08       8.22      55.69      -1.52
      4780        -14         13         21      26.35       4.60      52.00       1.37
      4781        -14         13         24      28.57       3.44      14.48       1.85
      4782        -14         13         29      24.58       4.69      19.86       1.43
      4783        -14         14          1      55.14       1.48      71.13       2.05
      4784        -14         14          2      62.04       1.93      59.10      -1.63
      4785        -14         14          3      34.04       4.92      46.70       0.62
      4786        -14         14          4      29.48       7.87       8.90      -3.09
      4787        -14         14          5     100.98       3.78     115.47      -0.50
      4788        -14         14          6      28.83       6.92      22.72      -3.01
