                    h          k          l         FP      SIGFP      FCalc    PHICalc
       713        -25          9         13      37.31       7.55      34.97      -2.60
       714        -25          9         14       9.41      25.83      23.48       3.01
       715        -25          9         15      21.57      13.36      37.44      -0.84
       716        -25          9         16      25.97       9.53      18.65       0.81
       717        -25          9         19      27.45       9.00      29.94       1.14
       718        -25          9         20      20.00      10.88      41.93       2.05
       719        -25          9         21       9.13      24.09      10.72      -0.15
       720        -25          9         22      31.27       7.38      28.57      -1.90
       721        -25         10          1      31.46       9.21      55.36       0.68
       722        -25         10          2      57.18       5.59      37.67      -1.14
       723        -25         10          3      31.31       8.98      33.93       0.04
       724        -25         10          4      69.71       4.60      27.06      -2.62
       725        -25         10          6      65.73       5.14      59.74      -0.98
       726        -25         10          7      56.42       5.25      39.04       0.48
       727        -25         10          8      51.49       6.23      37.71       2.50
       728        -25         10          9      36.84       8.20      14.56       1.06
       729        -25         10         10      48.43       6.34      51.48      -0.51
       730        -25         10         11      30.84       9.08      15.60       1.69
       731        -25         10         12      57.53       5.25      65.82       1.45
       732        -25         10         13      56.12       5.25      65.46      -0.53
       733        -25         10         14      49.80       5.14      37.20       2.53
       734        -25         10         15      17.96      14.12       4.07       2.31
       735        -25         10         16      27.94       9.53      45.22      -0.23
       736        -25         11          1      40.77       6.58      15.83       0.52
       737        -25         11          2      30.89       9.09      37.71      -1.37
       738        -25         11          3      20.69      15.00      27.28       0.82
       739        -25         11          4      34.58       8.21      35.57       0.10
       740        -25         11          5      32.70      18.27      42.09      -1.06
       741        -25         11          6      37.83      15.86      38.95      -1.82
       742        -25         11          7      56.63      12.46      52.85      -1.90
       743        -25         11          8      14.76      20.00      20.39      -3.14
       744        -25         11          9      51.27      11.15      22.88      -0.44
       745        -25         11         10      17.05      15.96      12.80      -2.63
       746        -25         11         11       6.23      45.26      17.92      -2.90
       747        -25         11         12      55.22       6.01      36.50       0.00
       748        -25         11         13      35.00       8.09      50.29      -0.18
       749        -25         11         14      34.03       7.55      46.28      -1.96
       750        -25         11         15      20.25      13.25      24.32       2.31
       751        -25         11         16      22.24      12.60       6.38       1.27
       752        -25         11         18      34.77       7.24      26.38      -1.97
       753        -25         11         19      31.18       8.23      23.64       1.76
       754        -25         11         20      27.80       8.68      25.78       1.53
       755        -25         12          1      52.05       5.70      71.83       2.39
       756        -25         12          2      44.35       6.24      35.57      -1.84
       757        -25         12          3      22.33      12.70      30.60      -2.87
       758        -25         12          4      44.09       6.56      33.60       1.16
       759        -25         12          5      53.81       5.36      37.78      -1.59
       760        -25         12          6      29.41       8.97      39.47      -2.36
       761        -25         12          7      48.32       6.34      45.05      -1.13
       762        -25         12          8      49.18       5.90      47.85       1.69
       763        -25         12          9      47.22       6.12      36.98       0.16
       764        -25         12         10       8.96      30.82      27.84      -1.85
       765        -25         12         11      56.52      10.28      49.83       1.57
       766        -25         12         12      33.68       7.76      26.89       1.02
       767        -25         12         13      39.26       7.11      43.99      -2.13
       768        -25         12         15       8.21      29.55      26.16       1.89
       769        -25         12         16      46.11       5.59      22.70       0.76
       770        -25         12         17      30.90       7.45      29.31      -3.06
       771        -25         12         18      28.73       8.44      54.96      -0.58
       772        -25         12         19      29.96       7.13      27.28      -1.50
       773        -25         13          1      56.09      10.08      56.18      -0.60
       774        -25         13          2      45.99       7.01      68.68       1.88
       775        -25         13          3      19.70      15.21      37.96       0.65
       776        -25         13          4      65.63       5.14      48.17       0.26
       777        -25         13          6      32.58       9.18       8.33       2.72
       778        -25         13          7      43.17       6.67      37.15      -0.77
       779        -25         13          9      45.90       6.99      35.43       1.97
       780        -25         13         11      30.38       9.95      17.26      -2.86
       781        -25         13         12      49.08      10.71      43.76      -0.70
       782        -25         13         13      63.75       5.03      43.68       1.74
       783        -25         13         14      18.16      14.11       8.47       1.47
       784        -25         13         15      32.18       8.54       8.06       2.18
       785        -25         13         16      31.21       8.32      49.25       1.32
       786        -25         13         17      27.17       9.42      10.91      -1.77
       787        -25         14          1      16.21      18.29      47.78      -0.92
       788        -25         14          2      58.35       5.36      61.91      -1.81
       789        -25         14          3      40.05       6.67      54.74      -2.25
       790        -25         14          4      32.37       8.86      16.25       3.02
       791        -25         14          5      43.51       6.78      53.19      -2.71
       792        -25         14          6      52.35       5.68      63.10       0.83
       793        -25         14          7      26.23      10.60      31.36      -1.52
       794        -25         14          8      28.41      10.05      46.72      -0.66
       795        -25         14          9      24.25      10.71      36.75      -2.20
       796        -25         14         10      20.65      12.46      16.17       1.93
       797        -25         14         11      37.37       6.99      27.88       0.83
       798        -25         14         12      45.03       6.67      41.62       2.44
       799        -25         14         13      31.60       8.20      29.09       1.66
       800        -25         14         15       6.67      40.60      20.31      -2.58
       801        -25         14         17      33.63       8.22      37.47      -0.60
       802        -25         15          1      41.73       6.57      66.10      -1.78
       803        -25         15          3      41.24       7.00      25.31       2.29
       804        -25         15          4      17.28      18.26      11.11       2.43
       805        -25         15          5      21.86      13.88      40.53       1.01
       806        -25         15          6      41.09       7.54      14.24       0.59
       807        -25         15          7      24.91      12.35      39.49      -0.33
       808        -25         15          8      34.19       8.74      33.75      -0.93
       809        -25         15          9      20.86      13.55      16.82      -2.93
       810        -25         15         10      17.59      16.28       6.16       2.55
       811        -25         15         12      70.70       4.37      69.71       1.94
       812        -25         15         14      27.67       9.62      33.14      -0.41
       813        -25         15         15      35.34       8.21      27.81      -0.36
       814        -25         16          1      28.80      10.73      22.34      -2.17
       815        -25         16          2      56.90       5.91      52.31      -1.94
       816        -25         16          3      41.23       6.89      28.24       2.27
       817        -25         16          4      27.88       9.40      27.47      -2.34
       818        -25         16          5      35.30       9.07      25.73       1.58
       819        -25         16          6      28.62      11.80      27.85      -0.23
       820        -25         16          7      35.83       7.43      26.45      -2.74
       821        -25         16          8      25.99      10.92      10.68       2.17
       822        -25         16          9      26.54      11.14      25.63       0.94
       823        -25         16         10      15.07      19.33      23.95      -0.67
       824        -25         16         11      40.42       7.32      32.12      -1.91
       825        -25         16         12      31.03       9.29      27.51       1.97
       826        -25         16         13      35.63       7.21      29.50       0.07
       827        -25         16         14      33.45       8.20      23.42      -1.60
       828        -25         17          1      20.14      14.45      17.81       0.22
       829        -25         17          3      12.25      23.29       9.37      -1.34
       830        -25         17          4      37.82       8.42      36.27      -0.84
       831        -25         17          5      19.67      15.73      27.44      -2.31
       832        -25         17          6      33.42       8.63      15.19      -0.73
       833        -25         17          7      13.00      21.51      26.80      -2.48
       834        -25         17          8      29.04      10.15      23.14       1.01
       835        -25         17          9      12.12      25.88      20.07      -1.45
       836        -25         17         10      49.25      11.79      44.03      -1.23
       837        -25         17         11      17.25      15.18      10.52      -1.14
       838        -25         17         12      23.70      12.78      31.95      -0.47
       839        -24          0          2      63.98       4.95      71.14       3.14
       840        -24          0          3     103.61       4.28      75.48       3.14
       841        -24          0          4     152.33       5.27     192.27       3.14
       842        -24          0          5      46.88       8.01      99.03       0.00
       843        -24          0          6      32.71       9.77      17.56       3.14
       844        -24          0          7      51.91       6.58      37.75       3.14
       845        -24          0          8      62.44       5.27      54.64       3.14
       846        -24          0          9      20.85      13.72      67.41       0.00
       847        -24          0         10      25.57      11.74      16.58       3.14
       848        -24          0         11      49.83       6.70      21.18       3.14
       849        -24          0         12      81.13       4.17      73.83       3.14
       850        -24          0         14      40.98       6.92      41.14       0.00
       851        -24          0         17      34.01       8.14      55.88       0.00
       852        -24          0         20      58.03       5.30      59.09       3.14
       853        -24          0         21      15.02      15.02       5.14       0.00
       854        -24          0         23      48.48       5.31      45.08       3.14
       855        -24          0         25      34.73       5.99      58.49       0.00
       856        -24          1          1      75.01       5.17      87.83      -1.41
       857        -24          1          2      96.84       6.38     101.92      -2.78
       858        -24          1          3      87.13       3.19      52.09       1.44
       859        -24          1          4      59.63       5.82      57.57       1.43
       860        -24          1          5      61.37       5.49      74.26       0.16
       861        -24          1          6     101.75       3.73      89.83      -1.63
       862        -24          1          7      46.64       7.35      52.30       2.62
       863        -24          1          8      30.72      10.42      30.60      -2.55
       864        -24          1          9      87.56       4.50      33.63      -0.07
       865        -24          1         10      60.14       5.49      63.32       1.49
       866        -24          1         11      93.73       2.20      48.15      -2.23
       867        -24          1         12      64.55       4.39      67.55       0.83
       868        -24          1         13      56.23       3.29      33.11       1.93
       869        -24          1         14      66.58       4.61      80.03       1.60
       870        -24          1         15      20.11      13.74      33.58       0.62
       871        -24          1         16      47.18       5.61      31.76      -1.83
       872        -24          1         17      26.19       5.94      30.35       0.71
       873        -24          1         18     113.55       3.30     109.62      -1.92
       874        -24          1         19      33.29       7.83      39.07       0.78
       875        -24          1         20      38.39       6.40      22.51       2.20
       876        -24          1         21      15.57       8.72      25.85      -2.45
       877        -24          1         23      22.25       9.30      15.83       0.57
       878        -24          1         24      22.16       8.42      39.84       0.19
       879        -24          1         25      28.63       3.77      31.81      -1.36
       880        -24          2          1      47.40       7.15      70.55      -2.15
       881        -24          2          2      25.17      12.42      24.13      -1.50
       882        -24          2          3      51.53       5.71      58.02      -2.70
       883        -24          2          4      82.15       4.72      66.44       1.46
       884        -24          2          5      29.53      11.09      48.24      -1.31
       885        -24          2          6      65.41       5.38      78.33      -2.01
       886        -24          2          7      58.16       5.82      52.70      -2.00
       887        -24          2          8      83.39       4.50     110.02       1.64
       888        -24          2          9      19.20      15.91      13.32      -0.52
       889        -24          2         10      72.43       4.83      54.06      -1.42
       890        -24          2         11      84.62       4.72      57.48       2.68
       891        -24          2         12      73.66       3.62      75.52       2.82
       892        -24          2         13      68.86       7.47      75.52      -2.69
       893        -24          2         14      60.20       5.05      82.27       0.18
       894        -24          2         15      69.36       4.29      71.36      -1.41
       895        -24          2         16      20.79      12.54      45.39       1.27
       896        -24          2         17      16.84      15.30      17.48       0.52
       897        -24          2         19      75.28       3.97      76.75       2.84
       898        -24          2         20      60.24       5.30      56.65       1.73
       899        -24          2         21      44.72       5.52      36.35       2.00
       900        -24          2         22      41.57       3.87      41.20       3.06
       901        -24          2         23      16.05      12.51      25.32       2.31
       902        -24          2         24      25.49       7.42      26.87      -0.97
       903        -24          2         25      20.31       9.88      21.02      -1.05
       904        -24          3          1      56.86       3.19      79.45      -1.74
       905        -24          3          2      84.53       4.73      98.53       1.08
       906        -24          3          7      66.28       4.50      78.06       2.43
       907        -24          3          8      69.68       4.61      62.72       0.64
       908        -24          3          9      70.44       4.50      69.38      -0.85
       909        -24          3         13      30.75       8.68      16.62      -1.62
       910        -24          3         14      29.44       8.79      37.24       1.61
       911        -24          3         15      49.02       3.08      42.04       2.00
       912        -24          3         16      28.04       8.36      26.70       0.18
       913        -24          3         17      80.66       4.07      71.43      -0.80
       914        -24          3         18      21.47      11.78       7.87      -0.93
       915        -24          3         19      42.32       4.96      61.98      -0.28
       916        -24          3         20      23.72      10.15      11.39       0.87
       917        -24          3         21      15.90      13.91      25.52      -2.95
       918        -24          3         22      36.15       7.41      29.78      -0.61
       919        -24          3         23      19.92       7.97      49.25       0.79
       920        -24          3         25      10.65      17.53       4.30       2.86
       921        -24          4          1      66.87       4.73      50.55       1.39
       922        -24          4          5     104.40       5.27     117.57       2.01
       923        -24          4          6      49.94       6.26      42.35      -0.27
       924        -24          4          7      49.60       6.04      23.16      -1.74
       925        -24          4          8      66.38       4.28      81.18      -0.72
       926        -24          4          9      71.21       4.28      67.44      -2.79
       927        -24          4         10      19.97      14.81      47.75      -1.89
       928        -24          4         14      59.98       4.94      51.95      -0.81
       929        -24          4         15      22.97      11.65      11.41       0.55
       930        -24          4         16      73.90       3.96      45.71      -0.40
       931        -24          4         18      40.64       6.17      49.37       2.73
       932        -24          4         19      13.89      18.30       8.99       2.01
       933        -24          4         20      28.90      14.12      31.53       2.23
       934        -24          4         21      40.52       5.19      21.64       2.38
       935        -24          4         22       7.19      31.39      43.58       3.06
       936        -24          4         23      33.64       6.31      23.50      -0.14
       937        -24          4         24      25.26       9.09      22.12       2.32
       938        -24          4         25      28.62       7.54      21.37      -3.09
       939        -24          5          4      55.89       6.26      80.63       0.56
       940        -24          5          5       7.90      37.98      34.75      -0.15
       941        -24          5          6      38.63       7.68      20.95       0.31
       942        -24          5          7      25.89      11.08      12.48       0.61
       943        -24          5          8      42.79       7.13      48.84      -3.09
       944        -24          5          9      30.39       9.54      31.15      -1.07
       945        -24          5         10      47.07       6.25      48.31      -0.16
       946        -24          5         11      98.87       4.28      77.81       0.72
       947        -24          5         14      35.81       8.79      53.96       0.49
       948        -24          5         15      92.21       3.19      74.74       1.46
       949        -24          5         16      82.36       3.74      57.28       2.97
       950        -24          5         18       8.59      27.31      36.68      -1.08
       951        -24          5         19      45.74       5.51      14.61      -0.74
       952        -24          5         20      30.78       8.27      54.61       0.56
       953        -24          5         21      12.92      10.93      25.94       0.35
       954        -24          5         22      19.67       9.17      21.67      -0.94
       955        -24          6          3      29.33      10.54      38.87       1.87
       956        -24          6          4      40.52       7.80      36.72      -2.11
       957        -24          6          5     119.97       3.29     131.81       0.45
       958        -24          6          6      54.43       5.82      53.49      -0.41
       959        -24          6          7     113.55       3.51     109.37      -1.47
       960        -24          6          8      39.93       7.90      39.35      -0.14
       961        -24          6          9      45.86       6.69      74.70       1.25
       962        -24          6         10      82.61       4.28     108.85      -0.84
       963        -24          6         11      73.52       5.27      60.88      -1.51
       964        -24          6         12      13.94      20.74      25.73      -1.44
       965        -24          6         15      36.26       6.92      48.64      -0.30
       966        -24          6         16      52.23       5.39      66.11       2.70
       967        -24          6         17      62.39       4.62      49.27       1.51
       968        -24          6         19      25.46       8.71      15.73       2.69
       969        -24          6         20      32.98       6.73       4.23      -2.09
       970        -24          6         22      21.22       9.95      13.74      -3.06
       971        -24          6         24      11.19       9.20      14.31      -2.92
       972        -24          7          2      37.69       8.35      58.55      -1.06
       973        -24          7          3      43.27       7.14      42.55       1.52
       974        -24          7          4      64.99       5.82      60.23      -0.64
       975        -24          7          5      34.90       8.45       9.72      -1.39
       976        -24          7          6      74.72       4.94      94.28       1.14
       977        -24          7          7      63.08       4.94      47.51       0.62
       978        -24          7          8      61.87       5.92      35.97      -1.16
       979        -24          7          9      56.82       5.16      57.31       0.02
       980        -24          7         10      55.18       5.81      76.81      -0.93
       981        -24          7         11      70.11       5.16      54.52      -1.13
       982        -24          7         12      60.80       4.94      55.64       3.00
       983        -24          7         15      30.55       8.46      21.01      -2.31
       984        -24          7         16      47.83       5.17      27.85       2.61
       985        -24          7         17      49.62       5.50      48.82      -0.50
       986        -24          7         19      14.77      15.32      20.11      -2.88
       987        -24          7         20      16.76      13.23      27.01      -2.05
       988        -24          7         21      21.64      10.16       9.13      -0.87
       989        -24          7         24      36.45       6.76      40.70      -0.76
       990        -24          8          1      31.88       9.56      40.33       2.87
       991        -24          8          2      19.45      14.17      25.19       1.35
       992        -24          8          3      50.63       6.15      57.81      -1.66
       993        -24          8          4      56.86       4.72      40.03       2.28
       994        -24          8          5      75.50       3.95      93.08       2.41
       995        -24          8          6      69.12       4.72      88.43       1.56
       996        -24          8          7      80.95       3.51      76.42       0.18
       997        -24          8          8      56.60       5.59      77.43      -1.44
       998        -24          8          9      45.30       6.58      53.67      -1.83
       999        -24          8         10      97.19       3.40      87.05      -1.81
      1000        -24          8         11      27.21       9.54      16.28      -1.61
      1001        -24          8         12      84.94       3.51      52.19       1.30
      1002        -24          8         13      16.36      15.92      15.63      -0.75
      1003        -24          8         15      86.91       4.61      58.46       1.58
      1004        -24          8         16      38.59       6.71      41.28       2.24
      1005        -24          8         19       4.30      55.97      32.05      -0.85
      1006        -24          8         20      46.10       5.62      54.64       1.89
      1007        -24          8         21      36.10       6.84      24.38       2.17
      1008        -24          8         22      10.50      20.44       6.58      -1.93
      1009        -24          8         23      23.34       8.52      25.10      -0.59
      1010        -24          9          1      27.92      10.44      56.73       1.11
      1011        -24          9          3      40.30       7.58      22.12      -2.11
      1012        -24          9          4      96.26       3.62      91.50      -2.33
      1013        -24          9          5      30.28       9.66      41.21       2.07
      1014        -24          9          6      71.09       4.72      88.17       1.21
      1015        -24          9          7      69.43       4.39      65.66       0.57
      1016        -24          9          8      33.78       8.12      57.98      -0.18
      1017        -24          9          9      51.11       5.59      17.02      -2.98
      1018        -24          9         11      43.11       7.13      51.99      -3.09
      1019        -24          9         12      47.73       6.14      19.21       0.53
      1020        -24          9         13      32.16       8.78      56.79      -0.63
      1021        -24          9         14      50.29       4.94      53.73       3.07
      1022        -24          9         15      22.19      12.41      39.41       2.20
      1023        -24          9         16      56.50       5.17      51.65      -0.87
      1024        -24          9         17      71.61       4.51      55.78      -2.23
      1025        -24          9         18      65.82       4.40      35.95       1.72
      1026        -24          9         19      41.64       6.72      68.94      -2.35
      1027        -24          9         20      17.42      13.12      21.66      -0.48
      1028        -24          9         21      23.62      10.38      33.94       1.66
      1029        -24          9         22      11.27      19.89      20.69       2.80
      1030        -24          9         23      17.04      13.16      20.68      -3.02
      1031        -24         10          1      43.75       6.70      35.28       0.51
      1032        -24         10          2      18.45      15.38      29.64       2.96
      1033        -24         10          3      34.04       8.67      29.44      -2.19
      1034        -24         10          4      59.81       5.60      35.62       0.71
      1035        -24         10          5      55.95       5.27      60.94       0.93
      1036        -24         10          6      40.47       7.79      39.77       1.80
      1037        -24         10          7      32.46       9.32      18.45      -0.54
      1038        -24         10          8      49.24       6.36      50.04      -2.77
      1039        -24         10          9      22.15      12.17       8.97       2.43
      1040        -24         10         10      44.52       6.36      38.17       2.27
      1041        -24         10         11      25.23      11.41      21.63       2.11
      1042        -24         10         12      29.29       9.65      27.65       2.88
      1043        -24         10         13      38.52       7.46      46.21       1.51
      1044        -24         10         14      53.03       4.61      52.60      -1.66
      1045        -24         10         16      37.59       6.92      32.39       2.76
      1046        -24         10         17      43.33       5.83      33.34      -2.80
      1047        -24         10         18      22.67      10.79      27.41      -1.27
      1048        -24         10         19      20.27      12.45      17.66       2.82
      1049        -24         10         20       3.53      65.82      25.26      -1.99
      1050        -24         10         21      17.11      13.46       3.13      -2.01
      1051        -24         10         22      20.88      10.50       5.74       2.96
      1052        -24         11          1      55.17       5.06      57.05       0.54
      1053        -24         11          2      72.49       4.17      62.67       0.26
      1054        -24         11          3       9.44      33.37      41.12      -0.41
      1055        -24         11          4      42.25      13.94      24.51       2.89
      1056        -24         11          5      85.56       7.35      75.07      -1.24
      1057        -24         11          7      35.97      16.23      39.36       2.73
      1058        -24         11          8      41.23      14.58      58.53      -1.20
      1059        -24         11          9      33.55      18.42      36.09      -0.46
      1060        -24         11         10      33.55       9.43      27.02       2.68
      1061        -24         11         11      38.38       8.01      54.94      -0.59
      1062        -24         11         12     105.75       4.17      85.13      -1.21
      1063        -24         11         13      53.00       5.38      51.84      -0.96
      1064        -24         11         14      34.03       7.90      17.55       1.61
      1065        -24         11         16      10.44      25.93      25.08       2.43
      1066        -24         11         17      47.17       5.94      49.46       1.64
      1067        -24         11         18      22.56      11.11       6.62      -1.96
      1068        -24         11         21      47.23       5.08      52.23       1.71
      1069        -24         11         22      34.35       7.07      21.90       2.54
      1070        -24         12          2      21.52      13.51      44.01       1.33
      1071        -24         12          3      44.89      13.94      69.95      -2.07
      1072        -24         12          4      26.88      10.86      47.13       2.44
      1073        -24         12          6      16.56      18.86      22.17      -0.08
      1074        -24         12          7      36.84       7.89      54.76       0.97
      1075        -24         12          8      18.86      16.01      18.92      -1.35
      1076        -24         12          9      39.14       8.44      41.77       2.70
      1077        -24         12         10      58.65      10.42      62.25       1.19
      1078        -24         12         11      33.88       9.32      51.22       1.67
      1079        -24         12         12      57.36       5.59      35.06      -0.16
      1080        -24         12         13      19.75      13.49       6.02       2.98
      1081        -24         12         14      44.34       6.91      48.64       3.09
      1082        -24         12         15      36.02       7.36      59.58      -2.02
      1083        -24         12         17      60.69       5.17      36.64       1.19
      1084        -24         12         18      23.77      10.78      15.39       2.94
      1085        -24         12         19      24.89       9.25      31.02      -0.99
      1086        -24         12         20      36.70       7.05      47.43      -1.83
      1087        -24         12         21      13.79      17.32      14.31       1.82
      1088        -24         13          1      59.55       5.38      30.18       0.44
      1089        -24         13          2      45.90       7.03      66.62       0.09
      1090        -24         13          3      14.16      20.63      30.69      -2.51
      1091        -24         13          4      46.07       6.25      47.47       1.11
      1092        -24         13          5      19.74      16.01      29.78      -1.93
      1093        -24         13          6      77.07       4.93      65.47      -0.23
      1094        -24         13          7      75.63       5.26      77.76       1.20
      1095        -24         13          9      36.39       7.78      32.70      -2.11
      1096        -24         13         10      36.17       7.89      29.76       0.58
      1097        -24         13         11      45.06       7.24      35.27      -0.91
      1098        -24         13         12      46.28       6.36      43.15      -2.73
      1099        -24         13         13      40.04       7.24      52.71      -0.65
      1100        -24         13         14      37.20       7.13      41.10      -0.10
      1101        -24         13         15      46.11       6.26      76.87      -2.69
      1102        -24         13         16      65.69       4.94      56.31       2.69
      1103        -24         13         17      24.84      10.11       8.79       0.56
      1104        -24         13         19      27.63       8.15      30.67      -3.14
      1105        -24         13         20      25.13       9.92      23.60       0.89
      1106        -24         14          2      79.81       4.72      80.03      -1.03
      1107        -24         14          3      37.64       7.46      34.62      -3.09
      1108        -24         14          4      34.33       8.55      34.02       1.77
      1109        -24         14          6      26.20      11.40      51.81      -3.05
      1110        -24         14          7      35.29       8.44      37.11      -0.23
      1111        -24         14          8      50.74       5.92      37.49       1.01
      1112        -24         14          9      16.88      17.75      40.08       0.34
      1113        -24         14         10      49.76       5.92      32.35       2.68
      1114        -24         14         11      45.60       6.03      11.85      -2.15
      1115        -24         14         12      49.56       6.14      28.26      -2.64
      1116        -24         14         13      30.71      17.11      18.09      -1.74
      1117        -24         14         15      50.61       6.81      41.67      -3.09
      1118        -24         14         16      17.68      14.50      40.40      -2.56
      1119        -24         14         17      27.37       9.56      20.55       2.54
      1120        -24         14         18      18.92      13.75      36.47       2.07
      1121        -24         14         19      13.21      17.50      27.59       1.03
      1122        -24         15          1      19.99      16.25      29.37       1.10
      1123        -24         15          2     100.54       5.60      91.95      -0.89
      1124        -24         15          3      32.80       8.78      22.15       1.63
      1125        -24         15          4      11.18      24.56      10.24       1.79
      1126        -24         15          5      17.76      16.44       4.89      -1.09
      1127        -24         15          6      32.88       9.10      26.71      -2.98
      1128        -24         15          7      34.08       8.22      25.12      -2.91
      1129        -24         15         11      26.41      11.18      17.12      -2.43
      1130        -24         15         12       6.58      38.37      19.43      -2.15
      1131        -24         15         13      21.49      12.06      35.24       2.08
      1132        -24         15         14      31.37       9.00      15.26       0.64
      1133        -24         15         15      29.96       9.66      40.00       2.30
      1134        -24         15         16      37.45       7.25      39.93      -0.26
      1135        -24         15         17      21.54      11.54      26.84       0.79
      1136        -24         15         18      40.14      13.53      58.65      -2.58
      1137        -24         16          1      75.54       4.72      77.73       0.09
      1138        -24         16          2      15.36      19.09       5.83      -1.11
      1139        -24         16          3      30.71       9.76      12.28      -2.18
      1140        -24         16          5      29.81       9.75      39.76      -1.37
      1141        -24         16          6      37.03       8.11      35.81       1.21
      1142        -24         16          7      46.12       7.34      51.67       1.29
      1143        -24         16          9      15.77      18.18      24.62      -1.61
      1144        -24         16         10      16.10      19.28       4.37       0.15
      1145        -24         16         11      53.03       6.57      79.54       1.57
      1146        -24         16         12      24.88      11.62      34.34      -2.74
      1147        -24         16         15      29.63       8.89      31.93       0.63
      1148        -24         16         17      25.27      11.54      23.55       0.61
      1149        -24         17          1       9.88      30.19       5.03      -1.35
      1150        -24         17          2      42.02       7.68      20.88       1.62
      1151        -24         17          3      35.97       7.68      19.51      -0.07
      1152        -24         17          4      19.07      14.58      17.08      -0.53
      1153        -24         17          5      31.56      19.07      22.13      -2.40
      1154        -24         17          7      28.70      21.47      25.69      -1.36
      1155        -24         17          8      33.07       8.10      25.62       1.87
      1156        -24         17          9      18.51      15.99      28.06       0.57
      1157        -24         17         10      45.45       6.46      34.69       2.08
      1158        -24         17         12      19.72      15.23      22.83      -2.47
      1159        -24         17         14      74.01       5.37      71.94       0.70
      1160        -24         17         15      24.46      10.97      32.05       1.11
      1161        -24         17         16      48.30       5.71      51.60      -0.11
      1162        -24         18          1      22.61      12.40      22.21       0.52
      1163        -24         18          2      17.11      17.22      14.13      -1.49
      1164        -24         18          3      28.72      10.63      34.32      -0.85
      1165        -24         18          5      45.68       6.90      65.13       1.02
      1166        -24         18          6      16.32      18.29       9.11      -2.75
      1167        -24         18          7      32.63       8.65      37.96      -2.20
      1168        -24         18          8      17.85      18.28      51.18      -1.96
      1169        -24         18          9      24.42      11.82      51.13      -2.66
      1170        -24         18         10      37.12       8.65      47.22       0.89
      1171        -24         18         11      24.31      11.61      34.58       0.08
      1172        -24         18         13      25.20      11.72      45.26       2.14
      1173        -24         18         14      28.06       9.65      14.44       0.28
      1174        -24         19          4      24.21      11.94      40.95       2.43
      1175        -24         19          6      37.01       7.77      31.38      -1.03
      1176        -24         19          7      14.78      18.61      25.34      -1.17
      1177        -24         19          8      37.87       8.32      34.51       1.11
      1178        -24         19          9      41.60       7.01      33.87       2.80
      1179        -24         19         11      29.67       8.87      12.81      -2.68
      1180        -23          0          1      21.06      15.44       8.59       3.14
      1181        -23          0          2      84.98       4.52      12.78       0.00
      1182        -23          0          6      74.96       4.29      10.45       0.00
      1183        -23          0          7      37.86       8.03       9.06       0.00
      1184        -23          0          8     193.79       3.30     146.50       0.00
      1185        -23          0          9      51.83       6.49      19.45       3.14
      1186        -23          0         13     129.32       4.85     109.35       0.00
      1187        -23          0         14     109.87       3.97     108.38       3.14
      1188        -23          0         15      33.85       8.38       4.14       0.00
      1189        -23          0         18      23.31      12.26      34.03       3.14
      1190        -23          0         19      43.57       6.41      16.23       0.00
      1191        -23          0         22      31.72       7.65      25.67       3.14
      1192        -23          0         24      37.02       5.67      28.72       3.14
      1193        -23          0         25      28.17       7.57      18.12       0.00
      1194        -23          1          1      87.01       3.64      68.17       1.38
      1195        -23          1          2      64.15       5.62      55.36      -1.27
      1196        -23          1          3      58.28       6.06      72.11       1.29
      1197        -23          1          5      32.37       9.03      45.81       1.18
      1198        -23          1          6      43.48       7.70      44.02       2.45
      1199        -23          1          7      93.54       4.40      78.35      -0.35
      1200        -23          1          8      31.80       9.46      31.48       0.46
      1201        -23          1          9     117.97       3.41      95.99       2.85
      1202        -23          1         10      63.06       4.84      60.17       1.04
      1203        -23          1         12      30.72      10.68       7.06       1.55
      1204        -23          1         13      65.65       3.52      59.51       3.03
      1205        -23          1         14      23.58       8.71      39.49      -1.89
      1206        -23          1         15      14.00       9.48      20.47       3.01
      1207        -23          1         16      47.99       6.07      50.77      -0.08
      1208        -23          1         18      25.85       5.97      46.46       0.50
      1209        -23          1         19      43.35       3.98      46.83      -2.03
      1210        -23          1         21      15.40       9.64       8.08       0.65
      1211        -23          1         22      31.39       7.21      32.13      -1.60
      1212        -23          1         23      53.86       4.00      30.00      -1.64
      1213        -23          1         24      39.14       5.34      30.45      -1.43
      1214        -23          1         25      18.04       5.34      11.37       2.69
      1215        -23          2          1      66.50       3.97      58.52      -1.94
      1216        -23          2          2     125.32       4.19     101.94      -2.22
      1217        -23          2          3      67.42       5.51      39.86      -2.71
      1218        -23          2          4      99.77       2.86      49.62      -1.35
      1219        -23          2          5     130.79       3.63      96.24      -1.49
      1220        -23          2          6      29.17      10.02      54.56      -2.22
      1221        -23          2          7      30.15      11.23      32.22       1.98
      1222        -23          2          8     113.01       4.29      99.90      -3.01
      1223        -23          2          9      92.66       3.52      83.85       1.93
      1224        -23          2         10      51.29       6.16      69.27       0.77
