                    h          k          l         FP      SIGFP      FCalc    PHICalc          
      5778          1          9          4     472.19      31.70     681.14       0.96
      5779          1          9          5    1842.47      35.00    1300.59       3.03
      5780          1          9          6     146.60      53.49     483.15       2.79
      5781          1          9          7    1518.13      20.47    1144.75       1.38
      5782          1          9          8    1152.28      15.19     781.33      -3.01
      5783          1          9          9     192.15      41.60     595.70       2.97
      5784          1          9         10    2345.43      19.15    1976.67       1.73
      5785          1          9         11     760.02      14.53    1044.78       1.99
      5786          1          9         12     855.10      19.15     901.99       0.92
      5787          1          9         13     200.07      50.18     714.52       2.66
      5788          1          9         14    1386.01      18.49     978.61       2.35
      5789          1          9         15     217.25     136.03     221.04       2.92
      5790          1          9         16     414.03      87.16     187.09       2.30
      5791          1          9         17     600.26      58.11     508.11      -0.93
      5792          1          9         18     127.45     233.77     774.66      -2.27
      5793          1          9         19     470.87      71.98     417.63       1.84
      5794          1          9         20     692.13      34.34     853.76      -0.13
      5795          1          9         21     411.47      33.68     654.07       0.75
      5796          1          9         22     371.86      39.63     495.84       0.87
      5797          1          9         23     466.33      33.69     605.27      -0.11
      5798          1          9         24     424.09      36.99     542.09       1.49
      5799          1          9         25     403.63      40.96     430.55       2.48
      5800          1          9         26     406.97      42.28     180.65      -1.01
      5801          1          9         27     311.19      56.82     345.23       2.18
      5802          1          9         28     647.55      35.02     406.92       2.69
      5803          1          9         31     562.47      67.42     615.86      -1.12
      5804          1          9         32    1021.93      46.27     918.94      -2.02
      5805          1          9         33     399.96      83.96     402.18      -1.88
      5806          1          9         34     634.05      61.49     640.76      -1.90
      5807          1          9         35     251.27     156.71     365.59       2.99
      5808          1          9         36     456.97      95.89     415.14      -2.84
      5809          1          9         37     128.97     283.74      70.04       2.45
      5810          1          9         38     390.94      97.90     479.11       0.99
      5811          1          9         39     263.97     165.40     330.01       2.71
      5812          1          9         40     330.84     115.13     331.64       0.36
      5813          1          9         41     326.26     117.14     263.62       2.78
      5814          1          9         42     371.98     129.07     373.94      -1.31
      5815          1          9         43     217.79     192.64     196.58       0.41
      5816          1         10          0    1206.86      15.18     896.07      -2.03
      5817          1         10          1    1377.12      15.18    1005.72       1.93
      5818          1         10          2    1371.11      27.73     557.33       3.12
      5819          1         10          4     611.89      34.98     422.85      -1.99
      5820          1         10          5     471.94      24.42     548.67       1.54
      5821          1         10          6    1108.85      17.16     772.07       3.12
      5822          1         10          7     308.23      42.24     152.36       1.40
      5823          1         10          8     694.98      20.46     880.45       1.97
      5824          1         10          9     745.79      28.38     788.61      -0.81
      5825          1         10         10     687.70      16.50     654.63      -2.51
      5826          1         10         11     675.16      29.04     513.23      -2.26
      5827          1         10         12     767.55      31.02     573.47      -1.59
      5828          1         10         13     442.85      23.10     712.12       1.37
      5829          1         10         14     438.23      39.60     286.11      -2.12
      5830          1         10         15     546.48      31.02    1178.34       2.19
      5831          1         10         17     614.48      60.06     705.47      -2.59
      5832          1         10         18     316.82     110.23      80.30      -1.95
      5833          1         10         19     465.35      71.29     512.68      -2.34
      5834          1         10         20     549.20      31.02     480.74       2.81
      5835          1         10         21     983.59      19.14    1075.78       1.15
      5836          1         10         22     631.77      26.41     739.91      -2.66
      5837          1         10         23     738.76      23.77     559.37      -1.88
      5838          1         10         24    1002.90      20.47    1112.16      -1.86
      5839          1         10         25     570.48      31.03     522.43       2.66
      5840          1         10         26     794.38      25.09     825.54      -1.72
      5841          1         10         27     393.59      46.23     351.07       2.22
      5842          1         10         28     389.00      67.36     410.93      -1.48
      5843          1         10         29     643.98      36.33     718.40       2.73
      5844          1         10         30     164.48     138.06     200.09      -2.11
      5845          1         10         31     269.53     173.08     207.62       3.11
      5846          1         10         32     443.98     105.05     517.15       0.64
      5847          1         10         33     145.37     186.99      98.35      -1.35
      5848          1         10         34     249.79     114.32     291.41      -0.06
      5849          1         10         35     460.65      66.09     449.14       2.36
      5850          1         10         36     343.05     118.98     345.39      -2.34
      5851          1         10         37     128.91     283.60     252.60       2.85
      5852          1         10         38     128.93     283.64     181.18       2.99
      5853          1         10         39     373.61     129.61     431.45      -3.07
      5854          1         10         40     330.68     115.08     423.77       0.80
      5855          1         10         41     293.68     129.64     301.54       3.09
      5856          1         10         42     293.73     129.66     240.68      -1.62
      5857          1         10         43     336.12     118.44     420.17       2.34
      5858          1         11          0    2294.28      27.71    1446.61      -1.31
      5859          1         11          1     690.82      21.11     549.60      -0.61
      5860          1         11          2     500.11      29.69    1010.11       2.80
      5861          1         11          3     284.35      43.54    1102.99      -2.62
      5862          1         11          4     832.56      17.15    1408.07      -2.15
      5863          1         11          5    1034.39      17.15    1305.17      -1.93
      5864          1         11          6     584.47      27.71     565.20      -2.41
      5865          1         11          7    1426.82      18.47    1174.96      -1.44
      5866          1         11          8     415.57      37.60     527.88      -0.81
      5867          1         11          9     961.07      19.79     772.72       2.04
      5868          1         11         10     308.70      32.32     364.45       0.36
      5869          1         11         11     248.67      79.15     525.64       2.58
      5870          1         11         12     723.59      21.11     991.03       1.88
      5871          1         11         13     804.73      16.49    1025.19       2.48
      5872          1         11         14     639.83      27.04     540.75      -0.12
      5873          1         11         15     263.19      80.48     112.61      -2.62
      5874          1         11         16     433.39      40.24     844.90      -1.50
      5875          1         11         17     143.81     143.81     575.68      -1.11
      5876          1         11         18     497.40      75.86     382.04      -1.08
      5877          1         11         19     270.48      52.78     285.03      -2.76
      5878          1         11         20     668.31      24.41     576.07      -1.24
      5879          1         11         21     289.64      52.12     355.93       1.98
      5880          1         11         22     267.88      54.76     307.74       0.34
      5881          1         11         23     280.43      56.75     162.46      -1.36
      5882          1         11         24     702.10      27.05     595.49       0.61
      5883          1         11         25     641.44      49.49     567.47      -0.53
      5884          1         11         26     599.25      31.68     665.15       2.29
      5885          1         11         27     834.26      29.70     799.04      -0.87
      5886          1         11         28     211.88     127.39     179.14      -0.58
      5887          1         11         29     345.25      67.99     184.23      -0.86
      5888          1         11         30     351.88      67.34     503.49      -1.73
      5889          1         11         31     343.33     104.32     353.58      -2.61
      5890          1         11         32     483.35      54.15     468.64       2.38
      5891          1         11         33     352.65     139.34     444.75       2.93
      5892          1         11         34     719.91      42.93     600.43       1.71
      5893          1         11         35     348.11      84.55     231.40      -2.87
      5894          1         11         36     276.80     111.65     249.91       0.74
      5895          1         11         37     236.53     130.82     136.54       1.57
      5896          1         11         38     234.58     132.16     212.57       2.41
      5897          1         11         39     259.73     122.26     304.98      -0.59
      5898          1         11         40     235.31     132.86     199.54      -0.83
      5899          1         11         41     339.14      96.52     327.18      -2.21
      5900          1         11         42     276.38     118.35     217.33      -2.14
      5901          1         12          0     780.78      17.15    1322.96       2.81
      5902          1         12          1     573.02      19.12     393.47      -1.81
      5903          1         12          2     663.33      27.69     925.16       1.42
      5904          1         12          3     704.83      27.69     634.06       1.40
      5905          1         12          4     932.27      30.99     906.81       1.56
      5906          1         12          5     214.27      56.04     701.66      -2.77
      5907          1         12          6    1092.41      17.80     880.66       1.55
      5908          1         12          7     615.74      23.07     948.39      -1.89
      5909          1         12          8     895.24      36.92     696.85       0.26
      5910          1         12          9     276.87      40.87     546.42      -1.35
      5911          1         12         10     590.00      29.01     937.59      -1.80
      5912          1         12         11     664.49      21.09     658.95      -0.93
      5913          1         12         12     140.41     106.13     207.58      -2.51
      5914          1         12         13     760.73      23.73     358.97      -1.71
      5915          1         12         14     672.41      31.64     768.31      -0.75
      5916          1         12         15     270.94      61.97     128.18       2.79
      5917          1         12         16     272.93      63.29     481.25      -2.14
      5918          1         12         17     414.68      44.83     326.62      -0.26
      5919          1         12         18     276.90      68.57     282.20      -2.40
      5920          1         12         19     643.48      21.76     639.19      -2.37
      5921          1         12         20     495.16      30.99     413.21      -1.68
      5922          1         12         21     871.02      22.42     661.42      -2.38
      5923          1         12         22     207.05      78.47     151.63      -0.03
      5924          1         12         23     763.62      24.40     795.59       0.82
      5925          1         12         24     617.93      46.16     633.32       0.61
      5926          1         12         25     356.14      50.78     510.73       0.33
      5927          1         12         26     557.33      40.89     523.65       1.31
      5928          1         12         27     791.54      31.66     814.73      -2.44
      5929          1         12         28     538.29      44.86     496.52       0.60
      5930          1         12         29     607.61      41.56     634.76      -2.26
      5931          1         12         30     261.94      94.35     278.39       1.56
      5932          1         12         31     183.44     137.25     274.10      -0.42
      5933          1         12         32     367.57      71.93     381.65      -2.27
      5934          1         12         33     286.44      92.40     342.90      -0.08
      5935          1         12         34     304.29      89.77     496.89       2.54
      5936          1         12         35     400.71     139.29     313.42      -2.30
      5937          1         12         36     624.57      50.84     663.12       1.68
      5938          1         12         37     298.46     103.67     451.96       2.29
      5939          1         12         38     377.09      81.89     464.63       2.01
      5940          1         12         39     166.44     185.60     115.23       1.55
      5941          1         12         40     213.37     144.67     351.97       2.97
      5942          1         12         41     305.90     106.37     326.49       2.11
      5943          1         12         42     235.90     138.10     373.87       1.85
      5944          1         13          0     427.04      26.36     596.87       2.82
      5945          1         13          1     555.51      31.63     170.79      -1.19
      5946          1         13          2    1360.05      34.26    1428.63      -1.03
      5947          1         13          3     447.40      36.90     716.93       0.05
      5948          1         13          4    1416.59      35.58    1294.64      -2.29
      5949          1         13          5    1064.71      30.31    1086.94      -0.51
      5950          1         13          6     544.85      50.73     774.61      -2.21
      5951          1         13          7     629.17      32.28     514.31       2.14
      5952          1         13          8     426.24      42.16     199.27       0.73
      5953          1         13          9     456.54      25.03     818.39      -2.39
      5954          1         13         10     361.01      28.99     643.18      -1.90
      5955          1         13         11     228.60      48.09     125.36       0.90
      5956          1         13         12     357.72      34.26     558.31       0.44
      5957          1         13         13     666.03      27.67    1278.56      -0.77
      5958          1         13         14     245.07      67.86     440.00      -0.08
      5959          1         13         15     563.93      32.28     635.99      -0.32
      5960          1         13         16     777.40      24.38     718.85      -3.02
      5961          1         13         17     386.07     116.61     220.11      -2.38
      5962          1         13         18     982.34      21.74     829.72       2.83
      5963          1         13         19     519.19      63.91     581.53      -2.23
      5964          1         13         20     539.64      41.51     581.71       2.17
      5965          1         13         21     590.40      32.95     528.82      -2.18
      5966          1         13         22     594.38      34.27     774.42      -0.58
      5967          1         13         23     655.70      29.65     643.24      -0.41
      5968          1         13         24     792.16      27.68     749.41      -1.11
      5969          1         13         25     787.60      33.61     893.07      -0.41
      5970          1         13         26     527.30      56.69     736.88      -0.27
      5971          1         13         27     106.13     218.85      65.50       0.26
      5972          1         13         28     344.78      69.88     371.01       2.99
      5973          1         13         29     555.78      45.49     470.02       1.74
      5974          1         13         30     317.15      79.78     321.86      -2.58
      5975          1         13         31     733.27      37.59     792.27       1.72
      5976          1         13         32     738.62      40.23     680.42      -1.48
      5977          1         13         33     332.42      82.44     274.95      -0.66
      5978          1         13         34     814.64      50.79     777.18      -2.45
      5979          1         13         35     529.09      67.95     392.18      -1.48
      5980          1         13         36     222.35     130.64     268.25      -2.86
      5981          1         13         37     376.79     152.43     238.97       3.09
      5982          1         13         38     225.71     143.21     209.44      -1.80
      5983          1         13         39     385.47      83.83     386.23       2.98
      5984          1         13         40     327.43      99.02     311.57      -2.74
      5985          1         13         41     239.67     136.67     266.22      -1.54
      5986          1         13         42     356.59     123.49     298.22      -2.38
      5987          1         14          0    1150.47      17.12    1393.98       0.48
      5988          1         14          1    1241.94      17.12    1301.56       2.16
      5989          1         14          2     487.92      32.26     577.07       1.50
      5990          1         14          3    1168.07      30.95    1281.45       1.65
      5991          1         14          4     366.73      44.11     478.44       1.27
      5992          1         14          5     542.51      26.99     275.22       0.44
      5993          1         14          6     585.29      50.69     429.37       2.79
      5994          1         14          7     596.46      26.33     670.84      -2.58
      5995          1         14          8     752.47      41.47    1024.60      -2.72
      5996          1         14          9     391.70      40.82     257.36      -1.96
      5997          1         14         10     747.19      21.07     458.37       0.80
      5998          1         14         11     458.18      29.62     366.49       1.16
      5999          1         14         12     263.98      46.08     176.19       1.62
      6000          1         14         13     309.41      41.47     263.26       1.22
      6001          1         14         14     694.53      25.02     622.43      -0.08
      6002          1         14         15     375.91      43.45     393.07      -0.21
      6003          1         14         16     435.82      39.50     296.99      -0.56
      6004          1         14         17     959.23      23.70    1146.28      -2.30
      6005          1         14         18     724.22      30.29     735.52      -3.06
      6006          1         14         19     679.47      33.58     762.37      -2.42
      6007          1         14         20     389.13      51.36     359.59       1.31
      6008          1         14         21     562.32      42.80     527.99      -2.13
      6009          1         14         22     448.43      35.56     479.71      -0.64
      6010          1         14         23     593.33      30.95     596.05       3.13
      6011          1         14         24     515.66      32.93     580.44      -2.04
      6012          1         14         25     682.98      28.98     705.06      -2.15
      6013          1         14         26     384.66      61.91     429.86      -1.85
      6014          1         14         27     571.76      43.47     549.18       1.08
      6015          1         14         28     424.24      59.29     529.68       2.98
      6016          1         14         29     648.94      41.51     516.81       2.00
      6017          1         14         30     249.72     108.06     211.48       0.41
      6018          1         14         31     405.91     106.75     336.00      -2.26
      6019          1         14         32     249.77     110.06     307.87       3.08
      6020          1         14         33     315.70      88.32     251.92       1.63
      6021          1         14         34     284.10      97.56     220.35       2.54
      6022          1         14         35     340.17      84.38     314.38       1.37
      6023          1         14         36     122.63     233.40     223.10       1.69
      6024          1         14         37     162.21     181.34     156.62      -1.45
      6025          1         14         38     209.06     274.35     176.42       1.58
      6026          1         14         39     266.47     215.02     258.89       1.14
      6027          1         14         40     330.50      97.63     328.22       1.01
      6028          1         14         41     259.29     126.02     315.49      -1.05
      6029          1         15          0     851.50      19.08    1182.34       0.87
      6030          1         15          1     685.64      21.06     478.63      -1.63
      6031          1         15          2     107.91     143.44     232.74       2.77
      6032          1         15          3     360.55      55.27     244.91      -1.46
      6033          1         15          4     828.30      32.90     779.00       0.54
      6034          1         15          5     786.17      25.00     247.47       2.12
      6035          1         15          6     201.31      72.36     670.59      -0.84
      6036          1         15          7     250.64      57.23     460.35       1.99
      6037          1         15          8     666.38      19.08     699.28      -2.73
      6038          1         15          9     398.64      49.99     530.69       2.04
      6039          1         15         10     390.08      31.57     800.18       1.86
      6040          1         15         11     372.98      40.78     766.37      -1.87
      6041          1         15         12     410.47      30.26     449.94      -1.48
      6042          1         15         13     544.67      25.00     556.07      -3.11
      6043          1         15         14     321.67      49.34     314.82      -3.00
      6044          1         15         15     255.24      67.10     265.47      -2.05
      6045          1         15         16     440.09      48.02     278.50      -2.60
      6046          1         15         17     359.85      51.97     286.56      -0.78
      6047          1         15         18     322.36      57.89     361.52       1.07
      6048          1         15         19     308.55      63.16     330.43       0.06
      6049          1         15         20     292.78      70.40     345.26       0.04
      6050          1         15         21     302.00      77.64     354.72       2.12
      6051          1         15         22     389.53      64.48     423.63       2.68
      6052          1         15         23     449.43      38.17     592.47       1.98
      6053          1         15         24     409.32      46.06     658.55       2.50
      6054          1         15         25     947.68      24.35     977.75       1.75
      6055          1         15         26     358.69      65.82     260.19      -2.04
      6056          1         15         27     656.89      39.49     815.41       1.59
      6057          1         15         28     577.29      78.99     446.58      -0.36
      6058          1         15         29     476.62      55.30     475.78      -1.64
      6059          1         15         30     348.94      79.66     424.73      -0.09
      6060          1         15         31     849.39      57.94     743.31      -1.73
      6061          1         15         32     243.65     115.90     326.58      -1.50
      6062          1         15         33     540.04      54.66     578.91      -2.04
      6063          1         15         34     391.90      75.75     217.79      -2.70
      6064          1         15         35     198.28     148.87     198.47      -2.70
      6065          1         15         36     565.92      54.68     647.75      -3.08
      6066          1         15         37     313.64      94.88     346.49      -2.89
      6067          1         15         38     170.68     175.29     257.87       2.81
      6068          1         15         39     216.84     137.75     238.12      -2.12
      6069          1         15         40     338.16     211.60     330.31       1.89
      6070          1         15         41     290.74     133.83     308.25       2.87
      6071          1         16          0     810.04      19.72     876.62       2.94
      6072          1         16          1     531.89      27.61     966.35       1.97
      6073          1         16          2     577.22      23.67     716.76       1.40
      6074          1         16          3     560.76      23.67     366.92       2.33
      6075          1         16          4     257.69      46.67     136.07      -0.31
      6076          1         16          5     230.73      65.08     222.97       3.05
      6077          1         16          6    1032.00      24.98     977.94      -0.28
      6078          1         16          7    1318.55      16.43    1308.80       0.24
      6079          1         16          8     206.39      56.53     159.52       0.15
      6080          1         16          9     991.84      16.43     786.72       0.39
      6081          1         16         10     471.92      37.46     609.24       2.57
      6082          1         16         11     199.81      62.44     403.34       2.28
      6083          1         16         12     421.31      33.52     338.37       0.91
      6084          1         16         13     204.41      70.99     390.97      -3.05
      6085          1         16         14     938.59      23.00     961.35      -2.66
      6086          1         16         15     568.55      34.18     649.85      -2.51
      6087          1         16         16     566.59      32.86     591.02      -3.07
      6088          1         16         17     556.09      35.50     561.61       0.88
      6089          1         16         18     339.19      57.85     683.15       1.61
      6090          1         16         19     213.64      94.66     308.53      -1.05
      6091          1         16         20     201.16     100.58     320.60      -0.50
      6092          1         16         21     409.57      53.91     414.90       1.01
      6093          1         16         22     420.11      55.23     462.24      -0.55
      6094          1         16         23     318.22     110.46     301.42      -0.76
      6095          1         16         24     503.01      48.00     425.01       0.47
      6096          1         16         25     714.12      37.48     695.15       3.07
      6097          1         16         26     758.23      36.83     712.35       1.99
      6098          1         16         27     785.91      46.04     784.21      -2.46
      6099          1         16         28     557.75      49.33     695.51      -2.72
      6100          1         16         29     751.84      38.81     759.55      -0.87
      6101          1         16         30     577.58      90.12     674.49      -2.38
      6102          1         16         31     598.04      49.34     626.09       1.35
      6103          1         16         32     308.59      94.75     392.20      -0.71
      6104          1         16         33     320.47      92.13     372.37       1.70
      6105          1         16         34     184.27     165.19     420.69      -1.52
      6106          1         16         35     273.15     111.89     196.97       2.15
      6107          1         16         36     310.71      97.43     262.66       2.42
      6108          1         16         37     196.19     156.03     204.20       0.69
      6109          1         16         38     289.72     135.64     155.65       0.98
      6110          1         16         39     324.66      94.17     315.59      -0.08
      6111          1         16         40     200.23     152.80     198.13      -1.09
      6112          1         17          0     430.94      25.62     717.34      -1.65
      6113          1         17          1     840.82      43.35     725.12       2.38
      6114          1         17          2     286.39      43.35     542.98       0.21
      6115          1         17          3     381.61      34.81     205.80       0.68
      6116          1         17          4     580.61      24.30     777.95      -0.92
      6117          1         17          5     288.32      77.50      55.36       2.96
      6118          1         17          6     413.75      68.30     481.60      -1.96
      6119          1         17          7     680.38      33.49     881.89      -2.13
      6120          1         17          8     281.08      44.66     348.89      -0.35
      6121          1         17          9     176.65      78.15     188.62      -0.18
      6122          1         17         10     403.21      32.84     207.64       3.13
      6123          1         17         11     283.04      45.31     208.94      -0.44
      6124          1         17         12     547.68      32.18     502.23       2.10
      6125          1         17         13     681.00      22.33     684.26      -0.15
      6126          1         17         14     817.60      20.36     694.96      -1.37
      6127          1         17         15     315.22      59.76     346.65      -1.28
      6128          1         17         16     255.47      74.21     351.42      -1.58
      6129          1         17         17     635.07      32.84     544.40      -0.28
      6130          1         17         18     840.66      26.93     889.18      -1.91
      6131          1         17         19     448.59      47.95     466.05      -2.41
      6132          1         17         20     592.45      38.10     572.80       1.27
      6133          1         17         21     275.22      81.45     236.40       2.46
      6134          1         17         22     930.14      33.50     762.52       1.17
      6135          1         17         23     203.64     139.92     171.94       0.71
      6136          1         17         24     459.21     159.64     412.31       0.20
      6137          1         17         25     408.65      86.07     443.62      -1.75
      6138          1         17         26     385.69      69.65     373.29       0.07
      6139          1         17         27     450.77      65.05     478.43      -2.79
      6140          1         17         28     199.12     231.32     230.38      -0.48
      6141          1         17         29     571.11      50.60     524.77       2.37
      6142          1         17         30     385.82      74.93     442.19       2.69
      6143          1         17         31     271.48     106.49     175.38      -2.91
      6144          1         17         32     319.50      88.75     228.12       2.07
      6145          1         17         33     355.03      85.47     260.20       1.29
      6146          1         17         34     344.55      88.11     342.19      -1.68
      6147          1         17         35     355.77      85.49     431.00       0.89
      6148          1         17         36     306.49      99.31     343.97       2.12
      6149          1         17         37     297.32     106.56     201.26       2.27
      6150          1         17         38     341.44      92.10     357.97       2.20
      6151          1         17         39     340.83      92.12     446.97       2.62
      6152          1         18          0     803.99      17.06     780.33       1.36
      6153          1         18          1     530.93      43.31     578.23      -1.33
      6154          1         18          2     306.47      45.28     190.33      -3.08
      6155          1         18          3     392.42      34.78     619.32       2.71
      6156          1         18          4     434.40      33.47     305.21       1.20
      6157          1         18          5     450.79      30.18     609.05       0.02
      6158          1         18          6     347.10      39.37     449.99      -1.80
      6159          1         18          7     546.55      34.77     496.57      -1.65
      6160          1         18          8     828.01      80.05     939.66      -0.72
      6161          1         18          9     239.48      55.77     175.02       0.91
      6162          1         18         10     735.48      21.00     750.72      -2.33
      6163          1         18         11     696.11      23.62     725.49      -0.76
      6164          1         18         12     457.29      32.15     470.47       2.55
      6165          1         18         13     319.52      49.21     510.14       2.62
      6166          1         18         14     945.44      19.03    1056.35       1.48
      6167          1         18         15     956.61      19.03     918.73       1.64
      6168          1         18         16     297.88      68.24     305.74       0.25
      6169          1         18         17     410.74      67.58     421.48      -2.33
      6170          1         18         18     302.49      69.55     274.25      -0.69
      6171          1         18         19     704.08      40.68     687.29      -0.31
      6172          1         18         20     538.09      43.97     578.16       2.16
      6173          1         18         21     284.15      92.53     441.10      -1.96
      6174          1         18         22     559.14      52.50     558.19       2.44
      6175          1         18         23     368.85     147.67     328.68       1.84
      6176          1         18         24     954.33      70.23    1101.35       2.09
      6177          1         18         25     559.25     117.49     515.66       0.72
      6178          1         18         26     209.40     129.32     257.12       2.77
      6179          1         18         27     310.52     107.66     385.73       1.20
      6180          1         18         28     438.57      66.31     569.60      -0.33
      6181          1         18         29    1011.17      48.59    1082.71       1.97
      6182          1         18         30     426.17      69.61     502.94       0.23
      6183          1         18         31     354.63     122.81     333.64      -1.99
      6184          1         18         32     334.31      90.64     301.45      -0.31
      6185          1         18         33     317.92      95.25     409.93      -2.04
      6186          1         18         34     348.18      88.69     205.76      -2.04
      6187          1         18         35     471.08      84.76     457.02      -0.51
      6188          1         18         36     224.07     143.90     373.31      -3.00
      6189          1         18         37     247.10     128.15     244.59       0.11
      6190          1         18         38     328.64     145.91     490.00       1.33
      6191          1         18         39     303.70     103.21     281.24       2.80
      6192          1         19          0     583.56      19.67     734.87       0.88
      6193          1         19          1     501.57      30.82     516.23       0.48
      6194          1         19          2     191.44      63.59     276.75       1.26
      6195          1         19          3     510.69      24.91     460.36       1.94
      6196          1         19          4     335.64      36.06     372.67       2.64
      6197          1         19          5     109.47     111.44     200.70      -0.04
      6198          1         19          6     802.99      28.19     664.31       0.69
      6199          1         19          7     709.24      19.66     788.35       0.98
      6200          1         19          8     552.56      37.36     825.55      -1.67
      6201          1         19          9     527.65      29.50     704.67       0.19
      6202          1         19         10     791.79      21.63     775.05      -1.60
      6203          1         19         11     681.67      23.60     566.36       0.66
      6204          1         19         12     300.85      52.44     286.97       0.91
      6205          1         19         13    1012.02      26.87    1030.72      -3.06
      6206          1         19         14     677.09      26.22     694.19       0.73
      6207          1         19         15     479.15      35.40     526.61       1.44
      6208          1         19         16     418.20      40.64     365.00       0.16
      6209          1         19         17     478.51      46.54     411.85       2.72
      6210          1         19         18     262.21      86.53     270.50       1.32
      6211          1         19         19     198.63     114.06     287.92       1.14
      6212          1         19         20     794.55      36.71     843.99      -1.50
      6213          1         19         21     253.06     138.99     189.18      -0.65
      6214          1         19         22     704.80      84.58     632.59      -1.66
      6215          1         19         23     631.41      96.38     720.97       0.45
      6216          1         19         24     394.74     146.22     405.85       1.04
      6217          1         19         25     368.53     156.72     439.70       0.58
      6218          1         19         26     759.42      91.16     721.76       1.07
      6219          1         19         27     301.69      94.44     362.07      -1.34
      6220          1         19         28     907.77      36.73     838.64       1.63
      6221          1         19         29     270.26     129.88     310.88      -0.75
      6222          1         19         31     377.25      78.73     220.25       1.24
      6223          1         19         32     490.15      63.65     410.75      -1.69
      6224          1         19         33     334.67      89.90     332.18       1.76
      6225          1         19         34     180.48     172.61     299.07      -2.46
      6226          1         19         35     295.37     135.21     218.93       2.84
      6227          1         19         36     340.70      94.53     427.02      -2.20
      6228          1         19         37     322.36      99.79     320.12      -0.25
      6229          1         19         38     363.12      88.64     413.90       2.37
      6230          1         20          0     776.18      19.65     731.63      -1.39
      6231          1         20          1     673.96      22.27     557.56       3.07
      6232          1         20          2     408.68      33.40     499.92       3.04
      6233          1         20          3     901.80      18.34     874.56      -0.10
      6234          1         20          4     288.80      43.22     311.77       2.15
      6235          1         20          5     440.06      30.12     517.06      -1.17
      6236          1         20          6    1049.69      28.81     960.77      -0.03
      6237          1         20          7     246.21      53.04     324.41      -2.69
      6238          1         20          8     758.91      24.23     820.55      -1.56
      6239          1         20          9     580.80      28.16     527.04      -1.54
      6240          1         20         10     648.23      26.19     693.58       1.10
      6241          1         20         11     616.15      27.50     515.33      -2.97
      6242          1         20         12     739.24      36.01     849.09       2.11
      6243          1         20         13     444.60      72.68     433.16       0.90
      6244          1         20         14     361.44      49.76     285.93       0.49
      6245          1         20         15     297.28      56.31     434.07       0.98
      6246          1         20         16     305.14      56.31     311.45       1.42
      6247          1         20         17     903.00      22.92     922.53       0.43
      6248          1         20         18     354.27      72.69     314.76       0.16
      6249          1         20         19     925.98      68.11     742.17       2.81
      6250          1         20         20     793.08      37.98     740.62      -1.68
      6251          1         20         21     958.81      70.08     891.97       1.71
      6252          1         20         22     660.85     100.86     667.96      -2.59
      6253          1         20         23     140.17     372.69     175.53       2.03
      6254          1         20         24     582.33      94.98     666.12      -2.24
      6255          1         20         26     358.35     169.68     271.13      -2.74
      6256          1         20         27     217.52     279.76     322.43       1.67
      6257          1         20         28     666.37      47.83     592.47       1.95
      6258          1         20         29     647.42      64.22     656.33      -1.83
      6259          1         20         30     394.52      81.92     286.00       0.53
      6260          1         20         32     277.27     123.23     324.39       1.15
      6261          1         20         33     304.83     101.61     451.69       0.64
      6262          1         20         34     312.08      99.65     355.27       0.47
      6263          1         20         35     271.46     114.09     312.86       2.06
      6264          1         20         36     326.58      98.37     279.55       0.01
      6265          1         20         37     232.18     138.39     203.89       2.50
      6266          1         21          0     708.61      22.90     522.53      -1.81
      6267          1         21          1     691.55      22.24     870.18       0.48
      6268          1         21          2     244.68      55.61     308.59      -2.55
      6269          1         21          3     911.95      29.44     856.22       0.42
      6270          1         21          4    1037.51      19.63    1010.20       1.63
      6271          1         21          5     669.19      34.02     677.63      -1.75
      6272          1         21          6     247.26      52.98     238.04       0.32
      6273          1         21          7     920.33      27.47     904.27      -1.76
      6274          1         21          8     349.28      56.91     359.06      -0.49
      6275          1         21          9     482.06      39.24     464.87      -1.26
      6276          1         21         10     486.63      35.32     587.23       1.24
      6277          1         21         11     338.15      49.06     394.05      -1.58
      6278          1         21         12     536.34      32.70     661.38      -0.08
      6279          1         21         13     805.82      24.85     781.95       1.18
      6280          1         21         14     695.28      29.43     706.58       2.26
      6281          1         21         15     432.35      41.21     492.45       3.00
      6282          1         21         16     556.64      34.01     463.79       3.05
      6283          1         21         17     422.56      49.06     454.47      -1.24
      6284          1         21         18     259.69     103.35     311.98      -0.11
      6285          1         21         19     526.60      56.26     596.08       2.99
      6286          1         21         20     547.55     115.14     439.16       0.99
      6287          1         21         21     352.62     166.17     372.98       1.32
      6288          1         21         22     410.21     142.63     401.48       0.82
      6289          1         21         23     541.09     113.85     443.69      -2.66
