 	h 	k 	l 	FP 	SIGFP 	FC 	PHIC 	FC_ALL 	PHIC_ALL 	FWT 	PHWT 	DELFWT 	PHDELWT 	FOM 	FC_ALL_LS 	PHIC_ALL_LS 	1	-29  	0  	6  	85.24 	39.44 	50.25 	3.14 	38.62 	3.14 	34.62 	3.14 	4.00 	0.00 	0.43 	57.41 	3.14
163	-27  	4  	13  	221.52 	9.41 	167.98 	3.92 	149.06 	3.93 	276.80 	3.93 	127.74 	3.93 	0.96 	173.31 	3.96
164	-27  	4  	14  	222.34 	10.65 	151.43 	3.39 	136.31 	3.39 	290.77 	3.39 	154.46 	3.39 	0.96 	167.36 	3.41
165	-27  	4  	15  	265.05 	10.63 	200.32 	2.84 	175.41 	2.84 	341.10 	2.84 	165.69 	2.84 	0.97 	219.95 	2.87
166	-27  	4  	16  	182.19 	11.23 	256.45 	3.16 	212.66 	3.16 	139.23 	3.16 	73.44 	0.02 	0.97 	265.31 	3.16
167	-27  	4  	17  	209.26 	13.08 	242.88 	3.38 	188.41 	3.38 	214.21 	3.38 	25.80 	3.38 	0.96 	256.12 	3.38
168	-27  	5  	5  	130.06 	12.75 	79.40 	3.59 	61.22 	3.59 	142.89 	3.59 	81.67 	3.59 	0.78 	86.31 	3.56
169	-27  	5  	6  	195.28 	12.09 	107.72 	5.37 	86.25 	5.37 	270.41 	5.37 	184.17 	5.37 	0.91 	119.17 	5.36
170	-27  	5  	7  	178.33 	10.79 	130.91 	6.08 	107.72 	6.08 	223.50 	6.08 	115.79 	6.08 	0.93 	136.79 	6.17
171	-27  	5  	8  	77.89 	20.90 	105.46 	0.23 	88.32 	0.23 	28.91 	0.23 	59.41 	3.37 	0.75 	106.63 	0.27
172	-27  	5  	9  	97.94 	15.80 	98.80 	5.17 	83.44 	5.17 	76.35 	5.17 	7.09 	2.03 	0.82 	95.59 	5.11
173	-27  	5  	10  	111.60 	12.61 	87.29 	4.81 	73.67 	4.81 	110.27 	4.81 	36.60 	4.81 	0.82 	76.72 	4.80
174	-27  	5  	12  	49.61 	25.12 	131.94 	1.06 	108.21 	1.06 	44.59 	4.21 	152.80 	4.21 	0.64 	129.47 	1.06
175	-27  	5  	13  	151.65 	10.65 	143.10 	1.96 	114.04 	1.96 	163.81 	1.96 	49.77 	1.96 	0.92 	144.24 	1.90
