 	h 	k 	l 	FP 	SIGFP 	FCalc 	PHICalc 	1	-29  	0  	6  	77.27 	35.75 	49.24 	3.14
134	-27  	2  	18  	78.48 	13.55 	108.75 	-2.71
135	-27  	2  	20  	62.46 	23.07 	72.67 	3.07
136	-27  	3  	1  	88.33 	16.38 	42.64 	-0.24
137	-27  	3  	2  	68.86 	19.84 	72.75 	2.04
138	-27  	3  	3  	128.06 	12.22 	123.44 	2.00
139	-27  	3  	4  	59.23 	20.33 	54.54 	2.30
140	-27  	3  	5  	96.75 	16.80 	77.86 	-2.37
141	-27  	3  	6  	149.71 	10.98 	192.88 	-0.67
142	-27  	3  	7  	180.52 	9.23 	211.58 	-0.37
143	-27  	3  	8  	157.67 	10.93 	136.40 	0.28
144	-27  	3  	9  	107.95 	12.06 	159.24 	0.25
145	-27  	3  	10  	140.38 	11.46 	164.35 	0.14
146	-27  	3  	11  	194.41 	9.15 	209.31 	0.32
147	-27  	3  	12  	153.50 	9.70 	161.02 	-1.44
148	-27  	3  	13  	108.20 	13.10 	130.82 	-1.41
149	-27  	3  	14  	79.00 	15.91 	25.91 	-2.86
150	-27  	3  	15  	52.19 	18.72 	39.42 	2.86
151	-27  	3  	16  	38.50 	21.52 	22.91 	-0.56
152	-27  	3  	19  	38.30 	31.54 	44.73 	3.14
153	-27  	4  	2  	78.11 	20.98 	61.34 	2.40
154	-27  	4  	3  	126.76 	13.37 	146.02 	2.36
155	-27  	4  	4  	69.03 	16.82 	32.35 	2.52
156	-27  	4  	5  	49.77 	26.62 	23.68 	2.93
157	-27  	4  	7  	164.19 	9.79 	202.13 	-0.03
158	-27  	4  	8  	171.87 	9.77 	200.45 	0.56
159	-27  	4  	9  	136.51 	11.47 	108.31 	0.82
160	-27  	4  	10  	57.81 	21.18 	35.49 	1.81
161	-27  	4  	11  	50.26 	21.70 	42.25 	-0.09
162	-27  	4  	12  	205.20 	9.69 	159.20 	-2.75
163	-27  	4  	13  	200.81 	8.53 	164.72 	-2.36
164	-27  	4  	14  	201.55 	9.65 	144.54 	-2.89
165	-27  	4  	15  	240.26 	9.63 	190.76 	2.84
166	-27  	4  	16  	165.15 	10.18 	248.91 	-3.12
167	-27  	4  	17  	189.69 	11.86 	234.87 	-2.91
168	-27  	5  	5  	117.89 	11.56 	75.34 	-2.67
169	-27  	5  	6  	177.01 	10.96 	103.89 	-0.94
170	-27  	5  	7  	161.66 	9.78 	126.24 	-0.21
171	-27  	5  	8  	70.60 	18.94 	102.79 	0.20
172	-27  	5  	9  	88.78 	14.32 	97.21 	-1.11
173	-27  	5  	10  	101.16 	11.43 	86.03 	-1.49
174	-27  	5  	12  	44.97 	22.77 	125.79 	1.07
175	-27  	5  	13  	137.47 	9.66 	138.18 	1.97
176	-27  	5  	14  	191.63 	8.50 	165.01 	2.05
177	-26  	0  	1  	261.62 	14.08 	234.24 	0.00
178	-26  	0  	2  	223.55 	16.39 	191.52 	0.00
179	-26  	0  	3  	43.79 	39.12 	43.40 	3.14
180	-26  	0  	4  	118.25 	17.48 	88.84 	3.14
181	-26  	0  	7  	59.60 	42.24 	115.85 	3.14
182	-26  	0  	8  	109.71 	21.37 	58.43 	3.14
183	-26  	0  	9  	56.47 	26.51 	12.27 	3.14
184	-26  	0  	10  	59.81 	27.60 	24.53 	3.14
185	-26  	0  	11  	72.89 	22.96 	137.30 	0.00
186	-26  	0  	12  	194.75 	10.31 	166.23 	0.00
187	-26  	0  	13  	31.44 	43.45 	38.36 	3.14
188	-26  	0  	14  	108.42 	18.83 	27.80 	3.14
189	-26  	0  	15  	71.20 	25.63 	22.64 	3.14
190	-26  	0  	16  	130.78 	15.35 	203.48 	3.14
191	-26  	0  	17  	102.17 	17.03 	45.12 	3.14
192	-26  	0  	18  	172.26 	11.90 	123.13 	3.14
193	-26  	0  	19  	59.40 	29.98 	149.54 	3.14
194	-26  	0  	20  	162.66 	20.90 	70.25 	0.00
195	-26  	0  	21  	67.67 	27.07 	157.90 	0.00
196	-26  	0  	22  	46.17 	28.15 	64.97 	0.00
197	-26  	1  	1  	72.73 	22.87 	178.16 	1.14
198	-26  	1  	2  	173.78 	11.12 	225.74 	1.40
199	-26  	1  	3  	144.19 	13.43 	135.81 	1.79
200	-26  	1  	4  	143.27 	11.65 	143.53 	1.36
201	-26  	1  	5  	185.95 	11.04 	125.96 	1.13
202	-26  	1  	6  	125.82 	13.34 	94.31 	0.67
203	-26  	1  	7  	95.46 	14.46 	87.73 	1.86
204	-26  	1  	8  	72.75 	22.52 	144.91 	-2.69
205	-26  	1  	10  	63.82 	19.55 	67.25 	-1.49
206	-26  	1  	11  	260.52 	8.61 	186.12 	-0.42
207	-26  	1  	12  	438.12 	11.45 	321.75 	-0.40
208	-26  	1  	13  	285.81 	8.57 	182.29 	-0.31
209	-26  	1  	14  	104.41 	12.55 	116.27 	-0.46
210	-26  	1  	15  	89.41 	14.81 	75.62 	-2.12
211	-26  	1  	16  	106.88 	15.92 	65.37 	2.37
212	-26  	1  	17  	94.21 	11.92 	152.14 	-1.64
213	-26  	1  	18  	110.48 	12.46 	100.67 	-1.33
214	-26  	1  	19  	88.24 	15.27 	71.05 	-0.68
215	-26  	1  	20  	176.75 	11.86 	142.16 	0.18
216	-26  	1  	21  	155.62 	10.71 	130.56 	0.12
217	-26  	1  	22  	86.70 	14.07 	55.74 	0.63
218	-26  	2  	1  	82.07 	16.41 	13.06 	-2.48
219	-26  	2  	2  	66.09 	26.32 	51.48 	2.15
220	-26  	2  	3  	113.19 	12.84 	173.06 	2.41
221	-26  	2  	4  	112.93 	15.14 	108.52 	2.24
222	-26  	2  	5  	151.60 	11.04 	45.69 	-0.04
223	-26  	2  	6  	147.21 	10.43 	178.12 	0.58
224	-26  	2  	7  	154.98 	9.83 	179.46 	0.83
225	-26  	2  	8  	77.33 	19.04 	70.24 	1.21
226	-26  	2  	9  	96.75 	12.67 	22.28 	0.95
227	-26  	2  	10  	89.08 	15.52 	41.99 	1.08
228	-26  	2  	12  	131.09 	10.30 	116.67 	-2.44
229	-26  	2  	13  	142.27 	9.14 	88.16 	2.37
230	-26  	2  	14  	103.22 	12.55 	95.74 	2.23
231	-26  	2  	15  	48.39 	22.77 	68.47 	2.75
232	-26  	2  	16  	111.37 	12.50 	164.37 	1.37
233	-26  	2  	17  	62.96 	17.02 	34.76 	2.33
234	-26  	2  	19  	74.06 	18.66 	43.17 	-1.59
235	-26  	2  	20  	76.76 	18.06 	84.25 	-0.95
236	-26  	2  	21  	90.17 	16.34 	98.34 	-1.29
237	-26  	3  	1  	44.52 	32.22 	34.75 	-2.82
238	-26  	3  	2  	59.02 	24.54 	165.21 	-2.55
239	-26  	3  	3  	104.94 	13.41 	93.24 	-2.48
240	-26  	3  	4  	116.92 	14.54 	127.57 	-1.38
241	-26  	3  	5  	44.69 	31.34 	121.66 	-2.18
242	-26  	3  	6  	153.46 	10.42 	165.14 	-0.58
243	-26  	3  	7  	268.70 	9.82 	209.96 	0.28
244	-26  	3  	8  	247.37 	8.65 	158.82 	0.55
245	-26  	3  	9  	128.89 	9.78 	104.18 	0.11
246	-26  	3  	10  	45.37 	26.42 	140.61 	-1.01
247	-26  	3  	11  	80.24 	12.61 	73.10 	-0.16
248	-26  	3  	12  	163.02 	8.58 	115.20 	-2.37
249	-26  	3  	13  	61.66 	15.41 	53.29 	-1.66
250	-26  	3  	14  	157.85 	9.12 	60.83 	1.45
251	-26  	3  	15  	191.69 	8.53 	188.57 	1.32
252	-26  	3  	16  	129.46 	11.92 	121.90 	1.09
253	-26  	3  	17  	78.22 	17.00 	90.79 	1.99
254	-26  	3  	18  	68.47 	19.80 	65.44 	2.69
255	-26  	3  	19  	92.65 	14.12 	69.92 	3.01
256	-26  	3  	21  	78.27 	15.20 	7.80 	-0.93
257	-26  	4  	1  	121.71 	14.63 	131.90 	-2.89
258	-26  	4  	2  	155.86 	11.67 	179.38 	-2.80
